0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.00628311819304823,0.003356426237649448,0.0010946028102699883,0.0019159820299498676,0.00738567929901157,0.008445546322578549,0.009785120974202265,0.011309459949638308,0.015266508299394408,0.013701068360354346,0.0088546261424944,0.005269861361112195,0.0029426318148846825,0.001960173050421757,0.0014800470155029587,0.0016378345855154635,0.0017793020861056564,0.001424131686202529,0.0014262049017191032,0.002818132766030108,0.006426011040007988,0.009818726145577897,0.010958464023196883,0.009656054846010578,0.008490232725214746,0.007801650952777119,0.0072623111711667895,0.006607294100710197,0.00631614250599047,0.005619333697545158,0.004853260680399753,0.004342741757046542,0.004517188122562852,0.0051642291255184596,0.007354368535453009
0.025027914346786945,0.008544362708301532,0.0027659473282751856,0.005065735608663209,0.02546280768255035,0.03294175910472533,0.03804823068243755,0.04516413714261352,0.05886015211743863,0.04610510762888051,0.026956682528160615,0.015041924141805794,0.008047120859947004,0.005127354618047294,0.0038628290635240106,0.004191213107633777,0.004660312660685083,0.004105385103172408,0.004369617132377092,0.008634887039239576,0.026282240517175134,0.05008911300255884,0.055517077774361816,0.04460361475117496,0.03482741678052588,0.02883088692713273,0.02482251265473804,0.02144993905024036,0.01975609363869999,0.01707415454222903,0.014455089351214818,0.012928962529898978,0.01367794773367665,0.016311960253995377,0.02431210342709577
0.010476339383162059,0.003950948695580299,0.0018006317717691922,0.003732126924456807,0.02204242063430134,0.026009158974231884,0.026571983913216354,0.028707250439779845,0.036119833090303095,0.02667956300048923,0.013391779932301978,0.006499386422919849,0.003446842253690185,0.0025704575342430022,0.002206476146999241,0.0026394773371021998,0.0029975188065797043,0.0026758585705074873,0.0030380569966346003,0.007263648870590415,0.026185740454928316,0.052131902736969854,0.05604890335449937,0.042530385403698114,0.030245667236587923,0.022912658828048847,0.01834433185319534,0.014989151698276535,0.0133584498819483,0.011193920228972004,0.009212448277780446,0.008125163509178966,0.008691249049193613,0.010650474680744584,0.016944068827754104
0.02207343734889806,0.01063293611870118,0.0029306639291748456,0.005828945364660077,0.029602333572450134,0.03763846870433491,0.04185773775697525,0.046662805776020576,0.06428327574470681,0.059580247923024486,0.036367484072072034,0.01865135822344136,0.008867222056197558,0.005408560018120477,0.003873050198499898,0.00403905645558074,0.004496075657337851,0.003982519497594308,0.004630090030104205,0.010710587065433692,0.031771633477356086,0.053820851109266134,0.05983640711440911,0.050952353930773846,0.040996877399398626,0.03432795163904669,0.029497929957976236,0.025227313777934166,0.022977292924891653,0.01952460217292613,0.016163429855727524,0.01415868833224091,0.014880606611210772,0.01792646349874213,0.028093699621293627
0.002165752436033571,0.0004111682435079659,0.00028014386751509183,0.00035808116128316445,0.0012017655912391115,0.0018467979307123525,0.0022564725852784718,0.0024263778139925235,0.00246711144882165,0.001684518582676627,0.0010921946974174245,0.0007720662640031178,0.0005547854673081926,0.00045691112588434603,0.0004107377865355397,0.0004355009908579006,0.0004062185888016349,0.00031147296802578483,0.0002840823058555964,0.0004722618132698389,0.0007779362364076885,0.001044064122070149,0.0011471219017440738,0.0010207898847517845,0.0009332386888743037,0.0009036743854047282,0.0008911120964442472,0.0008643228659453081,0.0008666899192444015,0.0008225554007112968,0.0007634026054728107,0.0007198353795283971,0.000746459487456012,0.0008050427099942018,0.0009933597859872346
0.006119468762476535,0.012608333904868346,0.014980784134136917,0.021193238092812997,0.015114850431910033,0.0117707108582698,0.012073005110455053,0.012950622517450572,0.013994968508861255,0.016658516450003314,0.0197573676941768,0.022473642336137266,0.021244597173886527,0.020554913722336594,0.02078593580944698,0.022373386001072085,0.024251122249727506,0.023044780286240355,0.021620027846613574,0.02294286272107546,0.020871006810466178,0.0168874296708672,0.015411533158428156,0.017257068086495006,0.020727352261215803,0.0241298132505855,0.02676211963413359,0.02821005441621515,0.029722008157612737,0.029836986828582518,0.02937484593619502,0.029041315877943955,0.030289061459755153,0.030843085423590585,0.03146767315752759
0.011741607652898662,0.0010084138780924905,0.00039280487529387933,0.0004056777172201291,0.0017317512318738189,0.0030646078136250597,0.0030065807233122643,0.0026366402063212305,0.002152420048998464,0.001390677169717157,0.0008060146931689134,0.00046353940624773663,0.0003168333648979244,0.00032247821692700485,0.0003801542342734509,0.0004638866629487275,0.0004636232612797494,0.0003660799160425374,0.00033007876338865153,0.0005285608970941603,0.0012090300583222542,0.001894718314035622,0.0018536105675451622,0.0015237919786809503,0.0012287534449259984,0.0010210981115235662,0.0008746562652647609,0.0007551019110374754,0.0007069362143505532,0.0006251619973245842,0.0005506761634357902,0.0005172844297457795,0.0005606706313591441,0.0006513861408726526,0.0009277660365673973
0.0053051012118486805,0.0002667274216874693,0.00011672362871423023,0.00014308026582384567,0.00046357017405605663,0.0009431013449203524,0.001040756845752837,0.0009583441463604239,0.0008648545533004083,0.0006861195444844004,0.00044215932171396256,0.00026374957672301475,0.0001825169838422635,0.00020190451109091263,0.00026541420610548457,0.0003498115475231366,0.0003492096188411609,0.0002493998842733454,0.00018950329098166876,0.00028248725436166974,0.000680876041720591,0.0010161782711097832,0.000980862583077519,0.0008441509421164479,0.0007158147603344018,0.0006127289854089917,0.0005312037697538483,0.00045590835945160454,0.00042753121047914625,0.00037482604650814085,0.0003259242797650543,0.0003029264813286074,0.00033205040192160133,0.0003880378408156017,0.000567032468156618
0.0009442105507887449,0.00022833688810746717,0.00018696340047937,0.00024266033377488486,0.0007221189520199964,0.0009552489916356744,0.001045363318417152,0.00099117922924377,0.00087494496364683,0.0005176710931154871,0.0002988118178638226,0.00020340146667189207,0.00017098543874794538,0.0001823142706390666,0.00020545397870170881,0.00024548363694697,0.0002338777272268685,0.00018941568533415297,0.00018730446658146444,0.00031955747703377223,0.00042956050268531444,0.00047629629677291215,0.0004560897254444945,0.00036675148716021637,0.0003175874630134205,0.00029857070759544996,0.0002907588691980692,0.0002851138829615108,0.0002882014052133756,0.00027865480881112027,0.00026842321831931505,0.0002675883311995381,0.00028722863607780143,0.00031659459190689184,0.00037744927136427634
0.007426581282950752,0.0010908923861513724,0.00025244022970129145,0.0003235934576501211,0.0032057393580011283,0.005269827407375997,0.0047217249201544,0.0039994399005155775,0.0033820881801116557,0.001904978490031696,0.0009236270548238902,0.0004380616474158413,0.00024247867055813502,0.00022410563526922925,0.00024629331130045354,0.0003043194379585065,0.0003209895348948076,0.00026148471509964126,0.0002615090203361603,0.0005669763251153277,0.0019172536942926703,0.003237283243229716,0.002951396302951485,0.0022756550290814804,0.0017485160965897391,0.001381977797515882,0.0011172675565751223,0.0009039266024013239,0.0008032365204468303,0.0006679633308617713,0.0005479882378658413,0.0004876706305709166,0.0005287914450358962,0.0006438481936181633,0.0010403071245640972
0.0008981994920475567,0.00048053736196898957,0.0004709590564347461,0.00033439499140339006,0.000353289831048992,0.00024460629006206694,0.00023284648584740263,0.00022316770220550427,0.00024794795100953484,0.0002916169065081466,0.00030461385993467476,0.0002981420019951172,0.00029577414499194874,0.00031518174296518876,0.000375540589471722,0.00044116099364757233,0.00041069403651003536,0.00029073746709447514,0.0002216910780761663,0.00023664558618999998,0.00020686190173395841,0.0001584088542206347,0.00014197322059043285,0.00015293454165817745,0.00018355063016291704,0.00021772681940565285,0.00024712883675861964,0.00026770550869627914,0.00028804404960870483,0.00029325311720715435,0.00029428393341307806,0.0002967095193695077,0.00031279201321188384,0.0003310006010753151,0.0003594660370299322
