0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
8.784594869430286,4.091794290347,3.1687232398053196,2.8390964632842857,2.4729382247460725,2.2332406265351565,2.0828536948591116,1.957999431981451,1.8464888404468924,1.7487565466836166,1.6424052607261934,1.5363123928613955,1.3601811837560198,1.3118597306823714,1.1577486443464489,0.9977732510148174,0.8393658278010154,0.6666373749732291,0.4937651461418171,0.31966349739300415,0.18002300885340072,0.04784928557598267,-0.09488759672666403,-0.24244675562106544,-0.39539410009359277,-0.5412661428711041,-0.6847218509701092,-0.8228974446131647,-0.9124742999166098,-1.0018254827909456,-1.0692841655010814,-1.1342323646730925,-1.1856543531302695,-1.2221011429490334,-1.2519616098883417,-1.2834555061286559,-1.3181332387339606,-1.3632514083265361,-1.3925140841299468,-1.4150557618147315,-1.456186744159596,-1.4631455202038626
8.000938316350197,2.199824467765672,1.3167334111700963,1.0263623619322177,0.7015450739465819,0.4949294212215398,0.3686977993669318,0.2627065334612886,0.16600491489471803,0.07862311325923521,-0.019856717305909433,-0.12130701314985037,-0.2873520099766631,-0.34029218702635156,-0.4946223205559801,-0.6556411026398359,-0.8166766956256137,-0.99081602953301,-1.1619298381619192,-1.3259264850431625,-1.4454163753474543,-1.5447392441829773,-1.6492123561732517,-1.7643585316940116,-1.8948314547226395,-2.0270124079974248,-2.1600965650483617,-2.2877972915601155,-2.3715443338798488,-2.4526519497633905,-2.5125025549560216,-2.5683467253007577,-2.6111773332195383,-2.640192600079525,-2.662941729880035,-2.6867402711762742,-2.7131590507276235,-2.7487539849250626,-2.770653642254128,-2.7869312230731844,-2.8197212928128397,-2.822648572854996
8.796126565493056,4.775021557080805,3.932321820283473,3.6108538914318142,3.2774347007202085,3.0636854676233805,2.932526210372236,2.8265798786258034,2.7336051499168628,2.652641711736344,2.5641671797096013,2.4747167926100726,2.3302462762233227,2.2817375455174878,2.143805202016737,1.9975240809240038,1.8467310478284698,1.6796595081911958,1.5124267737508599,1.3495710269609038,1.2300042397489455,1.1330756520499459,1.0329814348585653,0.9204115273316099,0.7865955226329084,0.6443387483344826,0.492274112192971,0.33753500033983475,0.23097202752444668,0.12187281475674916,0.035995989443538434,-0.04728310518929013,-0.11513669011430872,-0.1658822576473904,-0.208952532027453,-0.2533069165479036,-0.3005175015140742,-0.35859565244049607,-0.3980335576552605,-0.42931043250877576,-0.4807477934418505,-0.4935589662036435
7.479262784423984,0.8828962056659648,-0.10233023744746017,-0.3899742806220876,-0.7045606528396742,-0.8932293240333986,-1.0014846529188066,-1.0936220413335485,-1.1801894210941746,-1.2602817459720508,-1.3550176727732164,-1.4550585730067804,-1.6253246049886125,-1.6751652070214225,-1.835854378809751,-2.0043467598194113,-2.1733577816073466,-2.3562314018273525,-2.534530189247851,-2.700824074841061,-2.8128385136173777,-2.8890457824495237,-2.9524100267419313,-3.01347324131294,-3.085601490175915,-3.162402517628672,-3.2470897279577,-3.33506191856786,-3.386635379991357,-3.440557792953213,-3.478401274319532,-3.5159820835014464,-3.5438113374164835,-3.560074658203541,-3.571511054140433,-3.5853386996317425,-3.6031512642888486,-3.6314471022718293,-3.6474680919532605,-3.6585624421355027,-3.686821728977512,-3.6858117866421938
7.631073883299612,1.121403837777022,0.15963791281847728,-0.13890019182372892,-0.4759750741936464,-0.6878452711581038,-0.8147725815086679,-0.9211585769216848,-1.018423469637328,-1.1059304338824467,-1.205552561935885,-1.3078699967462462,-1.481583127893535,-1.5283421079296216,-1.6829365879329963,-1.8425111169812451,-1.9982154811280717,-2.1633907421617606,-2.32139841132652,-2.469686093324182,-2.572991674324818,-2.6556883632982875,-2.737534972361073,-2.81930766602208,-2.906819830111209,-2.992330905029806,-3.0804256994278947,-3.1686067828842783,-3.219379237242355,-3.271680574013979,-3.307706547125276,-3.343382078895608,-3.369401724784234,-3.384037718867851,-3.3939899791836896,-3.406425353815759,-3.422911915157018,-3.4498911183908816,-3.4647661823705476,-3.4748949029073324,-3.502187383998917,-3.5004260390024515
8.233520772614149,3.538269919660253,2.896488235555206,2.6258990986684942,2.2771903174051022,1.9918202355508634,1.7824906186525897,1.6139512629161157,1.4766514660888248,1.3691182788710896,1.269464578319821,1.1836979915646584,1.03865636203582,1.0233732217884606,0.9353286353449012,0.8529612325812306,0.7832263155450361,0.7071581244182902,0.6248888237397582,0.5234566447861773,0.42108285870340345,0.29247084943276525,0.13248415558218607,-0.04142139452144922,-0.2185077664559565,-0.3834677833539202,-0.5371521387662566,-0.6768500781724982,-0.7711874495267992,-0.8609979704817681,-0.9285676084346068,-0.9910257558681788,-1.0401315200474683,-1.0760817811486119,-1.1064621461875643,-1.1375047786770192,-1.170140633448269,-1.2099071086277293,-1.2359885113978213,-1.2565735364171378,-1.2911604764151718,-1.2988818928779455
6.287241581872552,-1.022626150777437,-1.762472946302664,-1.9459774696398502,-2.198578347637583,-2.3895930929392666,-2.523423329225287,-2.6369625662086214,-2.736806518107302,-2.8218927041776207,-2.9108394687168073,-2.9958844998658747,-3.1408476572356103,-3.16941658331829,-3.275151008681003,-3.3796421133850543,-3.4752328334986244,-3.5774200824414373,-3.6839790503589893,-3.8028583368241136,-3.9161500678899572,-4.034467959807534,-4.15181184288585,-4.25139031678833,-4.328159937451888,-4.379711453765976,-4.418944651852822,-4.455139706125072,-4.4640138303354995,-4.4780294425553695,-4.4835808089767735,-4.493534111171481,-4.499643278803463,-4.499337895475007,-4.4974916974646835,-4.499779977080523,-4.507460614912523,-4.525992886966732,-4.5356951631156655,-4.541900847623788,-4.563400314923207,-4.560837248397084
9.734255740259139,6.440691244677035,5.829756520288683,5.621741358715608,5.357443238583694,5.140088092237939,4.965783339372559,4.80994066165759,4.673236535450686,4.562167992181795,4.458111631560473,4.36858222918125,4.217432455649217,4.196767491107383,4.097854355536118,3.990909593535505,3.877091367177967,3.731359252350581,3.5542662601947113,3.3405895423144893,3.1222810027157286,2.8942024566831908,2.6689553534884034,2.4697791647736365,2.2980013896771654,2.153771698444494,2.0167599173063238,1.8804185080891562,1.7894287369302317,1.6911743415043614,1.6109747452527636,1.5299489493665672,1.4610896653520657,1.4064418648643653,1.3576787870731137,1.3072692361639835,1.254339130594097,1.1922449715866135,1.1472457424233082,1.110014118399622,1.0557429283769517,1.0355130317318424
8.76572291278188,4.008943227010192,3.318164821638938,3.136935361359824,2.8725090335425585,2.658987538498705,2.492311437287545,2.3412137116346092,2.2054197283975276,2.0908300842713765,1.9763688543201692,1.8711002187102426,1.6932628213947627,1.6599307887459809,1.5290700632927594,1.390489611235234,1.2472607669123625,1.072277195866859,0.8668018050983128,0.6254104955960688,0.38271841310153487,0.13282488552993854,-0.10813396949948895,-0.31272760038352,-0.4770401335495764,-0.601430244494463,-0.7082792823231538,-0.8089646110540665,-0.8669507958873308,-0.9308760061817387,-0.9798852549175545,-1.0313299009531272,-1.0739064922704111,-1.1053295343611964,-1.132587378148755,-1.1625729120311594,-1.1963202288417087,-1.2400130698565586,-1.2701204386628362,-1.2942789197709632,-1.3346370711068074,-1.3452400910732147
6.8318402348624065,0.888701532012496,0.09781358850689181,-0.1428619764086696,-0.426324539396878,-0.6422068879613678,-0.8013026254614561,-0.9371287671278572,-1.05506129724233,-1.1545932446186704,-1.2536840632564266,-1.3459015070942564,-1.495211428294596,-1.5285658919564162,-1.6384845390331333,-1.7483598894383472,-1.8544912595318714,-1.975892887050287,-2.1119757421472216,-2.2683623620969335,-2.421516683151324,-2.5780444211004956,-2.729575206388495,-2.8597965647193884,-2.9693803479983356,-3.058074421875562,-3.136859371119543,-3.2086802439950666,-3.2472452705104735,-3.2867099023529716,-3.312796379545136,-3.339086978256956,-3.3584879413967212,-3.37005226083692,-3.37910500808001,-3.3906500296093003,-3.405628782173428,-3.4287986168781557,-3.442914261367991,-3.4535198218666827,-3.476873250805824,-3.4788190849494174
