0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
8.757748363108869,9.437756300410937,8.977617019269948,8.607644059391214,8.365999912853283,8.353968702894496,8.298012348104228,8.130115684001813,7.93850458274292,7.683523462669929,7.329256476511362,6.778234947100736,6.352595916885309,6.018268508887556,5.489632166697686,4.6745071083230165,3.442807129011473,1.868950863506461,0.5653645003311935,0.15034044525639334,0.10502718361910823,0.10345086391055214
8.722282504542335,9.231870436308895,8.759175737876271,8.39699037949704,8.176441336707468,8.189226883887194,8.171215688845887,8.046391067881645,7.902601724289041,7.685417324451234,7.381105365719331,6.830973812024936,6.343237389888347,6.003577187995573,5.528399073613133,4.798059192510954,3.668930198849365,2.2881287786435216,1.1665067247729,0.7898912065123193,0.7326259228748905,0.7165723195833836
7.86847653510658,8.763402779285585,8.234437050347223,7.794561494487637,7.509590997882948,7.486829060922262,7.449748218982175,7.287684510700275,7.094014887655366,6.84761218199308,6.500975071232202,6.018710027254966,5.738076076798855,5.532493401028152,5.176577012187617,4.592978457714504,3.6021796467434273,2.3523344535121358,1.28849798995111,0.8949141818782601,0.8122674650753464,0.7826067057653178
8.593004242829176,9.366108655536435,8.94151135076727,8.5952157487948,8.369316678336217,8.364947432211517,8.308470925336128,8.137107279867323,7.93738898499375,7.658501971567429,7.289281436607456,6.770779763343837,6.356994255618692,6.004227862729283,5.426970370512092,4.531875685455916,3.248900549729524,1.6706601795864793,0.3796786017703594,-0.028924849999613755,-0.06372552862693381,-0.056127381703968804
5.165270673113649,6.122260175004155,5.4505511683217,4.786514548282696,4.283216944692089,4.208730825797799,4.173707482728714,3.8736850155188645,3.3256424251458236,2.4359848383407994,1.1869220644285958,-0.07542708365375939,-1.183173781009597,-2.0451017374722724,-3.078807885594919,-4.2158543317,-5.416171228529198,-6.529860303262146,-7.2930913538133355,-7.533356646285477,-7.575994706603926,-7.587605106764693
5.900441498648785,5.659042030142645,5.17366987262676,4.8032620053275235,4.473734266175659,4.241908973525887,4.012545101971838,3.65314449985014,3.0810554121865845,2.212351832999052,1.1296297560804964,0.37002115981393946,0.1776690289608015,0.15829404324372431,0.14795962386990247,0.02479209282764594,-0.21000846776834137,-0.4863567557777938,-0.7483341352036728,-0.866133235758851,-0.9061266897039941,-0.9283925259583031
3.278601336168901,2.2615776006469064,1.2571376719658858,0.41924048889455745,-0.2647017826203245,-0.6139579948223742,-0.864687354370938,-1.2903369351072662,-1.9808283333985504,-2.958683353180215,-4.047565416886176,-5.061193708993206,-5.79831393210184,-6.270718048445208,-6.747331953073838,-7.175065004620115,-7.549469353678174,-7.958592772135978,-8.254382651342276,-8.346250817381488,-8.362462920932215,-8.369993324716921
2.115827066721326,-1.3202200599726437,-2.8213473298918395,-3.951931009801292,-4.819368090198832,-5.269477283293013,-5.518521572397025,-5.868553744744809,-6.378253297669747,-6.956647922557462,-7.4355092073240145,-7.783003012249485,-8.02154807003931,-8.138230606031396,-8.27434975029101,-8.443712291010709,-8.68543014825186,-8.982543185040349,-9.166528698322097,-9.1976635869613,-9.198320745254309,-9.204680782634043
4.226318139470963,4.457691313032759,3.6148162959434655,2.944616378770705,2.454155195303506,2.316815582372869,2.2163111851070676,1.9428135626835004,1.5052003053529983,0.8297505921979714,-0.14034794639717318,-1.0572228398523258,-1.9767309168824738,-2.825760379265855,-3.928136761453782,-5.016455532711684,-5.8558293503604775,-6.573194560173955,-7.060965894866614,-7.213539370287485,-7.229065832363266,-7.225216331696268
4.008924047748567,4.400143503523486,3.547165809810842,2.822576566666047,2.3096065390730427,2.196037835890108,2.1359101268982634,1.9167501708118282,1.5522400784733805,0.9763115747856462,0.09851300797243268,-0.790877070531995,-1.7780363768581946,-2.6775298871361226,-3.8301269522868626,-4.987342117611723,-5.952263680532437,-6.787306307672767,-7.337333551691581,-7.497566955667678,-7.5121329100210525,-7.509578708353557
2.358948998473835,0.978100278181229,-0.05846648448225722,-0.836619814881668,-1.4130820130032977,-1.6747493202879107,-1.8998034294331778,-2.228883011623308,-2.668993524644089,-3.385325739861739,-4.403814687239713,-5.506843010106741,-6.155613635203414,-6.46528545511218,-6.648411959390208,-6.796895515584395,-6.994264468098397,-7.278130586669435,-7.50216902659393,-7.582237379030322,-7.598494686311739,-7.60390432583488
