0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
12.54399254796012,11.680585439312328,11.246579529480716,11.028074412921045,10.938372203444871,10.947225784721823,10.921479066786121,10.838114342489364,10.744156736185733,10.521008032038026,10.118224982449155,9.52878680745556,8.88485175640943,8.329275549987521,7.830665658230512,7.40182824589415,7.1849815985996255,7.216541760998796,7.260303924761567,7.269236890658111,7.265540082481564,7.242702540782833,7.162901171148581,7.036445846513237,6.985712350141343,7.002274322363385,7.035960007966851,7.060773792798652,7.066824969487343,7.058818203181801,7.031826563179314,6.993371072783564,6.95013514274444
12.779259541633735,11.994021020046937,11.517611661808186,11.275450461237538,11.177483417300234,11.182716196533416,11.145051232954096,11.034758108369136,10.891235284462253,10.597501872947918,10.109765719968285,9.439383165345038,8.738082089435865,8.147681170777053,7.682510853802855,7.338608231709527,7.18536997779689,7.221035689475844,7.245339039925138,7.242557479533133,7.21482377572155,7.161690047827463,7.043202624403353,6.895367753010497,6.837956503740887,6.840422072126261,6.848236936823538,6.851845807400245,6.843500152540445,6.827000971431563,6.7973037837263135,6.759457985874604,6.719195395380463
12.483876135206181,11.271024043413359,10.917493163649464,10.625053735401917,10.369112796524997,10.223199218760296,10.098343836056333,9.96122584124114,9.847525846555868,9.652257813223555,9.275507134868818,8.649569560123433,7.99092628400903,7.554431649872616,7.3914171331783125,7.388745153710223,7.450658883952066,7.4633829936886515,7.380640640510925,7.299172149433968,7.2113614789003275,7.100912266439234,6.928095176589247,6.73356057512237,6.639424625801825,6.60911047017902,6.591913301970337,6.592961668237268,6.587745194036727,6.5787911462447415,6.558243485649205,6.525764152326715,6.489029472143641
12.093969582001932,11.293291595459145,10.912010305078567,10.66009894478199,10.547339155381875,10.546381020306974,10.507925158661925,10.407612657396179,10.30880670611027,10.107036455622703,9.788414615645426,9.342774438426513,8.830074999114078,8.340105248550962,7.880844910305809,7.505895274133353,7.367452202311474,7.464629894267635,7.53109579412023,7.538769409007774,7.538062426415891,7.5143629444925875,7.434506310962481,7.2964043041097835,7.2575228212636205,7.301808912218069,7.351931861358303,7.38125214245367,7.38886367459376,7.381914125604424,7.357572270857696,7.323695045112511,7.285573500514285
9.756075585247487,8.592177636519086,8.728708514880406,8.863800381501656,8.909491348370292,8.989888151465342,8.961789029573175,8.833892115735408,8.706428308254296,8.476107611863362,8.134111870632895,7.606508774261185,6.918238656588773,6.096665831251248,5.11195916533885,4.009659341364056,3.1130622991817987,2.6629728341061343,2.4319549650630874,2.279513780231876,2.1710222136517383,2.098852758433955,2.1030749790425043,2.229625732343804,2.318173420855057,2.359545526364609,2.3464321269551682,2.327701896439817,2.304718128980441,2.29274891292208,2.291070890831285,2.2907209379413547,2.2904965975332714
11.347396206322856,10.392567303491374,9.478491715727628,9.195095401937595,9.091383319892664,9.055328422747609,9.038458695155063,9.044094060755953,9.092020741352707,9.199008559021767,9.281246579814507,9.107488752165473,8.41253452986533,7.14709068378325,5.6109774378852535,4.3348255403095575,3.529961268158795,3.1850478904169526,3.036851735229195,2.950588032193256,2.9041566284184164,2.929852919098571,3.0378127499410184,3.1287936565331496,3.092979039734423,3.032466208247275,2.979285538641311,2.944564329375887,2.9200900258839395,2.904468247520662,2.8968811068430353,2.8919634372702863,2.8879715645181987
2.015542051771072,1.6778298014523232,1.0566418052085638,0.9165593744954474,1.137032124791499,1.400436937055345,1.671095045320314,1.890692369416735,1.9756196590586397,1.9751948763797618,1.8196602199242418,1.3932988700708027,0.49073861557397536,-0.6280880737163298,-1.3998969792512836,-1.8427871981583785,-2.0266387044491863,-2.0385050637436484,-2.0260035419752525,-2.027612775778118,-2.033164018081714,-2.020670554086355,-1.9222181487497934,-1.6493246213998165,-1.3770429260773143,-1.194819698568855,-1.1445386873758814,-1.131305249865337,-1.1359234682122485,-1.1278548924517882,-1.1010973412014868,-1.067285079393276,-1.0297532923770798
12.526457143358048,11.302866749347015,10.832050513119826,10.462164906282583,10.25945350344165,10.190197519422338,10.115967080270774,10.016033554815069,9.944886707048697,9.81377904156759,9.51180083929135,8.887940937415523,8.101455576868839,7.448601032365341,6.955913026838969,6.6067882524011665,6.434773031859254,6.4124537796641805,6.372771746316007,6.35583249026851,6.330884648996388,6.318493735670157,6.289987486964426,6.286908406125155,6.313424209495717,6.352245188204888,6.378879355091277,6.412339421596677,6.427780584615509,6.4363731222392335,6.4326592022287326,6.412247421615312,6.383742486326628
8.426295368690322,8.032478076183223,7.784711587082571,7.716079991611606,7.724259070782036,7.763867248307971,7.776643478076912,7.7521607754755255,7.704624300900952,7.626654838421549,7.4818541242852215,7.0504019199638295,6.0401044071923895,4.674405112855252,3.2007456016578213,2.0090599854101243,1.3933548771277815,1.1935371297847635,1.135774134447487,1.1107432076361898,1.116181089811271,1.1845518238145232,1.3537186856046155,1.5016181096357215,1.4491021298574762,1.353651180360011,1.2862414264632873,1.259225382287057,1.2471593359027695,1.2418567449568463,1.233773858979954,1.2215855898134893,1.2076944138780243
4.783969886885588,4.8922867533032415,4.058430650426023,3.790017475291129,3.824552261632478,3.8966583033485436,3.993224192134829,4.070035706925316,4.091031286849159,4.133155972736861,4.204806553114959,4.164195924941384,3.545602988385883,2.0575340863790985,0.5139766693044684,-0.3991067302648984,-0.7811949592491664,-0.8787926431747607,-0.902309103111094,-0.9124523012415259,-0.896659384964157,-0.8215968116997238,-0.6088259074497956,-0.27681609077564306,-0.04449843422392419,0.10256623328182413,0.16260605406868767,0.18842153738029543,0.19736162763017762,0.20781286813132083,0.22608710566238355,0.246228181596997,0.265986482014979
