0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
-5.852911740294735,-6.771992892443897,-6.9620933079283756,-6.72166202550119,-6.405652273499141,-6.089422850933768,-5.983534960510927,-5.767709156166011,-5.673839428176542,-5.489859543633138,-5.318200426755091,-5.053214732465167,-4.817557372079112,-4.696866140113083,-4.733941274292428,-4.9074115015134465,-5.2886267766428166,-5.795209651536061,-6.427305685851215,-7.333282060061214,-7.959994262604181,-8.309965017697404,-8.17364528575095,-7.314723576773395,-5.99847463434086,-5.198477046230985,-4.510827055980119,-3.994469458694705,-4.192903248847175
-6.1408388608518205,-8.67985681237559,-7.623908042063355,-7.2045263864191815,-6.833464588896905,-6.488248378343416,-6.40801493976268,-6.277168931446105,-6.291344709859846,-6.2258161127946465,-6.1398652977724195,-5.947964603528434,-5.794614360452692,-5.774068065398438,-5.908504295919202,-6.1525922953318135,-6.5557992436275185,-7.038968577024835,-7.652907815723853,-8.66889564661698,-9.471736205919774,-10.087546623080804,-9.849184980909797,-8.518740198703654,-6.912751330371574,-5.828882182091044,-5.361751298811491,-5.016937890339728,-5.316604828721677
-4.7229168778330415,-5.522385869298685,-5.824370930976529,-5.560192271931364,-5.260807130579512,-4.982714265205115,-4.885099420396867,-4.700168391669231,-4.614239914166019,-4.4620026941774675,-4.31692568667128,-4.095886847010559,-3.895997720404412,-3.812380748040362,-3.8926438547445477,-4.095024416362586,-4.444588269358321,-4.865587309601268,-5.4111263145238695,-6.276217384543505,-6.867313956740466,-7.112586369788274,-6.683295079695969,-5.704389455799693,-4.751243016009426,-4.224868832255569,-3.720574742032846,-3.4075434849172987,-3.6094571247104996
-4.447374913576123,-5.334932246966256,-5.613232557301907,-5.387837138326645,-5.23565693279619,-5.061529102902498,-5.020424692307001,-4.927881580123051,-4.882661848742536,-4.781743256212649,-4.63803116547674,-4.407295611063455,-4.14043296844891,-3.9630111341250345,-3.9285412974640344,-4.019160049833873,-4.296617965554518,-4.696437331317758,-5.2240213482472635,-6.119174953859068,-6.842725959491674,-7.28715537731994,-7.157742963557129,-6.301460495845274,-5.22786908577452,-4.534756256774056,-3.884345086940384,-3.430762634119819,-3.6023601004685517
-6.662975959217955,-8.510326944864278,-7.912213172505192,-7.775843874761841,-7.387941771552234,-6.9079488078152655,-6.6627787483607,-6.3202646851747195,-6.1603989296952415,-5.925189679770466,-5.706306275165894,-5.381384645038906,-5.128632891819866,-5.0611394928029965,-5.212730610286083,-5.531386860754949,-6.063885516019657,-6.681008811803341,-7.433876767121001,-8.552653567237995,-9.41671056560428,-10.08383450387257,-9.929741953195867,-8.637867927142135,-6.80166333821862,-5.5458339202726625,-4.8850539067074665,-4.570742407896688,-4.873425141150279
2.912389801116885,0.5270253919933452,0.8094076622704345,0.4366408469896362,0.210899456776051,0.1477512279061995,0.0829632451154228,0.08527223905466502,0.057554490602343134,0.056638195547756454,0.05374677620085305,0.07147999935792476,0.06333192255330317,-0.01908909062927372,-0.1805888276410414,-0.3738745595836825,-0.5858580809359395,-0.7737578521446673,-0.9627654702589643,-1.2274170844741654,-1.3739123581207262,-1.1758622332375406,-0.5723297309611233,0.20177831297841903,0.8405055980960119,0.9107669098561446,0.44652890341121126,0.04329256752767546,-0.27321734835603867
0.542242852875588,-1.4253373509926976,-3.276398954608371,-3.999697791606409,-4.005086929531676,-3.8675102291928507,-3.721091454046962,-3.5389853147491896,-3.348983544042399,-3.1540294452892583,-2.918561807971412,-2.6204739585624455,-2.252422535004852,-1.9705883781197608,-1.8564766865418327,-1.92985074543893,-2.2205057937975377,-2.580503854744185,-2.9684403848461676,-3.594987741808129,-4.2839458749639014,-4.825387947266536,-4.87061910924863,-4.226661514954954,-3.357060089947287,-2.4127835544090677,-1.515410993963849,-0.9606752824344114,-1.2263631057529618
0.6904995198021562,-0.8033912956260252,-1.7159998918717603,-2.3805168678728568,-2.513540795724484,-2.4272789684660636,-2.333304438942881,-2.2233979249827973,-2.0714113653535158,-1.898619589664164,-1.6620770436290015,-1.3908216261133768,-1.0848748161030615,-0.8474003218261992,-0.708915688381915,-0.679974011630945,-0.799184751305291,-1.0041324642294989,-1.2469141068576028,-1.6786758299059847,-2.216899382177429,-2.6128089680077755,-2.6952644421407936,-2.5818992146737205,-2.189742556299883,-1.6231818744084745,-0.8891858707775195,-0.3029874297559913,-0.3847195652574304
0.870174574747119,-0.5944769172126583,-1.5938582113455377,-2.2763823175000333,-2.4124637218389715,-2.328964478128464,-2.2375634288437016,-2.132417009995254,-1.9864002762293638,-1.820758514311095,-1.5932647876482575,-1.3323837430110068,-1.0368225672828186,-0.8045003849056613,-0.6654141812359382,-0.6316412378424656,-0.7404530001984575,-0.9314418237723932,-1.1562801213153555,-1.5570277096596776,-2.059797877654281,-2.4207705930458667,-2.5043918937665146,-2.4266912095561834,-2.073527699310847,-1.5449915670590755,-0.8390472475189965,-0.2546040331627039,-0.331558473852229
3.7302193660998997,0.3743919654449373,-1.0143770119695061,-2.0518186630810713,-2.277897725711322,-2.276827436145674,-2.3064408290071463,-2.246994121850951,-2.204455604371819,-2.1000367453773596,-1.9333536330866787,-1.6693635351910263,-1.3653943452357216,-1.1778026744911199,-1.151024271821067,-1.2788716830967135,-1.5895573355581076,-1.9681244163091833,-2.3852555683816443,-3.0199012164406365,-3.6007575817658686,-3.8142816414532033,-3.316585158966913,-2.177124579082298,-1.2071264132159383,-0.6609954550429962,-0.4424868941738784,-0.45213497484694604,-0.8420080738882327
