0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.002133378695544133,2.4725777959201614e-05,1.240048599749632e-05,1.0633310978902892e-05,6.213413364900191e-06,9.515449666681431e-06,8.320671084541705e-06,7.95775573820047e-06,9.324816938546381e-06,8.094189040356488e-06,8.770250588061527e-06,8.78541730505744e-06,7.0777948565484346e-06,5.832426674023104e-06,1.4279454015112678e-06,0.0002916348310301334,4.824963024091621e-07,4.4675025249358724e-05,1.94274860295146e-05,4.972910189386381e-07
0.0034176774580890502,5.990660563547303e-05,2.8020162349817e-05,3.215900491571751e-05,2.0204040154246513e-05,3.1088574811186704e-05,2.6498165541530383e-05,2.5486770476260296e-05,2.9579878662205616e-05,2.5384859268586425e-05,2.7677419874051854e-05,2.7342736424084087e-05,1.8714971732642625e-05,1.2065073963413404e-05,2.5879883278715513e-06,0.00030856284794604093,1.276078004933271e-06,6.023643460864897e-05,3.507775456295217e-05,1.3960053342718503e-06
0.017589967464974193,0.0019639481088773725,0.00043355590627228206,0.0007649037510620713,0.0005415423262632759,0.0006795314755104674,0.0006367458689103964,0.0005801771779195727,0.0006541348442691802,0.0005828652249712173,0.0006091495743530356,0.0006102479669174435,0.0005435883421075398,0.00030259160683423304,0.00012702693739049815,0.0015374518342060905,9.828425773952732e-05,0.0005392686242213719,0.0004455172190475582,0.00011800054887379183
0.002331174846416468,3.208654898806266e-05,1.4296676230916261e-05,1.3319583592546922e-05,8.247756879112383e-06,1.2399013060008891e-05,1.0879047923711786e-05,1.0461215499774604e-05,1.2112216862049973e-05,1.0594793686049534e-05,1.1443584599936096e-05,1.1428457709006267e-05,8.602630643452603e-06,6.642227366467256e-06,1.4856867186356204e-06,0.0002903595746035831,5.812042844098455e-07,4.405163033878078e-05,2.1376651289962015e-05,5.913733216215559e-07
0.00019367930628785143,1.5210878686328342e-06,1.6998401276325415e-06,1.1884598473283842e-06,7.070820617180824e-07,1.0865726357870461e-06,1.025084789166101e-06,9.996359937387573e-07,1.1946785558375693e-06,1.0851522136251022e-06,1.1731724775074069e-06,1.2096989034807752e-06,5.120434187464706e-07,7.382572524151999e-07,1.3962570961933565e-07,7.936295458940724e-05,5.6922467955565646e-08,6.745594761452568e-06,2.919520672305547e-06,4.821074418813349e-08
0.0019115362382489502,0.00011261179544560643,2.2435580600401654e-05,2.2246855759725493e-05,1.6299522396331116e-05,1.9713554464496383e-05,1.8635429104653825e-05,1.822644992901594e-05,1.9850921433223265e-05,1.8679360601480393e-05,1.9661011195827323e-05,1.9862630503072197e-05,1.479325050627681e-05,1.319758196493999e-05,4.9701271087784315e-06,0.00026655772805956083,2.3502876482891574e-06,5.0149140660538044e-05,3.097515487501456e-05,2.333178343791047e-06
0.007514456638631778,0.0011443813684225927,8.754887033060725e-05,9.182530903945388e-05,9.792958305254703e-05,9.154423659726914e-05,9.695110910017238e-05,9.543891195624276e-05,9.504389341396758e-05,9.695932810748822e-05,9.683367854059157e-05,9.76608381807958e-05,5.73719676954533e-05,0.00010814471903170818,4.1855324027736065e-05,0.0009905194206762625,4.559356850332332e-05,0.00014631154263642225,0.00013701824198623743,3.0196719983035017e-05
0.008169713382448174,0.001116298740972575,9.241699791901528e-05,9.076952917619287e-05,0.00010567847137552347,9.42246401776509e-05,0.00010096345835836294,0.00010126661584814814,9.83191920350888e-05,0.00010217081312219271,0.00010147999524095765,0.00010191902186741226,5.6972136700858325e-05,0.000147588128248938,5.401361124052772e-05,0.001139890450464528,6.589964384895313e-05,0.00016577099770403108,0.00016386068250851633,4.1132243316417055e-05
0.022970388509432327,0.006152850097405256,0.0004995134893540072,0.0005827826275606393,0.0005912681764858144,0.0005527065093953478,0.0005741823866782994,0.0005522834446066814,0.0005507392556270905,0.0005537070640839197,0.0005497994799366505,0.000551767112638005,0.00046780185122819904,0.0005096937643887795,0.00028469324296424365,0.003120505891364165,0.0002957622273909307,0.0007088510247826487,0.0006114698531557524,0.00022550193594036858
0.5089683545257238,0.6966740171635323,0.6723318306809294,0.6293385148967605,0.5740691663422319,0.5850846884248407,0.5621572433660339,0.5640563441407839,0.5619151106668906,0.5549085342192817,0.5587993717807169,0.5540047109923893,0.6838738752959821,0.8366368232234097,0.8675548152145971,0.5535619116376863,0.8023038609174069,0.700644122985997,0.7005076058700181,0.8320325327582825
0.00014339487456478155,3.497422755175237e-06,2.2213504844151054e-06,1.6726648653728715e-06,1.0646279112888004e-06,1.3509958533345701e-06,1.3792636997768931e-06,1.3221439282322877e-06,1.5249185708149533e-06,1.461498449296298e-06,1.5351852507349565e-06,1.6084494533032514e-06,6.021895800288564e-07,1.8665584281812767e-06,4.866044909127833e-07,4.81929509879716e-05,2.913392714251818e-07,5.421203173950667e-06,4.104375299245562e-06,2.1307314487252126e-07
