0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
5.546796636940307,1.9752642068844593,-0.5892372160189563,0.5366776641137556,1.5211576398501436,0.9176504760367385,0.05967050360889606,-0.20757796661308744,-0.2422744445958864,-0.35159289540505645,-0.3892040312277878,0.26944742302106617,0.8829999079506488,0.9792889562097522,1.0108676032032458,0.9557095014669774,0.7840961619709019,0.9682043799257403,1.2509415408897038,1.1205426929128177,1.0496746607380105,1.1541600177977323,1.1910613040390157,1.256107181451379,1.1936276120558698,1.071007517284516,0.26490384799757916,-0.5954379461080257,-1.0314153710943597,-0.8286889539887294,-0.09984696379210953,0.9194310789713174,1.6575540996482592,1.5817230439675125,0.9642279246666203,0.5882736735639846
7.330677554496082,4.15328542397974,1.69498677110098,2.9775879443289877,4.250845276477987,3.7366850284472113,2.7235448730011194,2.543699829266824,2.5787174433541784,2.453635080232786,2.4458986746139995,3.070021287012923,3.5248599927381736,3.6756384129564794,3.7634214292605948,3.6400947616127306,3.4375309307725614,3.6281104671648654,3.794075876401552,3.6295459735551865,3.5968603011834035,3.6510558260465498,3.650848269431657,3.703989127454633,3.630656473016447,3.5387619792948883,2.8590129957265886,2.2651539178113,1.8800413879507376,1.9326095588452734,2.391102013482121,3.1332523839139164,4.032212107607154,4.344863554229819,3.840965826117286,3.5106192911441774
9.036285459284818,5.9495075681200085,3.9116402489616657,5.085029427863278,5.7088963081875,5.286402138230026,4.4814196778318545,4.485291439448553,4.582287189725235,4.460574154629769,4.447080860851874,5.0573592663234646,5.384051763199022,5.486790116129654,5.529794766660833,5.403431068544171,5.2599256504828515,5.527540474444408,5.642293923382413,5.458772833239869,5.491299982057229,5.55876248396997,5.54604301754281,5.592613169366664,5.50507605301496,5.433740012974423,4.68758597263493,4.0850737052758435,3.6576745688687846,3.6416316551358134,4.043300129429766,4.6723644390484536,5.449735556909768,5.647031388608322,5.330303781819867,5.140678720027183
6.954308711581733,3.3879361363866027,0.5798350881172176,1.798060847580547,2.987306697698752,2.322570114954337,1.2304728597699959,0.8747512932319315,0.8397948277340741,0.7153233237108729,0.7145838945134342,1.5092651686393865,2.1789291626805887,2.344704868808121,2.471724051195392,2.4041302259945985,2.154605476933538,2.378761006771221,2.6886142788906557,2.5070406873701416,2.4249715845620394,2.527122899611141,2.554827575776877,2.631079609166328,2.549654942274238,2.4091826464011685,1.4966971377751954,0.5825765607179476,0.08535038026820321,0.25119183377094867,0.9527412951982797,1.950681846322341,2.8090349033472775,2.9737798303038216,2.331741645851959,1.873485700881337
-0.7301790783414954,-5.593602146041825,-8.414989626658233,-6.023361244032297,-4.308279745404256,-3.9479498263981303,-4.800368123726677,-6.163187753553864,-6.955065800005153,-7.523185286946292,-8.209059644296739,-8.217216828367789,-7.003912931873168,-5.981672021186211,-5.710348728782395,-5.638228817277576,-6.0998638637609615,-6.745546101998342,-6.504845173667668,-6.362115580970882,-6.855545169471864,-7.0159070146971025,-6.97531411803826,-6.957351973087458,-6.900329033989308,-7.120644296724402,-7.729553380688039,-8.99470112064574,-9.40109882289316,-9.376890631001249,-8.798710283109914,-7.518891340960754,-5.780673005891169,-4.6455404627329075,-4.822991487970948,-5.597402738303892
2.4989690867103005,1.1252766313713494,0.11913297395463476,0.5181564794711839,1.2947201623845204,0.8045613839526702,0.2742696653959684,0.1965057063167737,0.34192187879727953,0.4490554102969533,0.5757847689255198,0.7072555603700015,0.8342443517968063,0.8451531876897831,0.8579668207206139,0.8619234501323925,0.8342820320625104,0.820459238140486,0.8751383781199125,0.9015335797280306,0.8560215598689669,0.8439923823803634,0.8505880411018798,0.8537277641322518,0.8612609132278801,0.8401282903276663,0.8124048924622453,0.7451057458902386,0.6938941250981125,0.670099524155702,0.8166090450295975,1.2606564188829084,1.6894697131792795,1.5829747254711533,1.1892811412622273,1.0118033589521471
2.707576958376059,-3.1112836903635652,-6.60284498128095,-4.119028086385974,-2.7215630797792816,-2.6962395610882357,-3.565250307770502,-4.847623070655849,-5.569402102937693,-6.112478035513587,-6.748271033482504,-6.55428390714069,-5.306199106076904,-4.329176876765749,-3.855494511436271,-3.668750088622493,-4.19554108216775,-4.801255482809791,-4.465201767416676,-4.380696383671451,-4.940543149671423,-5.120194201375388,-5.104523297751463,-5.079517762371482,-5.0551497659965445,-5.3357542326127145,-6.178457455792748,-7.503963382669848,-7.8144188179532525,-7.621414913689935,-6.843282482771159,-5.426758005139002,-3.6336716105607256,-2.6254853844316104,-3.0443489433692137,-3.9008670021381042
-0.9500542729038572,-6.965524958645312,-8.796527319562205,-5.4979250174589085,-4.354201280305926,-4.819500212148001,-6.206478681988606,-7.8995408808644845,-8.740053053163138,-9.230310256532038,-9.595390681780355,-9.186865072995138,-8.060689392618318,-7.254949907839826,-6.8775402681893265,-6.81431000754577,-7.466109091160976,-7.979743534394465,-7.639850397958621,-7.628431167070065,-8.113046992241657,-8.223531767404591,-8.176501292701955,-8.101333814012065,-8.099771595447416,-8.338376912963076,-9.143383224233274,-9.753557788686178,-9.674965784771564,-9.419120734549281,-8.730188198307053,-7.465028265052291,-5.8888882512128395,-5.21179852108624,-5.90227427095255,-7.00003503506491
2.8852300336569234,-2.9295236300614222,-5.9521284662283405,-4.109041695832947,-2.4296889488254783,-2.148377742498092,-2.669681050062104,-3.461743397547125,-3.972403906955479,-4.437717719010496,-5.1246855181757285,-5.166319541246813,-4.017709693567153,-3.0968935786676135,-2.875116896443387,-2.8301789082862636,-3.1209620625736387,-3.55094408077596,-3.3317790654976194,-3.2129035346382926,-3.588558084785418,-3.7071942234837127,-3.670321166453871,-3.6535342145605445,-3.606403915539,-3.8026800769529454,-4.4620948542587175,-5.995463477472516,-6.7300703138356175,-6.767170452626339,-6.050687758395328,-4.58006971840904,-2.9246533093035603,-2.1176129885908606,-2.351833492349501,-2.860298928529837
8.155735076141651,3.368034837274526,-1.055153297141887,0.2910575245773428,2.452332156310215,2.1134508119000395,1.0274154877060375,0.3744160640708274,0.035672901307071375,-0.4036257041430078,-0.9747197885290697,-0.5937020243439837,0.605329334247231,1.5491917300590297,2.0463023200290644,2.091239303301366,1.6817325270664691,1.6437210237179931,1.9533423199871267,1.8149739262121445,1.5569250630559524,1.50257007310933,1.487121086088341,1.5613015810440207,1.4973583536280721,1.252670494143248,-0.03626976599357687,-1.9789082163483567,-2.9958528465284204,-2.9877397617202153,-2.1305396608269946,-0.610002177911023,1.2990234538677614,2.5456980287460573,2.168920669210307,1.549711374568971
