0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.3221665865144955e-07,6.898763795103438e-08,1.3373647166033308e-07,1.9722698475918318e-07,2.577293519626144e-07,2.652587320754463e-07,1.2890570850938002e-07,9.573897745561151e-08,7.131750222803e-08,5.829738339920542e-08,5.0631783899768504e-08,4.5605025573890526e-08,5.723371618576671e-08,6.845433883206149e-08,6.953568456420895e-08,6.617606907495726e-08,6.108591321557743e-08,5.543997011992333e-08,5.0063490910735384e-08,4.561776139335413e-08,4.253321614544361e-08,4.084945453400472e-08,4.0012422604340065e-08,3.865139727900147e-08,3.668068481530304e-08,3.4559142089469414e-08,3.2616297144103205e-08,3.102372283599381e-08,2.9770675863792974e-08,2.6987301534507746e-08,1.8675098166912638e-08,1.6131997632877585e-08,1.5980015242764404e-08,1.570902175041328e-08,1.450452890684152e-08,1.3546906638729277e-08,1.2484312270846994e-08,1.2112430298143278e-08,1.0427426044601292e-08,9.638458249041104e-09,9.095242157334819e-09,8.880085048509772e-09
3.405859540357846e-07,1.2051158928146654e-07,1.8538895253193754e-07,2.678734275888741e-07,3.491060014752899e-07,3.598428344708176e-07,1.805919972760101e-07,1.3528025201333285e-07,1.0144465697821977e-07,8.275873282501802e-08,7.126932134039712e-08,6.348720910475989e-08,7.866531901954208e-08,9.305047365162872e-08,9.398597436678287e-08,8.929092087570683e-08,8.233452801203684e-08,7.464883596777791e-08,6.736299149495393e-08,6.136001042619794e-08,5.715609952367989e-08,5.468720660076289e-08,5.3303805332220086e-08,5.147982180169244e-08,4.893848529129722e-08,4.613647163549681e-08,4.350734761077802e-08,4.130735767834825e-08,3.954643348666847e-08,3.563270307244757e-08,2.416382808946639e-08,2.1010168843851228e-08,2.0903293995377602e-08,2.048531494161814e-08,1.879615793888792e-08,1.753502285683407e-08,1.6113600939645742e-08,1.5677785800887523e-08,1.3372585881876534e-08,1.2482240814454953e-08,1.1903455979441123e-08,1.1836120530713267e-08
1.1927485162346417e-06,4.241751104013613e-07,5.369496924040557e-07,8.355475261183217e-07,1.1433259598403303e-06,1.198192822942251e-06,5.936697186532757e-07,4.2722391649113575e-07,3.1251545664495675e-07,2.507765084584616e-07,2.137658286216829e-07,1.8888567715262912e-07,2.335074147476485e-07,2.766262814829346e-07,2.8004564109199354e-07,2.667706062296046e-07,2.461637721683557e-07,2.228396074277643e-07,2.002908425600924e-07,1.81103878496174e-07,1.6663878190208748e-07,1.5648513115334358e-07,1.5048935115875742e-07,1.465353112883102e-07,1.4128522293986868e-07,1.3472545820218836e-07,1.2810152948362437e-07,1.2232176948959053e-07,1.1757082515811356e-07,1.0631279758498087e-07,7.333440726142955e-08,6.441256106680303e-08,6.404720035852487e-08,6.276026649489844e-08,5.790839783578448e-08,5.430340330987993e-08,5.0323574565968176e-08,4.904189001908851e-08,4.315727351945816e-08,4.1135217586073184e-08,4.099647026877062e-08,4.182586216383894e-08
1.1206090872572906e-07,3.996130295104337e-08,6.653897123180995e-08,9.257804348263733e-08,1.1665585231718568e-07,1.1798960555979379e-07,5.703086239408483e-08,4.321580528427718e-08,3.3033248253768995e-08,2.759356590187028e-08,2.4386708268532405e-08,2.2258637804262155e-08,2.790143404051289e-08,3.330279978582829e-08,3.379420955867197e-08,3.215287944442917e-08,2.9709467778989773e-08,2.702969215072468e-08,2.452962115962893e-08,2.2555786682278896e-08,2.1319490088474657e-08,2.075930611288837e-08,2.0500773307920497e-08,2.0002910352333183e-08,1.9222936820859337e-08,1.828596523110459e-08,1.736510454268977e-08,1.658553546426821e-08,1.596536602248272e-08,1.4605057879555461e-08,1.048733253563906e-08,9.257628181833952e-09,9.208195638386416e-09,9.066640508623347e-09,8.43428950838429e-09,7.943731710508713e-09,7.386178518425815e-09,7.209147592065661e-09,6.27295701899539e-09,5.862320119220817e-09,5.564709540747174e-09,5.471636195852691e-09
3.1325692368723425e-07,5.3084902093461493e-08,7.041802609706827e-08,9.592290021959371e-08,1.2408544048069254e-07,1.2617227981164778e-07,5.9445101313215145e-08,4.3598549839497925e-08,3.3089915318495416e-08,2.7865655993346082e-08,2.5177246984964835e-08,2.36211455339303e-08,2.983305563230873e-08,3.5682612456710244e-08,3.6369696691182653e-08,3.492788758897778e-08,3.271320160449911e-08,3.026914504237026e-08,2.799477120600533e-08,2.6251029615175824e-08,2.526367246815876e-08,2.4918644970449087e-08,2.4974495145588656e-08,2.4986292356758124e-08,2.466154082379192e-08,2.3975886730585256e-08,2.3132634672846093e-08,2.2351470529293366e-08,2.1709959468070417e-08,2.0179315504770894e-08,1.557971395363118e-08,1.4311259882739222e-08,1.4285581068977559e-08,1.4141283370949723e-08,1.3497430944541034e-08,1.3036685237048909e-08,1.2528325078188864e-08,1.2405916882045408e-08,1.1740809945285655e-08,1.168736833412144e-08,1.2231511597263236e-08,1.2792434412938338e-08
0.012513058308867541,0.005725109854759664,0.004299138560585109,0.0059817912303891,0.008022617788552622,0.008809216813872287,0.007891170434409718,0.006584748401434381,0.0053209199850267775,0.004274536119130894,0.0035463660041276488,0.003055146536790453,0.00283235136585803,0.0029123918638164874,0.0029815450271774534,0.002959324223519682,0.0028594633011998004,0.002707261344652212,0.0025193111826678984,0.002299750577009671,0.0020438052740110384,0.0017575599095290197,0.0015122075178137294,0.0013564750661848963,0.001270077854265355,0.0012299320000820275,0.0012137052732382558,0.001208453622637935,0.0012081334878634084,0.001204047530388451,0.0012427843409064492,0.0012853519749575495,0.0012972444041444672,0.0013118287641774578,0.0013572383161825478,0.0014041202775929565,0.001475159293825208,0.0015029217397299695,0.0017590759256241404,0.0019351105137110827,0.002396738188032249,0.002610966534003532
0.0018287687913177764,0.0001561980258040512,7.031382354682793e-05,9.932099157383318e-05,0.0001320189190048929,0.0001443614096362843,0.00012975599709413567,0.00010964670664332753,9.384600950616035e-05,8.275457392009353e-05,7.647575714734703e-05,7.256826766412613e-05,6.962530848211598e-05,7.324322636459192e-05,7.637395665467852e-05,7.728127006988203e-05,7.685084625179651e-05,7.562899044366999e-05,7.393099504487311e-05,7.196036257059063e-05,6.980373421389427e-05,6.773483169655631e-05,6.743017933645063e-05,6.881074987875947e-05,7.043626610834548e-05,7.186040326415534e-05,7.301427236275209e-05,7.40211446103068e-05,7.497561865076911e-05,7.618104170521306e-05,8.266845943815816e-05,8.688613166276462e-05,8.745808241994929e-05,8.90492468646298e-05,9.40399484019725e-05,9.899450827069738e-05,0.00010650340154214224,0.00010980411375638729,0.00013711486575727466,0.00016099897453400583,0.00022227797938083845,0.0002638955219783822
0.0005403453311209596,2.610482099773398e-05,1.899945438372394e-05,2.9077025051546832e-05,4.275254246768406e-05,4.822046126484774e-05,3.245396662155132e-05,2.4021708093689843e-05,1.8534010732962844e-05,1.5063662013368882e-05,1.290403770342972e-05,1.1407148891379507e-05,1.1745108076186897e-05,1.2956117699874853e-05,1.3581424383338927e-05,1.356642764651113e-05,1.30548813964737e-05,1.224431091660157e-05,1.1321205307535018e-05,1.0427895342473054e-05,9.654347565656588e-06,9.086783985819663e-06,8.869778065695703e-06,8.831913133490888e-06,8.869193069503763e-06,8.969963542358941e-06,9.09304029767228e-06,9.221784793509494e-06,9.351115246632945e-06,9.402042565943685e-06,9.694342598716036e-06,1.018388677243692e-05,1.0359739000193318e-05,1.054877433508191e-05,1.1034332725483822e-05,1.1578560688813659e-05,1.2382581769954322e-05,1.2812043971363728e-05,1.574580077815296e-05,1.862220987548531e-05,2.612825037940456e-05,3.18190532327801e-05
1.4893057611253358e-05,2.478248468349626e-06,2.6142724511688046e-06,4.591909574080896e-06,6.887548739597247e-06,7.5590363271575584e-06,4.373781106203569e-06,3.1518813169247027e-06,2.3519055772871815e-06,1.9109594192201814e-06,1.6641745481777396e-06,1.506889215679803e-06,1.8066406349474273e-06,2.17436911191262e-06,2.3002656262478967e-06,2.2761818297301496e-06,2.1705986887286943e-06,2.023057375874659e-06,1.8614991439366211e-06,1.7074220646380269e-06,1.5751465311593757e-06,1.472494763283686e-06,1.4227037516443828e-06,1.413574908981993e-06,1.4066982119461322e-06,1.3894057488948493e-06,1.3662472647133473e-06,1.3446526149290144e-06,1.3275234246874556e-06,1.2502601778567423e-06,9.699639055721907e-07,9.172115841833788e-07,9.292995557070007e-07,9.264212019478835e-07,8.907698340169986e-07,8.704923910966722e-07,8.448508286183788e-07,8.462341429994106e-07,8.101933579831304e-07,8.336373288786896e-07,9.127756515019025e-07,9.920452582807123e-07
7.243082240302877e-05,5.687598488216501e-06,2.9394875840199204e-06,3.9385072105055476e-06,5.31902344901241e-06,5.763015725206108e-06,3.863362455395173e-06,2.9864260435248013e-06,2.4039951105867503e-06,2.0861160566548382e-06,1.9208569980045416e-06,1.8256277278639967e-06,1.9756657361609843e-06,2.1602085377389787e-06,2.204725712394819e-06,2.1704550934878527e-06,2.1002694404802496e-06,2.014541033538024e-06,1.926139321364857e-06,1.8456605155372874e-06,1.780318752184706e-06,1.734630108777515e-06,1.7372094288924864e-06,1.7807129852660714e-06,1.821459590040235e-06,1.8362678667012459e-06,1.8290486004952897e-06,1.813378124873118e-06,1.7974665750510311e-06,1.7440793813964824e-06,1.599749845788524e-06,1.614214240662139e-06,1.624635823303118e-06,1.624932787102635e-06,1.634103392032266e-06,1.6605550433003766e-06,1.7026978032958855e-06,1.7343004840536785e-06,1.921149891995652e-06,2.1727634101292875e-06,2.752478102389714e-06,3.249022671600157e-06
0.9527720145494821,0.9890884204501506,0.9926793387959276,0.9902610978329695,0.9874650801055448,0.9864915840288319,0.987743509397658,0.9895824526869058,0.9912741917921327,0.9926309235608067,0.9935526960440869,0.9941778710983168,0.9944683645161154,0.9943098372787369,0.9941832919329416,0.9942051084378388,0.9943362803226667,0.9945360855628352,0.9947810392750123,0.9950658567262537,0.9954034954323828,0.9957984663533127,0.9961399174190508,0.9963366108444304,0.9964283333235922,0.9964584428757716,0.996459165165281,0.9964464861158095,0.99642738431113,0.9963971832668872,0.9961379435462273,0.9959575445667231,0.9959291454316477,0.9958726120447857,0.9956888226631818,0.995507401251207,0.9952391114460155,0.99512920221338,0.9942109106052233,0.993518654110857,0.9918650446509878,0.9909472777539405
0.0005403453311209596,2.610482099773398e-05,1.899945438372394e-05,2.9077025051546832e-05,4.275254246768406e-05,4.822046126484774e-05,3.245396662155132e-05,2.4021708093689843e-05,1.8534010732962844e-05,1.5063662013368882e-05,1.290403770342972e-05,1.1407148891379507e-05,1.1745108076186897e-05,1.2956117699874853e-05,1.3581424383338927e-05,1.356642764651113e-05,1.30548813964737e-05,1.224431091660157e-05,1.1321205307535018e-05,1.0427895342473054e-05,9.654347565656588e-06,9.086783985819663e-06,8.869778065695703e-06,8.831913133490888e-06,8.869193069503763e-06,8.969963542358941e-06,9.09304029767228e-06,9.221784793509494e-06,9.351115246632945e-06,9.402042565943685e-06,9.694342598716036e-06,1.018388677243692e-05,1.0359739000193318e-05,1.054877433508191e-05,1.1034332725483822e-05,1.1578560688813659e-05,1.2382581769954322e-05,1.2812043971363728e-05,1.574580077815296e-05,1.862220987548531e-05,2.612825037940456e-05,3.18190532327801e-05
0.0005104691102443442,1.9163953489306095e-05,1.1067695439923268e-05,1.6151095376528735e-05,2.310700011312987e-05,2.567186610858146e-05,1.7535739743440705e-05,1.3270113642443124e-05,1.0521165254607954e-05,8.806618839534468e-06,7.78142084171026e-06,7.087393191475144e-06,7.268236733114137e-06,7.945756410887955e-06,8.26587319557402e-06,8.224930391025637e-06,7.947542700791579e-06,7.542744095460083e-06,7.102884653281324e-06,6.702491065699193e-06,6.403572732321555e-06,6.302203930115827e-06,6.489235390799328e-06,6.671798897113229e-06,6.785396945978044e-06,6.876795343408715e-06,6.946859653621573e-06,7.0086885177795e-06,7.071378412160058e-06,7.110371100240029e-06,7.512225671694298e-06,7.81371918369687e-06,7.8370492788364e-06,7.970658327774434e-06,8.4150961890189e-06,8.86380200640261e-06,9.56977499538905e-06,9.883789620277015e-06,1.2656787309119758e-05,1.5231843316550688e-05,2.223035393001395e-05,2.754382108721204e-05
0.006839848561175454,0.0006698563219168052,0.00028228978968015717,0.0003542051497396122,0.00044889735631676187,0.00048385963985173703,0.00044844114081318744,0.00037997258671568294,0.00033389307088836894,0.000300995627187906,0.00028187707625594154,0.0002697239679761202,0.00025532280710920005,0.0002617536826138952,0.00027065034292107255,0.00027417400865514753,0.00027393131493308145,0.00027169563719936393,0.00026869903555385924,0.00026552327537033394,0.0002614800194706117,0.00025512123330567293,0.00025114020903546023,0.00025439866863967675,0.0002610040699516861,0.0002678535692049533,0.0002739701490825734,0.0002794036228675547,0.0002843729858981181,0.00029300145605984964,0.0003394203418813868,0.0003676374681912949,0.00037107493036207367,0.00037853275835986476,0.00040485087913127565,0.00043106526889542053,0.0004699033033416274,0.0004866522830903573,0.0006199117993562557,0.0007304657983298412,0.0009962635221861527,0.0011653954469785623
2.6270499942652334e-06,1.8188982812488374e-07,1.8225843337209032e-07,2.7644954254273233e-07,3.807335514644318e-07,3.8833269094314387e-07,1.6074333225749641e-07,1.1608649678640942e-07,8.751910939300147e-08,7.416436207134559e-08,6.650271315616806e-08,6.125145699486657e-08,7.754416626211074e-08,9.224513760939372e-08,9.357483238585282e-08,8.959390892637448e-08,8.340352514494369e-08,7.644801567892674e-08,6.982773637687379e-08,6.436972245503256e-08,6.054501428146197e-08,5.85249880829359e-08,5.807083690161152e-08,5.6922916765231666e-08,5.501457294089944e-08,5.295763658116607e-08,5.10052625559327e-08,4.936233485106267e-08,4.806071194221265e-08,4.463669502297759e-08,3.439788199993442e-08,3.207113821582919e-08,3.209765963966957e-08,3.1857275305037936e-08,3.07155827240317e-08,3.0024494250397435e-08,2.9399564017650967e-08,2.937367796749754e-08,2.984078525512828e-08,3.178794804457497e-08,3.8258416128681336e-08,4.415424484613928e-08
5.3695775890523785e-08,2.864995166185512e-08,5.989809843952563e-08,8.672982518516373e-08,1.086517795722253e-07,1.0853267450234704e-07,5.0507752053716816e-08,3.7816652976092176e-08,2.8575548121676867e-08,2.377938841557892e-08,2.0996595616136937e-08,1.914656322661882e-08,2.4403587459996726e-08,2.9513361698594765e-08,3.004662754729268e-08,2.8529640913816783e-08,2.6243553573160878e-08,2.37307543316701e-08,2.137726222956221e-08,1.9498732193168523e-08,1.8293323146232986e-08,1.774083260214078e-08,1.7527576521149545e-08,1.7116506985204533e-08,1.6469977897433046e-08,1.5703219040848067e-08,1.4953641097999314e-08,1.432237171342305e-08,1.3822912558761744e-08,1.269801732185527e-08,9.238555775117583e-09,8.142678764134935e-09,8.080835197962386e-09,7.96987519052015e-09,7.444588718857646e-09,7.0193568593126155e-09,6.540163421008906e-09,6.371962136026079e-09,5.575671983601265e-09,5.181910831134801e-09,4.865940281331778e-09,4.7278305298619554e-09
