0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.0002871226133258577,6.949301706330474e-05,0.00020312170718995572,0.00075310723554642,0.001065091088530066,0.0011201000198929072,0.00115995469752872,0.0012812549760069596,0.0014403652306844855,0.0015869064617589997,0.0017209720079468492,0.0018213710022876339,0.0018691792972284666,0.0019104153804597403,0.0019698205589508775,0.0020616062682354487,0.002106224564628591,0.0020588124141909425,0.0019045055594483478,0.00178671370722373,0.0016581073703577213,0.0015671785431684493,0.0015250707330545447,0.0015444499383068988,0.0015649075804000756,0.0015950985158296432,0.0016246891812960057,0.0016123684128670096,0.0016605920735161843,0.0016221760200111298,0.0015535889276114658,0.0015379256087353329,0.0015099201297647967,0.0014770282410254821,0.0014376891291936894,0.0014098154797328362,0.0013628879271259933,0.0013322008881465337,0.0012746029140174035,0.001269049816845919,0.0012430494528548855
5.2767389851266834e-05,7.96079242281654e-06,5.469289903658378e-05,0.00023346267488718418,0.0003686185690824948,0.00043623246515820996,0.0004879512629827081,0.0005414302786868664,0.0006029668332089779,0.0006565241371382334,0.000703609344389725,0.0007312669741754109,0.0007330685694574312,0.0007355002824736596,0.0007489258827637199,0.0007784000300616508,0.0007831457962578253,0.0007503097840820644,0.0006808195190438466,0.000638344545403651,0.0005961016325451649,0.0005731371678907708,0.0005667243383175583,0.0005766603938139898,0.0005843177227530389,0.0005949544748312447,0.0006054334480465743,0.0006050278483959011,0.0006232607671554336,0.0006149397588955777,0.0006045224278206577,0.0006091552227110425,0.0006089620994638691,0.000609969191421284,0.0006115458532711788,0.0006186164316701554,0.0006227302808087507,0.000630880464206327,0.0006156448889207068,0.0006144885327335,0.0006005894671445993
1.48618588069688e-05,1.4656136165764185e-06,1.3285907622722558e-05,3.591169076397763e-05,5.2452047072971035e-05,7.272537869556214e-05,0.0001171865679549468,0.00016984892804350763,0.00021503173397549388,0.0002509872025914229,0.00028101342958762577,0.0003007665925413982,0.00030968858839809063,0.00031928005446017787,0.0003319823998655649,0.00035030868781739177,0.00035521645864492965,0.0003447107351280927,0.00031895014405370004,0.00030857844300495585,0.00029447863972010765,0.0002906582737016386,0.0002927260357281891,0.0003012752723134776,0.00030455062577455067,0.00031020642415285974,0.0003145101079364048,0.0003129624895425155,0.0003245379878367156,0.00031563899113796904,0.0003132371798483453,0.0003204339469329762,0.00032024852658891974,0.00032183345111576187,0.0003232748061517454,0.0003280610689528095,0.000326497077721869,0.00032697929967815396,0.00031104857876659375,0.00030941331750486905,0.00029803314728061035
5.0220373812725345e-05,7.018652589557419e-06,4.31696461363371e-05,0.00015374787709422646,0.0002526281033484313,0.0002960821655887384,0.00035148385539522377,0.000406696223225253,0.0004584006108115595,0.0005009113793699664,0.0005381828339279366,0.0005601886713611054,0.0005591674788242657,0.0005577773915057696,0.0005668317329940059,0.000589936422481268,0.0005940838345591117,0.0005658390685835827,0.000507946636982574,0.0004705644881967332,0.0004355265956153461,0.00041469210815339914,0.00040733813999417455,0.0004136090066726173,0.0004203081381184567,0.00042883339258179774,0.0004372561412742286,0.0004373383244657627,0.00045023176816534686,0.0004449361430577504,0.0004365408635773796,0.00043913193833048617,0.0004391245597539113,0.00043991105308248293,0.0004414138715452097,0.0004471780817381303,0.00045200097892247003,0.00046178260102630754,0.0004592295914788285,0.000466376706359377,0.0004611498045730437
4.8494945736409955e-05,9.140498811054023e-06,7.288392048910719e-05,0.0003421071744068929,0.0005775930409706508,0.0006836916365793096,0.00075706076693203,0.0008042033681849828,0.0008447519091291444,0.0008735747500200317,0.0009006852682441044,0.0009064231825428757,0.000878626963707956,0.0008573365185557467,0.0008582224253314878,0.0008846839706978922,0.0008815447021015792,0.0008289028731366372,0.0007321986607158406,0.0006695323961900567,0.0006112377534962237,0.0005750494232303566,0.0005601762480006492,0.0005671270556867025,0.0005751907903943805,0.0005857337966310243,0.0005963076633515729,0.0005938432040359256,0.0006113055596594152,0.0006011393838430024,0.0005849025741165457,0.0005857332272358684,0.0005830827394165312,0.0005807248159589867,0.0005786999811985953,0.0005822248966355149,0.0005836920258090854,0.0005917812318426229,0.0005852905519966309,0.000592928540999275,0.0005864274799557888
9.9118743478056e-07,9.629897307292234e-08,7.855379162328195e-06,4.993620198335364e-05,8.963064714531244e-05,0.00011810705027832748,0.0001493603908399995,0.00015648818142455386,0.0001590706657447685,0.00016108463988633086,0.00016463823598769818,0.00016187220932553686,0.0001535916115869702,0.0001498931832447587,0.00015039213493618883,0.00015602436866099962,0.00015206365922373235,0.00014046821994142224,0.00012265854677718615,0.0001157235289279226,0.00010675419102329643,0.00010358635914281302,0.0001037778647418252,0.00010776175025142335,0.00010934667722186754,0.00011190590598413723,0.00011395943157571723,0.0001132009106609784,0.00011900790063222581,0.000115036853319593,0.00011408994024794631,0.00011764145229450924,0.00011820878235191686,0.00011939276036381126,0.00012056649321681029,0.00012346207992814366,0.00012475793469122722,0.00012898639008397946,0.0001282570649019654,0.00013225757205391175,0.00013064933145843293
0.37604249722090966,0.2580782964577144,0.20400758070510377,0.17706616319538032,0.17295587209774735,0.1675051467272517,0.16500492639789507,0.1650911190095147,0.16655233552242193,0.16906280439654328,0.1718911154868965,0.1755271620107317,0.18038079826868877,0.1849470318634797,0.18830841303490367,0.1900370479561321,0.1929405244231831,0.19829408056742112,0.20683787058412242,0.21413104891428614,0.22194524296969667,0.22858046364190115,0.23306715368588718,0.23436270982291915,0.23524069084298274,0.23583487863938016,0.236376013050311,0.23867558469161435,0.23837904520519898,0.24145209234431864,0.24640017801591105,0.24908572234930232,0.25207816036922615,0.255916635370326,0.26083596097322626,0.2661281292135669,0.2742290687383705,0.28333164791498133,0.29427032240829076,0.2992107747535112,0.3034663512354184
0.038080851111660215,0.10540744493397713,0.16850198468472263,0.21267513097531868,0.2063968908538502,0.204863511183924,0.1946365406565746,0.1856873512552961,0.18159734208281134,0.1783941779796121,0.17504411202310996,0.17146444469610864,0.16657568051880658,0.1612711375081013,0.15718448614241312,0.15467369018253357,0.15206903823083795,0.14720962393735576,0.1394937668653576,0.13178294079789496,0.12430684496546908,0.11734783664778943,0.11255068178177191,0.11079016222766822,0.11028711367122057,0.10980196566393652,0.10948208780047589,0.10783807587834732,0.10749593873753313,0.10575858393809823,0.1015748631057761,0.09883276213866624,0.09660493683765743,0.09367941816072081,0.09019329876208401,0.08655630021059357,0.08203354113323497,0.07737665589312305,0.0731912600662284,0.07129255215473776,0.07019734148058794
0.16305241960189118,0.31760934997286094,0.3485335830660826,0.3042061275680736,0.273771866885642,0.26932504512565236,0.26553877713716445,0.2638094915125604,0.2660228457901429,0.26988891400231474,0.27312781191507773,0.2775512801514981,0.28280725356045994,0.28583363912943577,0.28682864105078154,0.28566478808531137,0.28683255109372996,0.2903632366072239,0.2966172166773047,0.2996429082162839,0.30275660088678563,0.3033709042514312,0.30225360123277223,0.29998877399641516,0.29915061971045626,0.2979725790071886,0.2967937108111962,0.29647399360376264,0.2942169386441654,0.29454435316428246,0.2944137892914453,0.29290905794958255,0.2919738659179902,0.29059422326832796,0.28857055643729335,0.2853603381513351,0.28022659935449623,0.272059929748737,0.2627103615444257,0.2569443547287774,0.2534618141787815
0.005417295294087655,0.004388871771777875,0.014533321507909269,0.033060436023272334,0.04747408603589223,0.05511841256919866,0.06395435867001203,0.06854416101560584,0.0672022469387265,0.06350284999296492,0.059843022431985526,0.05542836516708939,0.050420485520668155,0.046801685993364574,0.04467368517058811,0.04405344724387417,0.042031415625884756,0.03842622964803504,0.0331203729618181,0.02968324505451168,0.026163856795470286,0.023814654663928157,0.022586519146239915,0.022673982964001575,0.022604388193660455,0.022714257801527422,0.022827535624394157,0.022181249433911768,0.022787630137738248,0.021776707521621128,0.02031137084121221,0.019838879382437037,0.01918071826305255,0.01837160796450951,0.017409179900112606,0.016577038448583457,0.015348779948734266,0.014318121721540447,0.012951498829969226,0.01260347429857403,0.012056366663758172
