0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
-1.378863082030675,-1.7860461526059095,-1.5407005057137506,-1.6060055916377523,-1.9675534696089914,-2.395044887278883,-2.6773360412371665,-2.7294536478569107,-2.4928224344410697,-2.031738636058005,-1.7762640318064893,-1.5143213858626754,-1.2874562700772803,-1.0735470028781764,-0.8692395024303016,-0.7459664479036959,-0.6824138983213567,-0.5842235298378885,-0.3586757519123146,-0.19662800669564795,-0.0847214150660468,0.04786167236646588,-0.15853532892041844,-0.4864442303681308,-0.9225372711311245,-1.3859917314612478,-1.678168797863925,-1.7645783591526016,-1.6941852834214295,-1.606084712797316,-1.6094711002063944,-1.6915585393544372,-1.7623791984655544,-1.6499824526465838,-1.3636531658498408,-0.9398178801698057,-0.5659498449004005,-0.31941635577390304,0.0777691956073322,0.37002155031468165,0.723886647553274,0.6759598507212635,0.6234459248431304
-3.089052092155049,-5.664916960431347,-5.97110473106469,-5.971036221434283,-6.412869263709902,-6.772600770079787,-6.757739193627739,-6.5101329652072355,-6.177535280295527,-5.84381302773299,-5.6581325570880034,-5.472015964189444,-5.31991104532624,-5.184372458388362,-5.05268868769079,-4.98225697823057,-4.9642384120038034,-4.898152488024727,-4.656416363810008,-4.456932965968427,-4.255494734422854,-3.907867207761527,-3.7410431719193267,-3.429560832400208,-3.4484487359792295,-3.76600584205733,-4.096472310179263,-4.376846018987539,-4.544601024220281,-4.80984488494155,-5.366284816860062,-5.9175171642273146,-6.147676849274844,-5.958744611979266,-5.51335586349706,-4.974038882188026,-4.542883640270208,-4.251479343793723,-3.7971800034142302,-3.1841064280848914,-2.3568233712790074,-1.9006658018272327,-1.460386878766855
-1.2636783109274865,-2.1407126533222045,-1.9634618042813825,-2.04055288901851,-2.5213780874121308,-3.2113280010329546,-3.6383041218801644,-3.631746948528364,-3.3396232170367814,-2.9173348915596837,-2.677166739831861,-2.416999312902487,-2.1792722563885283,-1.9366592904208,-1.674846823430483,-1.51864593455573,-1.5167801844613007,-1.4815695257837969,-1.2472810263935274,-1.1394084872980388,-0.9007118636925503,-0.506409174991388,-0.4358981026721661,-0.5602095681217033,-0.8496950660610746,-1.271786442432636,-1.7742012527358537,-2.079353439896927,-2.0867206175757285,-2.015443165062612,-1.9665916733764615,-2.1069256335313193,-2.3370770251917867,-2.411904805661461,-2.2860601395013656,-1.880743503296412,-1.4506932633552743,-1.1542020450597525,-0.8058553937494054,-0.25957883762212697,0.5149031520202599,0.8223790115212436,0.855412653647989
0.9056606604525815,1.0503255253683088,1.154518609979705,1.0143352189204133,0.7606711025700783,0.4742655269199306,0.2829853235546068,0.21880422375814212,0.3450978451093416,0.6174384678381831,0.7309979847869339,0.8748966804556128,1.0137292295820102,1.165962315262778,1.3269781449516413,1.418870410025313,1.4513733449094035,1.5166808818140094,1.6823967223052398,1.7861490121669816,1.847373386117256,1.896272216007754,1.6667372508716851,1.4033677531060107,1.1053414407946782,0.6777878707678249,0.32134290666840126,0.21775002978545666,0.33780479314766965,0.5125956956224997,0.6472205436073274,0.7180792414109387,0.7418307033165712,0.8157633294887614,1.0207895819035877,1.3330498301961793,1.5608763184445014,1.6842262054301815,1.9310673997786885,2.081692134645697,2.261174660210853,2.273937176372273,2.4397582898809604
-0.7544612481232512,-1.4893920592341443,-1.4353460382632135,-1.487871116108093,-1.8731672270266175,-2.4313629258847667,-2.947333090607787,-3.1725520135326533,-2.980581378235881,-2.496523825909271,-2.2355190091544612,-1.9519967417081663,-1.7012232793779947,-1.4460945898980628,-1.1779646435409896,-1.0268055791295345,-1.012809706490044,-0.9489578071693926,-0.7188114683730152,-0.6489706665122971,-0.5696372749911928,-0.31924540301431115,-0.361820679748614,-0.5447349948479517,-0.878491974231108,-1.2786773807408403,-1.5519692692076332,-1.6307945669355703,-1.542929354139631,-1.4189415335925992,-1.4334738794334796,-1.6413549465931685,-1.8962961511903331,-1.981081203929039,-1.8735201344328933,-1.4997317276858042,-1.094513478875355,-0.8244564690711601,-0.4897905118511562,-0.07572466734525285,0.661030363166981,0.9241545345308505,0.9192509614279177
2.192548057049188,1.6725196441172843,0.9580925088048357,0.5849966617476485,0.13624740813245173,-0.3131662234883026,-0.446366820472722,-0.3468628377781473,-0.23506321674574493,-0.15065671995131025,-0.19516768681375674,-0.1906613800644431,-0.1535358328576465,-0.08671272177549116,0.027062600121377733,0.11979134148576598,0.16616849772725628,0.2326597610853004,0.5191928837884915,0.737828394894897,0.949793622134106,1.4832213921058166,1.9128117309595156,2.386739091764609,2.2333254596280065,1.4277881615645756,0.638936267679145,0.15028389320241875,0.12165149976860867,0.16530782254442455,-0.010537336005022602,-0.456634444759935,-0.8538125758942942,-0.9143883125022757,-0.6847758264221456,-0.3212516686007777,-0.030314407310978786,0.190646971563469,0.6056765512275396,0.9210899155074818,1.7888921484785887,2.9190448674168654,3.788701080869185
6.607090542352162,4.959451957731032,4.0155318264458995,3.3517864568113427,2.867012276533695,2.36407011926515,2.10831044150197,2.0273899445764947,2.007887039989408,2.1399206094666097,2.1691344279769558,2.287063802009629,2.4478570175909966,2.6211518365852116,2.8234275315021935,2.9754351582003014,2.9986230654514014,2.8765222595777438,3.046664609310231,3.108804025597436,3.121122078766065,3.633393094414926,4.195193154123406,5.056923178261298,5.407401784331276,4.875612939788126,3.8763275872562644,3.2733972501931556,3.2366592709191626,3.2233866653154304,2.9511200420766732,2.4193108754365236,1.9477180128521008,1.7080492460892005,1.5961473223110398,1.7264847061541793,1.9520682107628429,2.160215291495308,2.4709796284456016,2.622959492255678,3.6970787741391633,5.164378884896633,6.551850386983376
7.474361167945976,6.960907018402701,6.2338285777433935,5.611318655934385,5.379841239075002,5.296725896876681,5.151799646328904,4.99474761935845,4.898124740725806,5.062908000235247,5.112742990269498,5.243332550913545,5.408860888988794,5.563767162651139,5.690799397184634,5.7647557028646546,5.806950151734142,5.766331518864578,5.8667387163315246,5.945590452283573,5.971955851192742,6.151603252716505,6.252952150783463,6.472539258723062,6.453367334916944,5.89311191413728,5.1349480903616005,4.669109255727793,4.747546544184594,4.949798291344495,5.087766026195585,5.117937232864493,5.047747279500064,4.95202152457979,4.856797749700852,4.9397871985633826,5.129718619300845,5.281784736085373,5.385153808067839,5.3293623261034035,5.785361246772036,6.688972349975149,7.405247309988762
7.742974562556167,7.154708787518874,6.398905951237243,5.76716552326458,5.54737804903435,5.491697338377749,5.366851912343681,5.22074322823177,5.127353792621117,5.2831730156724745,5.327779829982425,5.451828723792568,5.609358088040025,5.753137539313697,5.865535709140824,5.927482665583595,5.964632864865305,5.923410826275109,6.017124422774416,6.094965381772457,6.129406190634495,6.322715489446056,6.448307862525951,6.6770396672849275,6.648345753961593,6.069392792638702,5.297704701389614,4.818078612095757,4.8884454511472075,5.091868249544049,5.236014563173392,5.274542550929996,5.210418405197091,5.112769719284138,5.012809391604203,5.0895545233813335,5.2739439835245845,5.420294158453464,5.514531887930071,5.47591252054761,5.970100538753618,6.892011049059105,7.592775512540761
2.907396853094948,1.2026151349498697,0.8713733737866477,0.6070597490014612,0.4878455428627877,0.34170815374541397,0.24958955013332507,0.2355115177036028,0.29567432515993397,0.3263191845141933,0.20872970109355815,0.14781734865799134,0.10893357850046559,0.0921298748917353,0.0962130432870193,0.05692271851744779,-0.002334815366382137,0.021231665170357794,0.20258670680791624,0.3234204349812665,0.4886877564091724,0.9067721978353368,1.2574718042184374,1.8453967943577747,1.9672839594231601,1.3738687162388326,0.4684940817877269,-0.30841162007188105,-0.49527814478801224,-0.5287179698483656,-0.7191097097813733,-0.9970988060414775,-1.1558775774366277,-1.1312283481236323,-0.8910855184418068,-0.5634202869268808,-0.3629385184107351,-0.26436988065082534,0.06420513698457342,0.6254103084419281,1.6704315345962333,2.706590252977056,3.675100704819395
