0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.0004928488603057957,0.00021317010564463515,0.0004054767785277653,0.00038898165236024064,0.000338751706779836,0.0002887191763128647,0.00024642505329839075,0.00020178590724258068,0.00015769178134865372,0.0001132180943529835,7.585556491987006e-05,4.881935328195489e-05,2.8545633224738427e-05,1.5430294133852457e-05,9.127336534390523e-06,6.215062855491142e-06,5.562181599373908e-06,9.770581789427885e-06,5.473639667597756e-05,0.0002771232655160471,0.0005066992422874823,0.0002614884724288604,0.00010397739852397658,5.391716618957933e-05,1.992792596133517e-05,2.366207550844587e-05,8.416290536115832e-05,0.0002096911813326708,0.0003314187747741566,0.0004342319303317082,0.00048519516002951905,0.0004501619310586783,0.00033616826811428736,0.00018698017466923928
0.003331113106240997,0.0016939089341828307,0.0032969556091352985,0.0034788986383549173,0.003073614552875363,0.0026312413664170715,0.002306565851421569,0.00199943146488065,0.0017347720570630402,0.0014312786772974078,0.0010755011444827647,0.0006836129184798524,0.0003359530891628508,0.000133828057398069,5.608431770374801e-05,2.7509959383651265e-05,1.8675966064448615e-05,2.660576313446893e-05,0.0001397089927427556,0.0006369247519171932,0.0010471593626888063,0.0009197307803742494,0.0002861134136829078,0.0001456350047139911,0.00010022299841537742,0.00016920552889416101,0.000660733698630792,0.0017269030700220644,0.003065526378393631,0.004425276844663979,0.005179458970288995,0.005032875586487706,0.003978348565079962,0.002292194552733676
0.0027205965119620856,0.0019935236834169945,0.004573856026080423,0.004512289931598638,0.003840871341610211,0.003211643993296989,0.002765763959257749,0.002343699288757444,0.001971119765869364,0.0015704586464364895,0.0011855796521593393,0.0008429562372735121,0.000490944603808246,0.00020310419472373433,7.310254078025385e-05,3.0234782895473614e-05,1.8394290616229148e-05,2.420341897499581e-05,0.00011104735282730606,0.0004962592427884266,0.0008110209538341254,0.0004237043149168376,0.00016190569132314551,8.930175674757719e-05,4.958819985893907e-05,9.044816568176946e-05,0.000534015986856411,0.0018814434240910945,0.0034732192526922903,0.004751637097748038,0.005380618226612773,0.00512742009272479,0.004010425317433927,0.0023704627318339466
0.0007064047048475125,0.000363764865379352,0.0005952120300007503,0.0005476365446204708,0.0004722301207214857,0.0004024198696717203,0.0003456642790513258,0.0002860601814084798,0.00022726789036124932,0.00016585144379966808,0.00011111824429032136,6.998209077728442e-05,4.0068803111794214e-05,2.157361864859147e-05,1.259264696527957e-05,8.198539753494138e-06,6.989736877373894e-06,1.1894405555914618e-05,6.664658871236102e-05,0.0003361220838933535,0.0005958737165598923,0.00035287064548622017,0.00013398760790265025,6.87287388823217e-05,3.1324119410420544e-05,3.747050166603006e-05,0.0001441833231213916,0.0003472329140277213,0.0005031469334465946,0.0006241044828627573,0.0006806221430909822,0.0006298600343162946,0.0004751759298613452,0.00026781360661137554
0.00021843898009433465,6.770426988428158e-05,9.199358902202682e-05,8.552115032535131e-05,7.793461939388157e-05,6.965465654629824e-05,6.06221952766338e-05,4.938790969269393e-05,3.721234389782059e-05,2.5237634303217727e-05,1.584506127425799e-05,9.906655860675344e-06,6.263852535270737e-06,4.275516674589153e-06,3.5345200056976517e-06,3.3086495121396486e-06,3.722622324761725e-06,7.429522042070354e-06,4.443835359213836e-05,0.00023211199096291222,0.00043050477782361797,0.00024984914272977804,0.00010432131173704114,5.4712912489567936e-05,2.0076925226936616e-05,1.7150901252280003e-05,4.103161126495237e-05,6.80023858756347e-05,8.23213511855092e-05,9.45061026552713e-05,9.883432365392993e-05,8.909205699155401e-05,6.716562216023702e-05,4.003638499787524e-05
0.0001359393221182692,7.116489520572503e-05,0.0002884934889624206,0.00048685381034197823,0.0005866438536900731,0.0006127388520071113,0.0005833325935158534,0.0005169015289176789,0.00041106854902176094,0.000280998268434807,0.00016054840554946193,8.19244043357388e-05,4.1463935110432805e-05,1.952507333394575e-05,8.963967655335396e-06,5.513466361691225e-06,5.935598752773663e-06,1.3216358169955058e-05,7.598501195614302e-05,0.0003513379858174876,0.0006117098878521827,0.0002791953274373393,9.344312175376269e-05,4.9086846114970186e-05,1.5153561795955024e-05,1.7378847036795025e-05,5.758059289958837e-05,0.00016027275469925227,0.00033252235196392965,0.0005276161710444129,0.0006482960395722854,0.0006529884674238807,0.0005450536239677414,0.00035996188285270387
0.03985579777585697,0.025697856139664722,0.03715701729406644,0.04390406825832849,0.04837570143958119,0.051390137912488164,0.05260411596514744,0.05260182918202146,0.05112138578504252,0.0486717697621482,0.046327088181498687,0.04411655234782804,0.03935802092970038,0.030309446229371678,0.021570145026927837,0.016466605345501897,0.01503828628867239,0.01888401882774586,0.034861638547403886,0.05935685186386058,0.0678471963646075,0.05426079725687724,0.03993323693437736,0.032019101487853044,0.028368832855983753,0.02584913103594456,0.03426594499580057,0.04595751420595305,0.05373354818000657,0.05665751770396962,0.057538407353975515,0.05794179053322463,0.057634514746342624,0.05557712137387328
0.0677273814898921,0.025827147863538038,0.03241885945098443,0.03604207383527235,0.0380834595688478,0.03919822762659054,0.038950836930088543,0.03794345826712816,0.0357634975669394,0.03324442900300647,0.031708464414019595,0.031507869917120415,0.029805227852940958,0.02376045684331129,0.01716092872095707,0.01366023859821894,0.013468249989235265,0.01922336280118049,0.03808999370262546,0.062744710218223,0.07139800608167826,0.07989131960660158,0.05283409470747756,0.04780029663123768,0.05455775524383243,0.04272085630288935,0.045392972028238436,0.055631364930010134,0.06002915187878126,0.05962305742353902,0.05782545518647133,0.0557726502390073,0.05356688008687012,0.050651703699107764
0.01299956090854182,0.007561681428071962,0.013603946538204674,0.01741602007491553,0.019485609390813632,0.020535125106172433,0.020564611744764132,0.019851615409059883,0.018347843552405547,0.016323347800310598,0.014274972238178224,0.012257041748350711,0.009752138327486986,0.006756065750489869,0.0043605679528998876,0.003029543110904668,0.0025305214721020406,0.0028078484906547017,0.006422329336147117,0.016301083277963646,0.02159825124111679,0.014136514521642248,0.008850398240662806,0.0062130386617536585,0.004256376725929771,0.006716612742591203,0.012066054690735411,0.017849598700871442,0.023104285846927527,0.025799071402696248,0.026567555651318377,0.0265603349768573,0.025658712537121924,0.023198779450241347
0.0677273814898921,0.025827147863538038,0.03241885945098443,0.03604207383527235,0.0380834595688478,0.03919822762659054,0.038950836930088543,0.03794345826712816,0.0357634975669394,0.03324442900300647,0.031708464414019595,0.031507869917120415,0.029805227852940958,0.02376045684331129,0.01716092872095707,0.01366023859821894,0.013468249989235265,0.01922336280118049,0.03808999370262546,0.062744710218223,0.07139800608167826,0.07989131960660158,0.05283409470747756,0.04780029663123768,0.05455775524383243,0.04272085630288935,0.045392972028238436,0.055631364930010134,0.06002915187878126,0.05962305742353902,0.05782545518647133,0.0557726502390073,0.05356688008687012,0.050651703699107764
