0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
9.035330209659392,8.768487497542758,6.870445994628843,6.817215179637393,8.326321519281283,6.758434298178879,9.657598185754328,6.317138048504991,9.069786537114584,6.157789509092951,8.990330951596553,5.122865614514669,8.332556627603637,4.9257677648649345,7.8096423149845435,4.423460191897468,7.875781104581268,3.949043135875522,7.1191749089652845,3.9117937209950906,7.195930218814089,3.61954949985543,7.011761295152011,3.366900478626511,6.928261600133321,3.520540015505472
10.038623025050763,10.25042791245974,8.644695462324934,8.836541184078511,9.824385547148523,8.683905543320588,10.776424470737592,8.307625414273797,10.369368444999333,8.203830261419325,10.29350403568505,7.371874439475538,9.806680929238818,7.219628899760061,9.39998938939671,6.80565300576127,9.442737045903279,6.394855880808592,8.837894430861594,6.369970496107288,8.896213493156386,6.110882055865049,8.741819450836498,5.887256660517212,8.670056265113688,6.021808519145855
10.967937490902441,11.434309558638745,10.183373201600107,10.594552988985878,11.131499178412486,10.4351326027223,11.827595885021617,10.136623432976121,11.564901656644967,10.09112339273883,11.486548427256263,9.466111261894184,11.131754113586169,9.361861221424704,10.817435878986434,9.042810375841228,10.838151663528404,8.725345507261881,10.374380193011964,8.701893977034619,10.410431964196544,8.501344529769183,10.286834644487488,8.320941914509351,10.22618033603825,8.435689903434584
9.641052587127648,9.427553877259808,7.603376322713133,7.672620239836432,9.006421180204182,7.554884634406505,10.21344525355265,7.150990780547646,9.705740106685568,7.0075573301987655,9.624473535434255,6.053731338671856,9.027335055647484,5.869642119567639,8.547304874805057,5.397119505400041,8.600676376052768,4.9482391581454666,7.898528110699822,4.91189612057438,7.967860158182808,4.633213678629868,7.794180892502342,4.391127054711657,7.713970951722032,4.538744997354911
3.70085829634131,2.654342559304217,0.1329198597448944,-1.0717480906818277,1.9246959909862564,-0.8452195965970299,4.151239901008305,-1.4370611671898381,3.111442908584305,-1.6661277279550368,3.001302999479657,-2.87989715693882,2.029384435154431,-3.0887929465320383,1.3538797991522176,-3.5799737279153963,1.4457356081863524,-3.993787465547528,0.5984128398805533,-4.030217207601276,0.6773217169039478,-4.263599240362327,0.4996178091774899,-4.461043457088905,0.42144491387693805,-4.334027323316046
2.8918193559900978,3.0420233447872356,1.4437928235680502,0.7055136858242894,3.3163797880134016,0.9231938184099611,5.060969125117681,0.4067150955199488,4.152515155088705,0.1763752098579337,4.075225083220631,-0.9159679565718202,3.280282762955352,-1.1220017155677307,2.666036308845733,-1.5811132201222937,2.7940483077465084,-1.961258348976554,2.002310842136235,-2.0090459633616637,2.0865216478115887,-2.227585910261131,1.9223410632161773,-2.41762543420126,1.8581724410270115,-2.3060809108973004
3.1893966862067185,2.0008948204445094,-0.24907746001444275,-1.5711524130723333,1.3133007727557444,-1.367036931303323,3.3931820687901046,-1.9221334932033882,2.347260245539869,-2.167309378186319,2.237504600906811,-3.30506701954119,1.3027705465579487,-3.502684768837879,0.63840525208282,-3.944070275727417,0.7552512494463725,-4.3273943908107855,-0.06929247748366141,-4.345322895325045,0.014879731785747197,-4.564017708257913,-0.14970088173330454,-4.740870692108412,-0.21633470464978055,-4.633174644495674
1.557632019625945,-0.03156344018813306,-2.343860124589927,-3.9667461852040082,-0.8479220207143716,-3.7778972251460656,1.2283384448512606,-4.290082317516659,0.1976272495797724,-4.491472222240923,0.09086543270860314,-5.441953957835357,-0.8107604200718339,-5.595548571107471,-1.4342438487545326,-5.941945404619667,-1.3269392621613039,-6.243550690328543,-2.0832800016509783,-6.253925273141227,-2.007279157992701,-6.422942161806434,-2.152355872580813,-6.55679235226049,-2.2111988208480104,-6.475799495720283
6.309685047346772,5.719051603532412,3.5908579566808463,3.07398846072941,5.181591124603483,3.2084253218211707,7.0181013156713,2.656511133721013,6.111466605277919,2.412020148993614,6.014976171822897,1.1460335802548092,5.133746050146798,0.9036604569757534,4.467795701803007,0.34579492770042786,4.5826129301636565,-0.14099949911265625,3.6978168728516128,-0.18494470744945152,3.7928433668498434,-0.4711138500492674,3.599575018455808,-0.7134347192662185,3.520090332475479,-0.5678328462190032
7.829853246783185,7.562556577028858,5.541700066674488,5.569177627973576,7.091852585481456,5.59210682874516,8.66158255401182,5.10738253642893,7.91353129088389,4.8924555052949765,7.81903020326834,3.7095724098118152,7.0394180070293695,3.474044565927385,6.4284759927719435,2.917742160732973,6.530033776299265,2.4286657134863434,5.690430123605666,2.3768099528685402,5.782009123174057,2.0827262331552534,5.591102272449412,1.8281411019100648,5.511068567530125,1.9825258006390576
-1.1967979197638945,-2.6991882678194052,-4.7212569221107445,-5.935980912250032,-3.2736274328668733,-5.914034525535827,-1.4206159358834078,-6.212939394824182,-2.2852931559441076,-6.400345624028215,-2.402382266917738,-7.009707698170316,-3.172669936976156,-7.127416129588775,-3.716370396944048,-7.352160909426307,-3.625188845290248,-7.534153015492055,-4.25482440338915,-7.54304117888027,-4.198083369411231,-7.647327661821505,-4.310556938634412,-7.7287730357180795,-4.356627808987519,-7.679458370482847
1.557632019625945,-0.03156344018813306,-2.343860124589927,-3.9667461852040082,-0.8479220207143716,-3.7778972251460656,1.2283384448512606,-4.290082317516659,0.1976272495797724,-4.491472222240923,0.09086543270860314,-5.441953957835357,-0.8107604200718339,-5.595548571107471,-1.4342438487545326,-5.941945404619667,-1.3269392621613039,-6.243550690328543,-2.0832800016509783,-6.253925273141227,-2.007279157992701,-6.422942161806434,-2.152355872580813,-6.55679235226049,-2.2111988208480104,-6.475799495720283
7.140001799712786,7.167429877719953,5.118404963127567,5.178825361633648,6.555637886238632,5.266846530141983,8.187766508545764,4.704831413305793,7.398460184828523,4.521458086806783,7.2936907153120645,3.286282150665217,6.482884605292473,3.0582159860799267,5.8312958017114225,2.4883943343067916,5.94420634477591,1.9655733624946226,5.059127539988416,1.9231351905774379,5.153531203854192,1.6086212416340064,4.954301632347088,1.3403294921187914,4.8714318131245555,1.4995901092496904
1.2706694676147763,-0.317601002238614,-2.557623437390051,-3.7700603460456037,-0.8540026817029005,-3.5506509338294476,1.228640856354257,-3.9890141986158483,0.2193809241802671,-4.202231675258459,0.10552656314536824,-5.0778562623523005,-0.7783704434961738,-5.22989609580765,-1.4155729970876432,-5.557342736648926,-1.3011351168078265,-5.838276643610858,-2.066332328889949,-5.845790011461092,-1.9930805407955485,-6.005612189412539,-2.13630516783872,-6.133345604075462,-2.19391955570397,-6.052408854053128
2.5527160716114032,1.2266294492126426,-1.2401895506241485,-2.6532966329809984,0.5001644949434505,-2.486349222930569,2.701729617945272,-3.0603701189388195,1.644646115550474,-3.27559979843266,1.5337323761968495,-4.378870765917392,0.5841278595792623,-4.563410993114357,-0.056956805950139744,-4.9915467374774645,0.028821547727466035,-5.345962400164771,-0.7618276274131539,-5.378139292886344,-0.6882223014680435,-5.575892765448489,-0.8519218540000286,-5.740912184044678,-0.9242274526272238,-5.6364086190574065
10.597189415165248,10.204054110666583,8.616197266580327,8.910926086351903,9.888243189202518,8.757224076145441,10.888536933834597,8.431832553332917,10.50148961832139,8.304162363515788,10.416273491220192,7.491475114434606,9.921207612581254,7.324494712110387,9.51907265217965,6.901480738133407,9.548933239720922,6.515701679870548,8.954754748671315,6.467250603415074,9.008547569118937,6.226039780676515,8.855138644454485,6.008851952883893,8.78080847506239,6.143319229097976
-1.2965518866859733,-3.084184774594453,-5.134744866260002,-6.235503652008459,-3.645428556224018,-6.151686585642017,-1.7735307433395573,-6.488680106671178,-2.6445931504638924,-6.633671744306237,-2.7576271780455164,-7.23548372065701,-3.510493348232216,-7.335384745133066,-4.050863544183218,-7.554250046986533,-3.949119139649704,-7.735555430864329,-4.564279042122908,-7.741635350721163,-4.504953176477238,-7.842706829708653,-4.609845505235491,-7.925510263790854,-4.649379921170638,-7.868017612093781
6.069340180530871,5.603376070264615,3.5614285245682256,3.2969348396403166,5.152117945806693,3.5297117195284544,6.8950390051441675,2.991707220884602,6.018715109777801,2.746554631158536,5.926569230125147,1.4977530099371898,5.084948891610399,1.252724346119849,4.443725997984963,0.6950730861958279,4.5571042965747175,0.21857179827474826,3.7037771657587806,0.16432714943959287,3.795268949589362,-0.11483950019780759,3.607539752162219,-0.35598249932250825,3.5303851973029943,-0.21136187605410273
