0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.6520019708126506e-05,6.603984874961595e-05,9.542160619721884e-05,9.205398341527908e-05,8.460216222457866e-05,7.652512403888405e-05,5.516881482536598e-05,4.6661113131372996e-05,4.231286603921207e-05,4.7481840927842024e-05,7.16009692167328e-05,0.00014050141635528542,0.0003592564363246745,0.0008993227134725674,0.0013346586962318552,0.0007314319582397831,0.00034630428011004987,0.00028191282583205286,0.0002620947698094401,8.352741858047738e-05,3.9094944178263645e-05,3.146941604261964e-05,3.6404642137374096e-05,4.13600841004275e-05,4.516343607657655e-05
1.7278268142873197e-05,7.16239850238419e-05,0.00010550947867567936,0.00010293351152417955,9.512063484821711e-05,8.616142738178478e-05,6.206734635456463e-05,5.24027858342331e-05,4.7520430940274566e-05,5.342013890622245e-05,8.074965825618006e-05,0.0001584527176456049,0.0004022160898666097,0.0009978751007740352,0.0014725997310679963,0.0007853132813883269,0.0003579354218134641,0.00028855861526432116,0.00026161005339793815,7.65332153063737e-05,3.445330612920252e-05,2.7220391558182406e-05,3.122079820313209e-05,3.5595014871663824e-05,3.91644615030192e-05
1.6796145215340105e-05,6.755913856098213e-05,0.00010209732072659629,0.00010140697387259068,9.485363253378964e-05,8.670222338342615e-05,6.290166277723053e-05,5.3245759482101195e-05,4.833065629949334e-05,5.43303824185978e-05,8.195097829911263e-05,0.00015979534992603835,0.00039818043431431096,0.0009406031215505753,0.0013301485384935262,0.0007225188980477579,0.0003420931935921779,0.0002804402561113259,0.0002566418930017273,6.640709154072544e-05,3.051558124102855e-05,2.4547549863938087e-05,2.6509920564556082e-05,2.9213927810537173e-05,3.160637382356908e-05
1.6838611824856146e-05,6.92520218891738e-05,9.780902038252721e-05,9.302667674876693e-05,8.474034005540227e-05,7.62278349633881e-05,5.481098600207629e-05,4.62933331553253e-05,4.191657542291494e-05,4.697790841012727e-05,7.079977117761444e-05,0.00013900896566164769,0.0003571681764511935,0.0009101910329217455,0.0013967055117312473,0.0007752850945603927,0.00036105586970970057,0.00029253027462046585,0.00026033726235443405,7.992448691317527e-05,3.4802014692482836e-05,2.7595910104890287e-05,3.228637752876121e-05,3.705692783421164e-05,4.085602885437512e-05
8.076420621964069e-05,7.330508838509714e-05,9.895456755606974e-05,9.881018176801936e-05,9.619552683044259e-05,9.217705676785682e-05,7.101912836083058e-05,6.214539933726904e-05,5.631126920447619e-05,6.0274538969996196e-05,8.290850851543026e-05,0.00014524375190564853,0.0003315288495932844,0.00079509029650827,0.0013401285471700284,0.0007969578806432837,0.0003765395117570416,0.0003519534602428449,0.0005800322250220562,0.0004810654256175726,0.00026704955930697297,0.00023332359932985955,0.00022813379809995387,0.00022325754674434314,0.00022224958250139138
0.010764676186985001,0.006543689418327489,0.007465734682927974,0.008207393036454584,0.008967219553823671,0.009583167786183337,0.009457780128210339,0.009580248646970421,0.009609890209713931,0.009835412707776036,0.010554358028780344,0.011970701102339117,0.014454074110167825,0.01754566311299162,0.01801645309501069,0.013832035613697774,0.012845087504989184,0.0180161206799234,0.032695053009983106,0.03389531735685815,0.03375458534401578,0.031674489797975054,0.03010497766531745,0.02905924750121256,0.028022698500049032
0.0018154937361099593,0.0004413163761462311,0.0004895303900633963,0.0004972747834332612,0.0005201755245969323,0.000546818674582283,0.0005086952579188615,0.0005044115000121815,0.0004934259105799886,0.000503394260554104,0.0005656810784269359,0.0007194171200734956,0.0010830470890307873,0.0017417342486589675,0.0025136653843877595,0.001872746672507639,0.0013661911353469302,0.0021707252520853696,0.0054636361070772264,0.007907032366073272,0.006235218617749315,0.006067946754622295,0.005941235327796153,0.005392579218545928,0.004860147311336876
0.024684678280097846,0.005334470087276549,0.005145328375844597,0.005363448978866374,0.00586679220529016,0.006473560024491048,0.00690115945214719,0.007467480667150086,0.007886935270969463,0.008155837250329374,0.008312287529482121,0.008401910259998627,0.008467801636867785,0.008681321182933795,0.009948376187500982,0.009972063255069203,0.010749784337258365,0.017467855589368565,0.042640869014112306,0.06818088282504364,0.04694508823141494,0.040272219772263224,0.0375986485722041,0.03526370672776278,0.033369202352312104
0.00025839777315466957,0.0001233170461635391,0.00015942324582401575,0.0001600133552964756,0.00015909639884177938,0.00015722121468780953,0.0001295641950849184,0.00011810359880512341,0.00010911656459203704,0.00011373100668078571,0.00014544278105352784,0.00023054556093292237,0.00046381793973997675,0.0009634999319991995,0.001478569543679811,0.0008912316358981925,0.00048724383332311813,0.000603137777130693,0.0012536141365388964,0.0011543717771374498,0.0009577416114071754,0.001023202130195511,0.0010381779565553748,0.0009294375599155195,0.0008217972264564727
0.00021473388998406013,0.00010412912834902297,0.00014036650209455642,0.00014404080940910656,0.00014526519352776822,0.00014485134778297165,0.0001197811387776126,0.00010997804536228904,0.00010206445211378965,0.00010643547441447956,0.0001356610340114239,0.0002133214877195859,0.0004212819085468751,0.0008503691637950724,0.0013227749937719995,0.0008236779148756557,0.00044519582513694896,0.000533743521114444,0.0010587055235835622,0.0008661281415176641,0.0006948018987347062,0.0007296489589705645,0.0007362888302618379,0.0006624440027693465,0.0005912719064856223
