0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.014415549689186425,0.02895841580410567,0.035930362783646065,0.017392224740920354,0.026846369566458757,0.031165085611495086,0.031487815680358355,0.030047769764031347,0.026655417905898402,0.023197198274477093,0.021769651970004602,0.020322611870393255,0.018369418259223915,0.016670344777835654,0.015409125677014772,0.014310597293556262,0.013478199955376698,0.01294851141971142,0.012715740621374622,0.01275808630191575,0.012865464831140145,0.013146409024013535,0.013469781752510816,0.013321058784209465,0.013028885434949362,0.012735666584070866,0.012416632095175495
0.00474862921072459,0.022582497945730844,0.027971629616336677,0.018904060415813363,0.026857837669590174,0.029243113966360455,0.028505888737448526,0.027183691024701855,0.024629995745877774,0.02185017703501647,0.020675522452458645,0.01940471381816833,0.017617968821301375,0.01603378605972616,0.014845799850226615,0.01381066146398994,0.013027204975941845,0.012527628121976971,0.01230424620919054,0.012335370055751542,0.012429164109297152,0.01268293679094729,0.012977582580623087,0.0128418810715642,0.012574161115206725,0.012306002431446302,0.01201522006762601
0.13224256177562893,0.0911233409902695,0.20366856479429346,0.15953132255195396,0.08043516602273657,0.05430396195923188,0.04307336074408608,0.035147702366425115,0.026686864160226274,0.02127915180240526,0.019816980393387522,0.018797719211728067,0.01746440572957075,0.016507238509334096,0.015982786732979176,0.015575590609788387,0.015385766483111853,0.015390951936300787,0.015547160581633445,0.015827358654179488,0.016089405181105375,0.01645786540139068,0.0168316288467365,0.016788516380614186,0.01666930300367273,0.016557754067807864,0.016436190501643032
0.006515874572479341,0.017963298330776867,0.020057148700912013,0.009733837420123152,0.015119950480838426,0.017483143744342854,0.018541080536177732,0.020360870695191526,0.01964774985377484,0.017751310920311965,0.017127521236470877,0.016210512068796853,0.014630537176816586,0.013189070440474796,0.012110012872090046,0.011145606262593576,0.010413742352787502,0.009954577358540814,0.009766521795013472,0.009831814752002434,0.009953116125896208,0.010240310717783078,0.010566980982365075,0.010433293044021942,0.010160115626421155,0.009885593172317192,0.009586369929172606
0.01340725584023285,0.03210654715544371,0.026195071692636938,0.011787541176311518,0.01485660130014472,0.018124018969891985,0.021260766362036974,0.024865470705886763,0.02392124660392087,0.02114018001849601,0.020181417543184553,0.01889791741377699,0.01682562189581956,0.015004974571381257,0.013679077711062151,0.012508127262139618,0.011631883746367918,0.011089809092474704,0.010874994711414324,0.01096553010594787,0.011119811954676873,0.0114784856575301,0.011885185228032098,0.011716915241337916,0.011379028570102914,0.011040867152578612,0.010673786520954505
0.01602703068086067,0.02548960379088206,0.03737806409579266,0.050929949055786336,0.030843474782342277,0.0292433011308909,0.030751229215758933,0.033996070385053284,0.039173051997040284,0.04560461995281481,0.05186149422988092,0.05746848515636697,0.06175745201728352,0.06453995883902082,0.06627643717610923,0.06718119153300778,0.06771725459580555,0.06828172711127554,0.06913818140008483,0.07034926882694141,0.07158332848324102,0.07311077785864924,0.0746204171265595,0.07508209584801924,0.07524812922930171,0.07535827138242744,0.07534896163887769
0.004109582080575776,0.02543466230932888,0.012404242811500562,0.017847315165233985,0.02211892872728365,0.015934363315873182,0.01385873014854928,0.014906389299593125,0.01620426517348908,0.01669202815915695,0.017156741138161305,0.017134449416488364,0.016412191763899586,0.015595798645277527,0.01494949400109464,0.014361257590106593,0.01392434176730562,0.013660773739380239,0.013559027925463393,0.013607944176858618,0.01369510479324639,0.013881371872227589,0.01410014353612464,0.014034737256086508,0.013868985530958772,0.01370219411563037,0.01352361309529112
0.1425270125144986,0.09297737217688469,0.100437552792068,0.12786201283849769,0.08798486424818265,0.06863362251115786,0.058871295627359696,0.05484967936788994,0.050086253318427046,0.045902109849628246,0.04363914128105173,0.042058674535823556,0.041090896441444,0.040890063351041527,0.041141236549676725,0.041777779942636276,0.04255249662259235,0.04317032142748009,0.043413344016763826,0.04323802523737267,0.043000553164482716,0.04253716557887064,0.042099683202112055,0.042246326755280963,0.04259208054917832,0.04298557474132461,0.04347656421614197
0.050962294835765316,0.0681372997313475,0.04169431367017205,0.05890452126870582,0.07473915973796004,0.05397685445592194,0.042661185513309496,0.04073629951149953,0.03969706110902582,0.03759458962010415,0.036241897295185364,0.034849649528402846,0.033160299447051206,0.031836566258807736,0.030986085838542555,0.030400745040718418,0.030076166590912837,0.029930365438874094,0.029874306938081886,0.029877904887317414,0.0299019612314105,0.02996823377403959,0.03006894308555807,0.03002776771334647,0.02993621579270099,0.029854626975788043,0.029784663023717205
0.1311472625101627,0.11656856785944021,0.07144043685056194,0.13321981336112185,0.19207702110537833,0.26032865812214784,0.3130345892719776,0.33524663453861553,0.3521254847116587,0.3624238651800054,0.36328076907067125,0.36279847597425285,0.36304142936073774,0.36194405939064883,0.3598461610154858,0.3567071547838811,0.35335413994827136,0.3507644266370635,0.3496149217618392,0.34999096934792984,0.35038376289617995,0.3516075787649269,0.35256116551338706,0.35130746058727247,0.3496703679914439,0.347908391453641,0.34579914434220277
0.15701639880924897,0.08284365441622732,0.055372493597874974,0.10208369396862225,0.1288509697570783,0.15247231305385125,0.15167733928455343,0.1427578068758768,0.14539926213532312,0.15143773419527579,0.15174993052936647,0.15363549574565163,0.15889652377917143,0.16437044463163314,0.16876772580678007,0.1731600825056236,0.17661443213495084,0.17866235858436175,0.17916073717075714,0.1781614951122971,0.176932205994317,0.17470481285958392,0.17235451599429763,0.17296245414311745,0.17438052515467273,0.17583728960079234,0.17749369203187976
0.06667296901901962,0.10181533355960543,0.028113792489146857,0.047305260739150395,0.06936263905468976,0.053305919504343276,0.044679942666207985,0.04474229499972307,0.04322221573433571,0.03965177201924812,0.037779752343802916,0.035776036365160316,0.03308367830987388,0.030882586751337975,0.029394597683794193,0.02820979480552501,0.027415011462509162,0.026968899200921666,0.02680032510460362,0.026876066768473275,0.027004631818389753,0.02730309259327717,0.027658527652036635,0.027511338418513977,0.02720540964904332,0.026905351982854025,0.026594905627926636
0.013498683041978281,0.01954029288814065,0.019210977658394086,0.037518464013305566,0.03635961082510672,0.03161496913432235,0.02584816239027346,0.023538413059907292,0.02478890615072399,0.0272383552612153,0.028730821862997292,0.030279221966666495,0.03220502270348826,0.0340452615128082,0.035572682257620655,0.03715738003202339,0.03851303596486029,0.03939872067649583,0.03967112235001024,0.03933030297692823,0.03895087568160278,0.03820336338485954,0.03748941280770125,0.0378394820037892,0.038435543982142446,0.039068032154370914,0.039817848346035835
0.0273994180161261,0.03716523949485524,0.023123117005434846,0.05724980000884714,0.08211345172962398,0.0904618650341954,0.08310690802281945,0.0763763106876963,0.0817238885810623,0.09134365656985308,0.09591457725288598,0.1009338410412428,0.10777952728056274,0.11390899454484861,0.11853521417919292,0.12282826455048834,0.12609343757608693,0.12801769711693162,0.12853891864484596,0.12774672728693398,0.1268118618197549,0.12500326611219123,0.12313483565901291,0.12385623318770791,0.1251764156897677,0.12651167570418176,0.12801604047040546
