0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
7.236983041794197e-09,1.6757450169369286e-07,3.077715353592728e-06,6.421917387265971e-06,1.5223619296955328e-05,2.6250450510044012e-05,2.8717213443573464e-05,2.7912630436674276e-05,2.5052466327861444e-05,2.0064557289642608e-05,1.491569334977233e-05,1.060247934595983e-05,8.408220430209196e-06,7.253217321065196e-06,2.775743904084976e-06,3.2080185611060463e-07,7.416673525217642e-08,7.999001337027745e-08,8.786529602725245e-08,1.2952010374969183e-07,1.0850007831684639e-07,3.5895522360351784e-06,4.045746903453605e-06,3.0653098392234646e-06,2.390755318303865e-06,1.8215041227079389e-06,1.1981861703168535e-06,4.540651230408935e-07,8.713978946855045e-08,3.542159331861634e-08,1.1282749421532532e-08,8.733787192183483e-09,6.098439912909318e-09,4.225652188946334e-09,5.229886485316142e-09,8.037850803316815e-09,3.123136463992464e-08,2.0066995563608924e-07
1.6227754646536297e-08,2.8595751328341e-07,7.746034389959674e-06,2.971785617327764e-05,6.804865087139446e-05,0.00010090011572129286,0.00011118300242670614,0.00011580283099238656,0.00011704138090056588,0.00010788611214684077,9.222387544851049e-05,7.338737584349248e-05,5.783959974489771e-05,4.334482538418447e-05,1.3844643143363664e-05,1.354987981868188e-06,2.8776371034587245e-07,2.639604796253055e-07,2.320611959263429e-07,2.945754579824902e-07,2.8663833717436145e-07,1.5156874646522335e-05,1.955330556967914e-05,1.5325100563550058e-05,1.1890681640659816e-05,8.786720295659537e-06,5.466068823526886e-06,1.9739419748544554e-06,3.6396046206980787e-07,1.1660260422760133e-07,3.440959767021838e-08,2.5514658851494184e-08,1.6165866444318492e-08,1.0635917652246513e-08,1.649996604948177e-08,2.91195431599066e-08,1.3767214424815943e-07,8.948991694336248e-07
1.415596070318041e-09,7.067985411529422e-08,1.435434093463607e-06,1.988544888201805e-06,3.81571130823085e-06,6.699621146225109e-06,7.089625730865999e-06,6.360221085313675e-06,5.0750092750171266e-06,3.6507916177854962e-06,2.484168558494591e-06,1.5893237945302739e-06,1.082498780226171e-06,8.263721936746568e-07,3.830235089239173e-07,5.661870373801922e-08,1.1571059758742899e-08,1.5753771865864534e-08,3.2270865164584753e-08,5.8512206688283827e-08,4.2912305451238216e-08,7.111130493926387e-07,6.321350414886575e-07,4.614768865685789e-07,3.4707729097007674e-07,2.500630161044729e-07,1.5449485274501026e-07,5.838767893530027e-08,1.1103379425261693e-08,4.316382193748443e-09,1.420957403954566e-09,1.608756981143085e-09,1.4972685332668162e-09,1.167537170788221e-09,1.3754038981557895e-09,2.1044382745951105e-09,6.544691353855357e-09,3.779760086162558e-08
3.667853409973654e-08,4.4374535667797383e-07,1.0833650299342701e-05,5.8898051467187396e-05,0.0001443171638844601,0.00021768408621469359,0.00023928176721187857,0.0002490178469050644,0.0002518572410112437,0.00023154383452164668,0.0001955313123906738,0.00015147388436186036,0.00011230523649102254,7.630775608023947e-05,2.3383300764214562e-05,2.3374741632537936e-06,6.384178968115954e-07,5.656313289047357e-07,4.3387406893584334e-07,4.7342317841373684e-07,5.305963536116591e-07,3.630895968915322e-05,4.36595117984092e-05,3.310282629934905e-05,2.4548042090520003e-05,1.6936951616254975e-05,9.525529388992036e-06,3.195000152856546e-06,6.027416173305463e-07,1.827051905588531e-07,5.094147527632173e-08,4.445444450236444e-08,3.106789253794437e-08,2.0832794771085127e-08,3.547162337275875e-08,6.768658327076307e-08,3.2506149576589275e-07,2.054516362080383e-06
7.234747649305894e-08,6.734183704930173e-07,1.9309279848067806e-05,0.00013196715723797446,0.0003069520027787425,0.0004516576188636303,0.0004921050793306467,0.0005139039960950999,0.0005246039664188499,0.0004868121765594187,0.0004097703350853919,0.0003093514301432589,0.00021585929389595005,0.00013493477743723158,4.066563055721397e-05,4.52766069285516e-06,1.399963962926198e-06,1.1975711600137657e-06,9.098136847402581e-07,8.746565673962945e-07,1.0366368571355531e-06,6.878029170106894e-05,7.808296224316853e-05,6.0061771182986536e-05,4.4803044767417405e-05,3.067053753788291e-05,1.6910552696846327e-05,5.704263291032397e-06,1.2077594997619462e-06,3.623089559993105e-07,9.6008269821414e-08,8.516860766841236e-08,5.9179562162281173e-08,4.097165340879863e-08,8.20721154166588e-08,1.6905137491928333e-07,7.420983852333399e-07,4.366146064314499e-06
3.6989090435490673e-07,1.398021690236492e-06,0.00010162699302732914,0.0006336983757304084,0.0014360271139265762,0.002193753970565258,0.0023637303752018306,0.0024066709367827977,0.002336336484769593,0.0020299379977678548,0.0015838557743519887,0.0010848431354487228,0.0006643499831893206,0.00035618462957756256,0.00011020583930687065,1.867142313424907e-05,7.443810446913594e-06,5.690597820350547e-06,3.3585764195526352e-06,2.641373750641872e-06,3.430108133458704e-06,0.0002450576407041098,0.00031389913955810885,0.0002609102306954235,0.00020572359607383078,0.0001454199845827092,8.068335141022006e-05,2.620818373720283e-05,5.463188078731939e-06,2.036743444407121e-06,7.187386307978256e-07,8.980727604035192e-07,4.84401858318396e-07,2.4393643721459934e-07,4.271783788210001e-07,9.418165052470863e-07,4.82456826782599e-06,2.6573004184148465e-05
3.0974226885218036e-05,6.377248558559845e-05,0.005386675682928713,0.0121013614860728,0.020000685845695667,0.027873547874569124,0.028980070446874617,0.028051038725236396,0.025601556321446912,0.021649834134283598,0.01678013323037213,0.011311312736382024,0.006489247100648788,0.002942287506994914,0.000866603367887179,0.00032064128051401445,0.00043204936941141774,0.0005446645091081987,0.0004682419349250817,0.00027891522251818386,0.00019083474541497171,0.0032840401784677716,0.0032797306316477656,0.002697693119181264,0.002080599440358773,0.0014112819936707558,0.0007694232332017673,0.0002908847017704094,0.0001279950936792432,9.191971160909101e-05,9.338438491611982e-05,0.00029461142784231286,0.00020511721087713313,9.91161181830578e-05,0.00014779741145706503,0.00013293953635817017,0.00021160069018308554,0.0006097843429791018
1.1610030790910426e-08,1.8039267640540986e-07,4.270394476903204e-06,1.2281103131926976e-05,2.7912119783962988e-05,5.002551757576835e-05,5.6196718532642994e-05,5.61323464567137e-05,5.2060048547403605e-05,4.285997691023802e-05,3.291390106949557e-05,2.481116860143932e-05,2.1217957529898314e-05,1.9953902565954196e-05,7.515086412291557e-06,6.598349814044667e-07,1.0078890100939603e-07,1.0050310140595525e-07,1.0112452940753718e-07,1.326939054639789e-07,1.3231112244038312e-07,5.792758736352341e-06,6.815979026701358e-06,5.486309783091901e-06,4.595482898820224e-06,3.836506755810679e-06,2.8125114449816957e-06,1.1465223940848279e-06,2.001766182956263e-07,6.516471373851412e-08,2.2050184372982198e-08,1.6808279851007762e-08,1.0689253231038006e-08,6.3975924210277745e-09,8.00248934162682e-09,1.533271362504835e-08,6.318876847979836e-08,3.869089881818427e-07
1.0890562721320944e-07,6.629686800148603e-07,3.690121905263007e-05,0.0002494602895402067,0.0005727835554687336,0.000904475474571882,0.0009878578676183675,0.0010242209386915673,0.0010207406761254074,0.0009012132421253356,0.000704235550079093,0.00048686166614642356,0.00032071944586568516,0.000201170967401619,6.838585026705745e-05,8.552942612747489e-06,2.251504519584022e-06,1.8390834142537883e-06,1.145593531857755e-06,1.0408273594973685e-06,1.4844847039176916e-06,0.00010091027559900757,0.00011187526286029993,9.018161216304417e-05,7.244232860969334e-05,5.435192239369249e-05,3.286095039168311e-05,1.1471025577274042e-05,2.329322347284092e-06,8.229248629967604e-07,2.757063227861782e-07,2.8988107591171623e-07,1.6851572077862256e-07,8.554068957047024e-08,1.4397528642991077e-07,3.4744631944911883e-07,1.663283027871077e-06,9.561245456719502e-06
1.7272166677633972e-07,1.063943383561556e-06,0.00011991595018363816,0.0006059591687953045,0.00121416357313016,0.001791534792604583,0.0019236408383824294,0.001984348863140506,0.00197343663577955,0.0017456069943159967,0.001376264685371534,0.0009515250542255213,0.0005720694736769277,0.0003002720628666084,0.00010301342136975479,1.790644340168829e-05,7.777544929904423e-06,6.924847590752144e-06,4.175860034043271e-06,3.2832067953185517e-06,3.6008729711932823e-06,0.000208831057077244,0.000229779962660506,0.0001831770233419652,0.00014021592260862558,9.696302272948786e-05,5.302542195782199e-05,1.72442685815023e-05,3.507272330267281e-06,1.60735306467139e-06,7.087933171434149e-07,7.953971372597216e-07,4.0284436332594873e-07,1.982428170834527e-07,3.422932705865341e-07,7.724837312251605e-07,3.4246967116077813e-06,1.9369709901964135e-05
