0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.025058994188205643,0.0038531279824830108,0.0036700564692590345,0.004563978003710121,0.006990156292146066,0.012257505152458215,0.021076111263637485,0.03201871232711963,0.04210357442482792,0.04798744904643094,0.046859897963260205,0.03641458145117676,0.025973703137001456,0.013360437714189766,0.005953568221144419,0.0033550923127544496,0.0029396779337444523,0.004416121133706645,0.008517170473554908,0.014900239753246763,0.021581887190386024
0.0019115082971882173,0.0001435048655395627,0.00013811387741995712,0.0001642860134852392,0.0002443818158739052,0.00044582026161267416,0.0008739124163320397,0.0015948033944504618,0.002520997393291519,0.0032281046680582713,0.003110317860991633,0.0020814165741772596,0.0013234860129458458,0.0005769972279609419,0.00028164207335841344,0.00022092281533885985,0.00034145904195700776,0.0009423821410929587,0.0028133970313497093,0.0064135849802941436,0.010866794034458926
0.1613907241120392,0.10358830760610326,0.1056901704989653,0.11765875537678115,0.14457808258133964,0.18208519543920032,0.2166500708769742,0.23903647365208835,0.24877633080172548,0.24951252439369653,0.24450578166903186,0.22965541220708724,0.2103400999868585,0.17535555529877866,0.12867441114356135,0.09051553185692356,0.06928063809413211,0.06600359922322517,0.07704947713394276,0.09092835499238622,0.09943333872506696
0.02056680758070422,0.0021019484423822,0.0019448707768323081,0.0023872018545198687,0.0036458690995026747,0.006746780625112953,0.012718407733348227,0.021220848803160473,0.029937428993502272,0.03511498959808508,0.03340838029246461,0.023797752136121238,0.01537548806235074,0.007136444249705111,0.00315441615075989,0.001964013307029417,0.0019196948465968762,0.0031091854456977075,0.006344447613007996,0.011698106893616599,0.017707293596949267
0.0008654538079316777,4.3743718222339815e-05,4.430994240825901e-05,5.1343422352459056e-05,7.157254116014875e-05,0.0001247905136793841,0.0002507063407262581,0.0004949269296837308,0.0008541903478626419,0.001155732300749643,0.0011052501039794096,0.0006723755367652835,0.0003899609142984502,0.00015584290727414506,7.775325653073218e-05,7.659303502721818e-05,0.00016458875310664924,0.0005982970884499403,0.0020947999615659584,0.0051910508428772775,0.009216801070316867
0.0003064546845645679,5.5666998376566286e-05,5.862017409315875e-05,6.375499540340659e-05,7.517156917073724e-05,9.990401100744043e-05,0.00014394594157352632,0.0002057367498356505,0.00028073443369547985,0.0003499417074842892,0.00037583598519424545,0.00032461746780443644,0.0002678556710431995,0.00016131047935615317,0.00012230561556202677,0.00015723654969127863,0.00034976476514691937,0.0011470927486069804,0.0037139738622815124,0.008783072900507808,0.015000142372817025
0.0019458162299357787,9.773225418932343e-05,0.00010073882257710892,0.00010569152969573729,0.00012696612327862844,0.00019032731786647761,0.0003362550336252116,0.0006059700709448987,0.000995380061656143,0.0013258427850196073,0.0012728328917460286,0.000839551778690081,0.0005601657218159097,0.0003065920399370227,0.00020748762916097895,0.00021741372304932247,0.0003979684099114021,0.0011540688698295557,0.0034719417781270616,0.007965601763252877,0.013627767674777656
2.148793965968212e-05,4.5670506157446495e-06,5.788093905038593e-06,5.889208592629774e-06,5.895536304315324e-06,6.12989499666047e-06,7.251063653992822e-06,9.346368340350498e-06,1.2252832445769916e-05,1.4649521204167975e-05,1.4587119718562616e-05,1.1961830412949307e-05,1.067178254443293e-05,7.835133516057384e-06,8.888826554746056e-06,1.8379784073128128e-05,7.125004747937697e-05,0.00037617604614374636,0.0015939273595580825,0.004340235645120885,0.008109587389922079
0.011660660219605278,0.0007609597552790323,0.000693165314566547,0.0007593816016161193,0.0009985296472830505,0.0016788995295146662,0.003149216999199712,0.00561932367731583,0.008706733281460176,0.011001727781068163,0.010608995092295556,0.007258580625049052,0.00463217973267386,0.0023330249844379087,0.0013071191531588062,0.0010564296164421057,0.0013328563146168676,0.0026999215344722344,0.006384713135246634,0.01273525759958015,0.02005563164292269
2.148793965968212e-05,4.5670506157446495e-06,5.788093905038593e-06,5.889208592629774e-06,5.895536304315324e-06,6.12989499666047e-06,7.251063653992822e-06,9.346368340350498e-06,1.2252832445769916e-05,1.4649521204167975e-05,1.4587119718562616e-05,1.1961830412949307e-05,1.067178254443293e-05,7.835133516057384e-06,8.888826554746056e-06,1.8379784073128128e-05,7.125004747937697e-05,0.00037617604614374636,0.0015939273595580825,0.004340235645120885,0.008109587389922079
2.8433351719879e-05,5.117654146874836e-06,6.316204296737859e-06,6.363202442331173e-06,6.351215732276229e-06,6.646125154381959e-06,8.012385253052521e-06,1.061859871267272e-05,1.4338257334447189e-05,1.7580805752236313e-05,1.7753059656300808e-05,1.4510493600357112e-05,1.2765482384916748e-05,9.243872069402149e-06,1.0233734643428998e-05,2.0562424544903726e-05,7.710208694093204e-05,0.00039532585508001436,0.0016450190594367118,0.004437326667537273,0.008254020180055876
0.0003331015208478663,2.2422358501092253e-05,2.5334370843654543e-05,2.60110847708301e-05,2.8583520851327404e-05,3.687989366727974e-05,5.692089920450054e-05,9.396957991843411e-05,0.00014875013136759487,0.00019735552823621478,0.00019326900247795928,0.00013572706403939272,9.996070705894155e-05,5.972336870086529e-05,4.832237910174178e-05,6.610208942206869e-05,0.00016900880921384202,0.0006512695726533585,0.0023259536138501733,0.0058394324649003095,0.010487171175309786
0.0468796746026859,0.006219316383167179,0.005472372623485875,0.005935590835837693,0.007434005754852289,0.011266026846642307,0.018117810637400807,0.027352906913432277,0.03657899071455933,0.04222121024728724,0.04074119626068963,0.03100930114045336,0.02169980405302891,0.012579704101788448,0.007815602459530111,0.006543616633257666,0.006978753028893196,0.010135736385342126,0.017704755915879257,0.0288939020155167,0.04012990710645034
0.0008954863260327572,5.0912238211982566e-05,5.371080099226892e-05,5.54077771945926e-05,6.378961906841304e-05,9.003087353127438e-05,0.00015131471977156017,0.0002641592313394593,0.0004287528416345138,0.0005729695903988099,0.0005584746881134759,0.00038203905713770915,0.0002685505067311092,0.00015099133015631606,0.00010778663622824865,0.00012464136877853968,0.00026582739752039426,0.0008853605312647279,0.002903856062282713,0.006977713989021005,0.0122354301718746
0.0036962630188232923,0.00015589824368096299,0.0001513581864672504,0.0001785889891991791,0.0002595686233365218,0.00047820558788638133,0.001005972450043255,0.0020356201701188896,0.003528708118296275,0.004773107307959857,0.004639847311302313,0.0028847641215456786,0.0016135994293615193,0.0006136728108554884,0.0002594617451560213,0.0002011893529021855,0.0003272788038447372,0.0009412991494432932,0.0028566613043846793,0.00657613690261275,0.011250984924176312
0.7041936867161315,0.8806644590851352,0.8799207544968618,0.8658370038334633,0.8326847426461881,0.7802202195936739,0.7184524425196707,0.6585012203236689,0.6097908460832594,0.5840373859114951,0.5944417855168593,0.6508715144028295,0.7077115379275307,0.7814962443628164,0.8484011545440338,0.8925508856117882,0.9119255711135145,0.8998951413006665,0.8448771783756664,0.7524201561354656,0.6510562478226437
0.0011778167269948263,9.244249065111055e-05,9.696905951204776e-05,9.905816882503956e-05,0.00011407754087960772,0.00015870933782395397,0.000254797867482641,0.00041556726041085796,0.0006288552786094271,0.0008015185999093629,0.0007694405805947189,0.000549260468192711,0.0004163062920403714,0.00026281183294411684,0.00020865689593818504,0.00024100578115059543,0.00045098737339531095,0.0012741697146074907,0.0037625570180013605,0.008575696369882958,0.01460705182932828
0.019046142737270014,0.002135305822698729,0.0019215621936087045,0.0020958048935176836,0.0026663603367278674,0.004101799101174986,0.006739599788448861,0.010510449581118908,0.014680883172026,0.01767326068596019,0.01736176748190539,0.01308467181450401,0.009293192797786662,0.005425733151997031,0.003352300709022511,0.002652003953753479,0.0029363231325061708,0.004998677213573797,0.010346242942305794,0.018983894439059804,0.02827035570262153
