0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10.608985418554328,9.473081626640406,9.011742620459499,7.855376802850395,5.8223990002445385,3.334684838724936,0.7612892451514472,-1.4767298691834276,-2.534849760076569,-3.0373503739940837,-3.1374903997282635,-3.0678794922491113,-2.5218707848299915,-2.12623600458792,-1.6782314156499025,-1.3210822732801235,-0.995742846447341,-0.8439528601509625,-1.1462636649684406,-1.8460049476508587,-3.1067041626668788,-4.690669246143057,-5.8566294922927,-6.063528599790673,-5.803504368685728,-5.574235525662398,-5.430609517219369,-5.345870956179984,-5.3051253999442585,-5.269312548572652,-5.178205395474822,-5.132636989187113,-5.105568745005435
9.70880728565006,8.744314823768134,8.130293920469471,6.73227767984787,4.389089170112496,1.6599712638104316,-0.9498946318049959,-3.032286450245267,-3.9793455867346355,-4.360602440029988,-4.4325597531121,-4.369479898200817,-3.844048509925548,-3.4339711199481844,-3.003223347938193,-2.656746021017825,-2.3679664118472408,-2.343803789889912,-2.821943099464473,-3.633163267688629,-4.8676142904125514,-6.266885356681895,-7.234268636596794,-7.361730712905014,-7.0951179809257665,-6.857660361486391,-6.707131921637051,-6.6230429304217635,-6.58584906797986,-6.557231677465312,-6.487602110189567,-6.460923383898118,-6.449119511460796
9.983214359698863,9.631567730155956,9.181610341401273,8.014753947021184,5.81311684694512,2.882581502061913,-0.13923130742778,-2.3867602088272237,-3.1175535020958565,-3.463005840157585,-3.586238129066132,-3.539725777384933,-2.992985401935103,-2.5593467332902327,-2.066588849458916,-1.625611175694925,-1.2611111283233833,-1.2306766595759295,-1.7062918566564333,-2.4594508599887384,-3.6365917641661802,-5.066073899893142,-6.1999724952179305,-6.586589683235281,-6.45178850171244,-6.260239887501075,-6.115961057290144,-6.019922401655746,-5.967503082734673,-5.919726854613153,-5.809114529458613,-5.747341300570737,-5.707777838873174
10.89277870974989,10.008305724824893,9.648259031644656,8.689266713159213,6.838739093221087,4.276262121743859,1.3918987119392332,-1.1155842676991141,-2.215888267588796,-2.780741674927448,-2.9419631799268346,-2.881017306426859,-2.274181381334874,-1.8102754857884353,-1.2927017302126516,-0.8255085753141784,-0.35733898247270024,-0.12798659186820904,-0.42056498517020025,-1.1268524996194205,-2.442882596526966,-4.188563372919108,-5.529831895176091,-5.865036027468953,-5.663565818388619,-5.448661010279992,-5.300611067743223,-5.206176815294886,-5.156816137520734,-5.11166726861249,-5.001733551529505,-4.9405235970715875,-4.901189180394543
7.568599531171718,5.346201546766897,4.242285512794807,2.3199108897527694,-0.24613072906851396,-2.7496993614674636,-4.748503197384043,-5.667621989008514,-5.802668586973832,-5.691448667631465,-5.387277055528842,-5.130163108822931,-4.665159959111119,-4.350367573944336,-3.996901023826026,-3.762339183609382,-3.7298991884038086,-3.995834523698724,-4.596881307596637,-5.4421786714724165,-6.594334314310383,-7.772043117620757,-8.335189586926013,-8.05903808676968,-7.652629675810403,-7.386434782541561,-7.223335085956308,-7.1212935950546195,-7.0630665801646915,-7.0154886464980954,-6.928986773540561,-6.879724779238095,-6.852082580851606
1.044572414248693,-1.806742419487082,-2.7630840869185,-3.9272302464301054,-5.13253373208187,-6.141313225201551,-7.020801663668999,-7.4119594216873645,-7.291132324757142,-6.907034192461082,-6.42422724419407,-6.0801261502843875,-5.689079008790767,-5.591864854315167,-5.633388069038246,-5.796330573798755,-6.113818598628728,-6.6623031123790755,-7.3732191124775275,-8.076875437427237,-8.78631917764728,-9.375855277600781,-9.592073926744105,-9.240554370431052,-8.75226345776279,-8.42944183419431,-8.245500020222272,-8.141280956669647,-8.086637953501874,-8.04780637640659,-7.98942014794804,-7.96674960822339,-7.959776455620077
2.732001386851967,-1.1126321401122656,-2.6246544621655987,-4.631662843917807,-6.639123286805059,-7.999504750246012,-8.594142348055637,-8.469621345868187,-7.925508539857952,-7.230845311080883,-6.453720314979795,-5.827210644528792,-5.2575118123519955,-5.082540648802866,-4.942380817451269,-4.868571760792513,-4.941614350147291,-5.290078456270618,-5.9646625129155355,-6.828542182065836,-7.785256954279209,-8.606274488233387,-8.939589597652159,-8.731965016631397,-8.471672849825257,-8.26831463629469,-8.100743589561263,-7.9670223313560955,-7.87407383311137,-7.791294447919163,-7.653494404428067,-7.561369663239293,-7.503212339805121
-1.2511553531227113,-6.091791606311871,-7.242809989426006,-8.581029673379481,-9.71199016151473,-10.291813717974753,-10.203224084037949,-9.446396067110577,-8.631608703782973,-7.883838166936147,-7.055296675100517,-6.199221271088077,-5.279585286507021,-5.0870474200994975,-5.175414281509081,-5.338982226416832,-5.62326814364213,-6.168618198459453,-6.969264407605953,-7.806344290488981,-8.600710198800149,-9.227728882908373,-9.495730417569035,-9.32549978976198,-9.051177767147063,-8.841192652368573,-8.674728756811145,-8.541556397952121,-8.449468098712915,-8.359823268241128,-8.195506534539692,-8.099576662074638,-8.039540257327475
7.002792818140764,4.483061069253066,3.1802003789381246,0.9757251690979414,-1.8385828073713113,-4.268310202919615,-5.842019389725682,-6.402191061285015,-6.304830944759867,-5.981517727970446,-5.566240335618915,-5.251055363468134,-4.841378839356751,-4.518880159833612,-4.160678448326928,-3.8932220624563803,-3.7979761278671633,-3.9720802526944885,-4.460667676427976,-5.216224666962003,-6.266692534558673,-7.375188529347992,-7.96611252289051,-7.801400089571395,-7.491118937814066,-7.253148780389136,-7.083085756198319,-6.964436691241215,-6.890801721757572,-6.827838122890644,-6.716365533896188,-6.647018418634861,-6.6047179642031155
6.021722491857096,3.428357438598553,1.940893471586412,-0.4485394270909422,-3.3715072037975986,-5.788523061271856,-7.256935324290058,-7.6377432156143445,-7.403488245348243,-6.979979800532371,-6.3585376696596185,-5.798391336617862,-5.225032707639255,-4.832165974720123,-4.506442469822639,-4.30264504264863,-4.280961376869133,-4.517846897749878,-5.0963658513274135,-5.947000457061566,-7.025972911104913,-8.086225196726776,-8.624894500556463,-8.439311663716481,-8.147204110594675,-7.933987131298342,-7.768895589229393,-7.640224432827314,-7.550834307711761,-7.47290504939794,-7.345443010633986,-7.2544744372694385,-7.196159818322099
-2.561772998532166,-6.420926488369177,-7.151197471788016,-7.864620404572448,-8.453155951701127,-8.787437381789925,-8.750865571744978,-8.275809376561764,-7.799190766746617,-7.36247394425101,-6.728038237334899,-6.078119447049824,-5.375115992896013,-5.366439690064063,-5.566726686295748,-5.804324244691335,-6.116678475875404,-6.6388770598347735,-7.346756060365734,-8.102061585121367,-8.889916811772126,-9.568668472883669,-9.878423229177617,-9.662799834758943,-9.254488048542537,-8.942215222325622,-8.729778813728714,-8.583829964061795,-8.493838288024735,-8.411120204825536,-8.26088873506889,-8.187309223029631,-8.145741497514146
-1.2511553531227113,-6.091791606311871,-7.242809989426006,-8.581029673379481,-9.71199016151473,-10.291813717974753,-10.203224084037949,-9.446396067110577,-8.631608703782973,-7.883838166936147,-7.055296675100517,-6.199221271088077,-5.279585286507021,-5.0870474200994975,-5.175414281509081,-5.338982226416832,-5.62326814364213,-6.168618198459453,-6.969264407605953,-7.806344290488981,-8.600710198800149,-9.227728882908373,-9.495730417569035,-9.32549978976198,-9.051177767147063,-8.841192652368573,-8.674728756811145,-8.541556397952121,-8.449468098712915,-8.359823268241128,-8.195506534539692,-8.099576662074638,-8.039540257327475
-1.9184873546511594,-6.2832479108062875,-7.265611950744721,-8.546791252745196,-9.700471377738833,-10.372031386208963,-10.447615692325247,-9.892517559354149,-9.134779898714312,-8.359367720156259,-7.494170254935191,-6.657546017392533,-5.7356817731204375,-5.549976947365292,-5.556706294463991,-5.67741874785177,-5.969032863057381,-6.53854870581413,-7.372198296946029,-8.276896115290791,-9.164625139182501,-9.866757932872602,-10.154848288101899,-9.994719186445481,-9.720920895376912,-9.47360919680504,-9.271749599853107,-9.111375747292701,-8.99762756686329,-8.894591978597521,-8.72806434118695,-8.617354685809573,-8.545070429546708
0.9095362317762445,-3.2142525969072127,-4.3916727632658565,-5.79396084515311,-7.1231427276187045,-7.9907842091168115,-8.275661911725033,-8.003685566791924,-7.407294567887564,-6.673016362223893,-5.928425428186498,-5.408231591325229,-4.968804233227567,-5.004544123820568,-5.005669140592798,-5.028614874442428,-5.166796807450413,-5.552821238555491,-6.217654925638222,-7.035488791897291,-7.944797415306816,-8.716048114172711,-8.979423358679597,-8.68160114130987,-8.340258913173763,-8.087131113462437,-7.902570870133494,-7.771331014332404,-7.6886114273726,-7.6177165237047975,-7.497533369007473,-7.428542125188321,-7.388987858042181
