0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.062242562385954506,0.1418312833330477,0.05146250541579363,0.15908411482120635,0.15965560033750129,0.13509158012988015,0.12826402756988206,0.1238162511000274,0.12408553245091547,0.13254082666364622,0.1395780924628577,0.14654551913023348,0.14425573400088545,0.152605378782125,0.152936572388944,0.15243727035499977,0.15167602325372578,0.15013908243095297,0.149777433489081,0.1490765991296555,0.14973621292080072,0.14948588198394597,0.1495626758746471
0.026111379521929302,0.07858052698949469,0.10904455914439393,0.12470170482533356,0.10687027686801548,0.09300450311476711,0.09064819485723852,0.08906670987321687,0.08871329563286602,0.09090441740364201,0.09359453607741806,0.09700720254077995,0.09644250567148849,0.10219464244992121,0.10505639362841408,0.1064519387542041,0.10912398636307613,0.11078914363222978,0.11015857295058146,0.11113235486879407,0.10934761088427024,0.1104337458669779,0.10966456476371098
0.0012587819742136462,0.0014149467096693314,0.007474899605913431,0.07674066375073904,0.08001631191548497,0.0830022002719735,0.0794062477192251,0.07658532301217583,0.075259470511606,0.0758247292341483,0.07799588240211325,0.08055818412603834,0.08247657990578579,0.0837633686640525,0.08583364269434438,0.08674608972403675,0.08747561727867716,0.08826970067220599,0.08854228106951714,0.08877771641170878,0.08864396509208924,0.08863752681517681,0.08868707661287192
0.1313027107592045,0.10505344636781293,0.05593963343610574,0.0950545131027685,0.08835244645080509,0.07518525460758961,0.07263919985844666,0.07180480321762196,0.07275762417406438,0.07616423190520268,0.07817075445940869,0.08082177522700305,0.07968774078454303,0.08503854585959833,0.0872506844219502,0.08828033993867915,0.08974922849899222,0.09053329150552558,0.09045508701377801,0.09079591448121344,0.09024465086200906,0.09059810280498938,0.0903896422868899
0.46754201262549727,0.17433489357115567,0.09468162760873099,0.09033443707783004,0.09371535599096777,0.07910270211430294,0.07388002303180503,0.07105454601195131,0.0711220564930499,0.0752603012005397,0.07908466069130025,0.08416938833421997,0.08419781150790519,0.09167767521940252,0.09597744078534867,0.09798667160239331,0.10048567327320071,0.10207071008333093,0.1022322976358425,0.10284170261717089,0.10209315605306676,0.10255535853109361,0.10236115905591248
0.012332868915725895,0.00043961702500516244,0.003861289843093307,0.010788614577534493,0.01879464567959271,0.03310553635436084,0.036703895259476114,0.03847846579368475,0.03797069655178523,0.034163699740682944,0.03126764458438964,0.027752808725828783,0.028502048430094268,0.022849762040251798,0.0203529816396197,0.0191180034353751,0.017204990416668425,0.015957868797511716,0.016216175241282327,0.015571363928759586,0.0166683415779784,0.016025970459588278,0.016463962313837
0.009279958426363788,0.011394237131491076,0.04184014343375906,0.015442237925789812,0.01563845434604961,0.019603103074155,0.020648188871545976,0.021272245759807292,0.02119070539578006,0.01987046384503025,0.018855789728561122,0.017861798519370108,0.01822499701310239,0.016788929927842356,0.016467646261524173,0.0163862228146541,0.016250256639006522,0.016300060451985874,0.016351214170093453,0.016379785085052178,0.016381450663444562,0.01635837454410231,0.016376693457772002
0.0021864298495563278,0.00884477779455279,0.03097501008985383,0.045379255378268854,0.04020950643227032,0.04811102810489795,0.05065725859981955,0.05188551701512443,0.05146943371734946,0.048839353039695645,0.04696108130061386,0.0447485732454569,0.04518097281327581,0.041995133385553086,0.04093746897409644,0.04054991515839374,0.04032532305514231,0.040446378831289265,0.04038921012513733,0.04055356005695117,0.04033384658021012,0.04044647986426393,0.040371033308466586
0.006446785297991746,0.019060884433865208,0.05716965418225974,0.032289698204109325,0.02684828462420657,0.03161224552844912,0.03448642683625464,0.03666364267571594,0.03723546110625525,0.03514586155732124,0.0326996513689206,0.030089724736381024,0.029824560694152295,0.027369207575255225,0.026392064061987353,0.026104314788063642,0.025986349083119368,0.026125176401755636,0.026073294410484837,0.026224778314390778,0.026001907904105833,0.026114513644552043,0.026033157260187016
0.054197699935462904,0.029601471558102044,0.14926503741113242,0.03234266356822585,0.03473624467220541,0.04340073119435898,0.0479082036492755,0.05104743101170657,0.051719786584616775,0.04872971226116142,0.04508943943296665,0.040660114262275206,0.04015333052215236,0.03489803731153988,0.031924325243435664,0.030633850552886355,0.028992856236008502,0.027923086590301203,0.027932256668762194,0.027474367518210963,0.028124303077605654,0.02774848531520762,0.027961793394227653
0.013603843579144355,0.006456839117779036,0.06239049471987792,0.014494953983376807,0.016351976219261852,0.02323556993903522,0.026256333063208834,0.028533933265457962,0.029062484640649998,0.0265849879805532,0.023861962771092298,0.020920920090792515,0.020849046344268513,0.017531827251081135,0.015992813005150902,0.01533357638202813,0.014423737147702951,0.013872868683089224,0.013952223018339972,0.013690936264157542,0.014116770929358412,0.013862123448434616,0.01402576718795718
0.07282629208950914,0.04850897865036834,0.1095878309339543,0.031547591848459525,0.029882746430423796,0.030164657212423635,0.03012776152872349,0.030022191919277522,0.029784646112744725,0.02925768230711017,0.029109689548879766,0.029184084178243638,0.029647730975033478,0.029545775604385444,0.030051409376582443,0.03044795535681978,0.03104256696351583,0.03169193015990278,0.031664012054831235,0.03201608185843301,0.03151084714089856,0.031771750381752006,0.03160145967582732
0.003145582020802952,0.0008076812300982749,0.02323444605423329,0.009654543731442781,0.01297058483876268,0.021577898669107372,0.025056573538040913,0.027521639974412697,0.02794581386931207,0.025039534132633635,0.022072106598262232,0.018799777985007038,0.01877278152960776,0.01495784818180208,0.013201186213207487,0.012419629163958801,0.01133591736118497,0.010660511210017185,0.010773046674095534,0.01044594368562716,0.01099059070773027,0.010669827523645613,0.010882857202909105
0.008321799308547614,0.0031657229759977485,0.033175064907967504,0.008524460149061223,0.011155428632559023,0.01743054711635245,0.01962964757438846,0.021210791549406537,0.021462345661326838,0.019377225625079895,0.017343044434424186,0.015190571519870744,0.015346287548485391,0.012682211522764678,0.011552873656058525,0.011047376007836578,0.010283096086206263,0.009817062549157906,0.009920940720873399,0.00968074838965655,0.010093343564889312,0.009845854260818014,0.01001264668432144
0.12148444234206364,0.364062705172605,0.13148542396370477,0.1355600577177868,0.12660701112606548,0.10833369487258451,0.10588437734066478,0.10490456495819105,0.10603281073384227,0.11110180130521113,0.11405593506997508,0.11706516435287291,0.11460899072417496,0.1208660678108266,0.12229544083313998,0.12289441494454391,0.12428249511052077,0.12477650960573121,0.12446580472651757,0.12479050021644844,0.1241221380109891,0.12461650846353454,0.12430096061248967
0.002932952011157016,0.004762394436063936,0.008032680333129693,0.102208993827089,0.11500637248867071,0.11864653666360629,0.11306083883570577,0.10812160409585683,0.10612750537319601,0.10802983330295514,0.11144811449656829,0.11480114164243169,0.11760911552863497,0.11771986429066093,0.11927838412778387,0.12006048922961687,0.1202880672927114,0.12083340744174872,0.12107352573876945,0.12116253109893448,0.12114126636071267,0.121009716717375,0.12106660572180138
0.0004311311163251136,6.568601667418774e-05,0.0037198026968501287,0.0025681142180621246,0.005974359473097972,0.011701297937831813,0.013107901651113729,0.013903871116229117,0.013788426451074068,0.012188147844674608,0.010943865908886309,0.009572540924559156,0.009912812938835981,0.00782712585139118,0.00701731071341822,0.006621958218904796,0.005966671923051662,0.005557134209488096,0.005677307566836216,0.005451289165511411,0.005856001384644571,0.005614344043959303,0.005783756211503821
0.004352767840550197,0.0016139074862167575,0.026659896219246325,0.013283381292915925,0.01721439347405933,0.027690913094323685,0.03163490021518475,0.034106467650135905,0.03427190453956561,0.03097719065071207,0.027867748663361825,0.024250710458635645,0.02430695306757373,0.019688598271546027,0.01748136197499379,0.016479983572605165,0.015107144017488965,0.014236076743775682,0.014345316725176319,0.013933826909324189,0.014593596285196525,0.014205435330582994,0.014454188374667436
