0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.010082833703164942,0.004845608835067474,0.0033403305112301163,0.001835654146292596,0.0017466785894286229,0.0020331813844347573,0.0020563838009772604,0.001623745365461503,0.0021984816708206967,0.005437089829141974,0.01076856570458598,0.013764323935409462,0.010158435594401844,0.006364635817556046,0.0018867624349111082,0.0013140522753339358,0.0013997302216151885,0.0014229135168996,0.001449909969165005,0.0013512427788830883,0.0009682590894743423,0.0016244600804238144,0.00487813807031451,0.01359530449807397,0.0254298423409115,0.028609627849824994,0.018894074371200838,0.01322279573161048,0.0056395380756324755,0.002961902644882612,0.002756304034932568,0.0027806190149614685,0.0027329978408895538,0.0024982748036955554,0.0021327505405521166
0.0036570284023234164,0.0034302707442329296,0.0017005839094132269,0.0010624062307752877,0.0013903074670440355,0.0019458643001232952,0.0018220301665610515,0.0013538503644687503,0.0017752512161257259,0.0038187709257470562,0.006025446819993164,0.005854544471027309,0.006198470045483668,0.004942487425910672,0.0013633546725342488,0.0011024278638174217,0.0014279869592765488,0.0016411508608606652,0.0017481107032000954,0.0015142640993451458,0.0011513797198330453,0.0019120335579665333,0.004744033027938161,0.010683781117280529,0.012339715207388854,0.009078296903085564,0.008733887490417739,0.007197679668604002,0.0031234420063403177,0.002044222647816922,0.00204759317260076,0.0021603362924904174,0.0022298750611201186,0.002165271133775635,0.001944264631954138
0.009489632543829764,0.00454394144708315,0.003037170609089817,0.0019973604207127816,0.0022783001089151126,0.0026273476950992624,0.0027452061832116004,0.0019868089841624994,0.002519867499975357,0.005977743244853708,0.010406864261893967,0.011456206090621568,0.008128383430255834,0.005335649523586802,0.0018208687286626877,0.0017075069554802881,0.0019255473895194765,0.0019479234032540088,0.002035240127577931,0.002052163527555171,0.001360309322365587,0.0020775113502476987,0.006020069512377521,0.013974591364571343,0.02210447967322983,0.022948510541385504,0.01481434230400048,0.011100132542127846,0.005559170228746604,0.0038340082437657015,0.003746052145169986,0.003630374923572379,0.003495699234540061,0.0032257948588486044,0.0028331746911925085
0.13377616067363193,0.0649299733437678,0.04371314012881168,0.03226555088638019,0.03510482962405448,0.033011645306745316,0.028155237865164218,0.01887957145033439,0.02526856482832663,0.06763749725335169,0.13364618995608088,0.19210985101724226,0.17693455673396047,0.11333485345001443,0.0514271743642128,0.042098379204588664,0.03832110499478827,0.033164600801026754,0.029277346473078465,0.02492353510481224,0.016828258735478344,0.026919980211691,0.058406428366805124,0.12309143810636083,0.20983184405069402,0.2621611772566161,0.2431323856860193,0.16440185087133796,0.07230227737952752,0.051295454513837324,0.050137522057443984,0.046960946398133675,0.043879215417593403,0.040146742935195504,0.03526500312053002
0.11410096888489216,0.06571671040349505,0.0359686082634147,0.022396405389282607,0.024511299413680254,0.027102065770579113,0.022943528461907496,0.016345059247685204,0.02818290798664087,0.07319771398093489,0.10869558611337578,0.11239250886657333,0.09591835897463688,0.07366198047652049,0.03369767567713308,0.027836139632143736,0.030010599631051942,0.029742998582762498,0.02854727064064394,0.022281343334581462,0.01490796117830724,0.02958817842786096,0.0645676262700319,0.09919918209930709,0.11854415149133557,0.12119090349771185,0.10046916367390542,0.0848919761460833,0.041728696541327784,0.02873386552335058,0.03131876063130279,0.03265200128694494,0.032633427321718235,0.03141732331104533,0.028197109031746843
0.001485926939408485,0.0018109861623055701,0.0013568754103510893,0.0014225793873014806,0.0021740399223224753,0.003262109024272582,0.004636052645289254,0.003969105882979064,0.0016243782266737174,0.000971944671365487,0.000775555132486817,0.0005342692294692962,0.0004136773051628335,0.000439016786225596,0.0003999701079060616,0.0006146871520531349,0.0007832043557796732,0.0010016547175122088,0.0013924009151233857,0.0018628135836925123,0.0013432169135955145,0.0006668652761050774,0.0008229144490774102,0.0012997002101703685,0.001102888580994762,0.0007289068401913929,0.0006782477444823384,0.0008487330699534883,0.001154901822960366,0.0016448894262590286,0.0016433394674626454,0.0016551500791769052,0.001729894428424204,0.001770586822163284,0.0017744473568725959
0.03903107701117243,0.046550621797196295,0.05575126812398515,0.06562149172402122,0.06995984640780598,0.07291812534098283,0.07478708500469981,0.07644903965016789,0.06696288197032355,0.046660417335216066,0.030629912589020255,0.019604257322134794,0.02409369712601081,0.04132267255400061,0.06452979036131234,0.07623145604933365,0.08280440276001486,0.08618783412238229,0.08880154010837318,0.09063035411227609,0.08649514451723192,0.0635533060166194,0.04840006878895784,0.038510206871970314,0.0225988631462909,0.013524482869020183,0.013474229880630012,0.026416148042696524,0.05254382900561712,0.06501408062562825,0.06837023904356214,0.07047077956238539,0.07220062268877803,0.07465713259397146,0.07723181493800484
0.03414362699084073,0.02719158039530851,0.030294485134123635,0.030679497165256885,0.026504759160440535,0.026142477495795586,0.026932974784682366,0.027169795604732896,0.025595779835611118,0.027737941048362788,0.028300391305149768,0.022256864159423025,0.020832713777719676,0.028457138516389098,0.036584266577063734,0.03346660138041218,0.028364608944481926,0.026332246376429252,0.026355331217444246,0.026381148434116927,0.024933722655974763,0.024011816656564343,0.028344171652392905,0.03724348425973291,0.03458991003278931,0.02408435132981205,0.01798014596652555,0.02944743669367822,0.04492992965259091,0.038939741905453906,0.03162354580615893,0.029297378705674535,0.029140653085403683,0.029255863843626294,0.029538613359590793
0.0408302853252205,0.034995061823647235,0.03976191480656688,0.03909879584598608,0.03314620512624063,0.03221287079748419,0.032760099410059564,0.03356342987137806,0.033266338727594685,0.03603450651242613,0.03602036333361787,0.02784033004607277,0.02652867580690503,0.037776723944525005,0.04853778540391331,0.043256761526464696,0.03639036802805241,0.03363330943096134,0.03332615592993592,0.03317608683058561,0.03206669223757546,0.032159056538118645,0.03785346847243633,0.04612786243402526,0.04051706640864118,0.027782580167658222,0.021151149609657912,0.03641796425952361,0.056398365516565865,0.04825798646812446,0.03939604600911338,0.036525882672162675,0.03619126707582366,0.03627365264459259,0.03664298667143747
0.02432321039727006,0.04487848626589377,0.04651908798330852,0.07023175666623299,0.09979182053405324,0.11544011373186462,0.11911379660555316,0.10055811523795924,0.050495991219271646,0.0269648859205974,0.017689955043364194,0.009760156248469551,0.008437978420966753,0.01188828035019402,0.025420414857774343,0.05184194966010369,0.06741953643883257,0.07621130053965057,0.08368412880974456,0.08633656187724371,0.06646051309742391,0.030641189179031057,0.020436718368771856,0.016865403946059333,0.009009667865033264,0.004914523154571447,0.005254211322027964,0.010619734299607796,0.027714513985905857,0.05604593691996525,0.06870669494474155,0.07377232606968337,0.07651050268997192,0.07783824163271887,0.07744712596207279
