0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
-11.57785225039725,-13.91767197885242,-12.301681147733143,-11.19560248232316,-10.948831693723163,-10.875614702721746,-10.8549648810961,-10.952992006728634,-10.955851184481709,-10.936642454594084,-10.906483618091864,-10.877214933803456,-10.84781464196037,-10.776014482516294,-10.727478389138172,-10.70951198716141,-10.700285685372249,-10.693756366247037,-10.688474555265982,-10.684553041924618,-10.682067045626471,-10.679393577996036,-10.676700590611086,-10.673048592708934,-10.66972602091966,-10.665915281534412,-10.662131888107192,-10.658503642988107,-10.655893926059884,-10.653647724913993,-10.664170615984448,-10.713620228864645,-10.721168299620217,-10.713523493031728,-10.713602602808322,-10.72336406243983,-10.729453946388935,-10.739802000309757
-9.773237754963672,-13.30821087795292,-11.555274533538006,-10.572378097782263,-10.355242389186715,-10.286254914928865,-10.156742978540523,-10.28206459143822,-10.301248164592108,-10.299687053582167,-10.282302449707188,-10.263442479877488,-10.282092541488899,-10.237661978982118,-10.195568266638118,-10.178934644082661,-10.170205959654119,-10.163891474677131,-10.158018632352475,-10.152553046287828,-10.149053728363432,-10.145711732081889,-10.143550857230364,-10.140355457025732,-10.138243591016733,-10.135815909302046,-10.133422660419308,-10.130382936249818,-10.12897497068996,-10.119070172242022,-10.075278635610733,-10.116417598959607,-10.130729584587819,-10.120498530148925,-10.105542550804058,-10.103542719053703,-10.090737404617377,-10.096206926462264
-8.39888843870701,-12.729821733492843,-11.067183003427228,-10.209256986562993,-9.998957635559494,-9.922804250998148,-9.693137090269728,-9.823333629035352,-9.850902165016345,-9.864240100565308,-9.85933073769449,-9.851416854328944,-9.9168730578383,-9.896380786107548,-9.858746330638647,-9.843419490264495,-9.835400115449714,-9.82957042819971,-9.823487693103527,-9.817054012037447,-9.813175370221781,-9.809754670975563,-9.808576000048468,-9.806190019062793,-9.805558516891471,-9.804674371549455,-9.803797207062638,-9.801557216190206,-9.801539466729581,-9.785702217533045,-9.699206343919746,-9.736603782229157,-9.75717681888843,-9.744859447695928,-9.71830244897703,-9.707916907678536,-9.680459043758775,-9.683071513913875
-11.933424588389215,-14.206867534343665,-12.620993203312734,-11.472480046918369,-11.209174707481422,-11.127529834865305,-11.107683373902278,-11.216235768261349,-11.219821833941486,-11.198495415670486,-11.164997575185316,-11.132370063592509,-11.092785481790935,-11.01058894327585,-10.957963807626166,-10.938886587381704,-10.929204920090564,-10.922402593634418,-10.917045940673244,-10.913301665020112,-10.91101929560253,-10.908483333140607,-10.90573609141452,-10.90196938441028,-10.898434485101168,-10.894344817842496,-10.890284414536849,-10.886517724061017,-10.883729720802071,-10.882843168534539,-10.902490088407882,-10.957888312577351,-10.965145633545662,-10.95756021005776,-10.960426929519615,-10.973238706746345,-10.98319150325794,-10.99568564268806
-8.165026041376384,-12.695166334962307,-11.122027862391144,-10.293535442065641,-10.12499775463203,-10.065393339241199,-9.860567788302344,-9.972214747250648,-9.98844791249585,-9.993534581717407,-9.98192903159214,-9.967843083300531,-10.028970392807674,-10.007597980747379,-9.968938431052866,-9.950361287071841,-9.938603634498042,-9.929019992342324,-9.919239534031929,-9.909071803278385,-9.901408463507046,-9.894372780690786,-9.889793848991028,-9.884307207091192,-9.880763032070089,-9.877236043862332,-9.873904816261199,-9.869318986219564,-9.867030487147973,-9.849019468728835,-9.755458293153435,-9.783528097686126,-9.801192829963211,-9.786293944690351,-9.754625941295322,-9.738093109464026,-9.70324519500461,-9.700111727502689
3.1327759558800086,-2.313974151123227,-5.2752678986824,-4.763864511662688,-4.34153771378927,-4.001349082042481,-2.0736292086288985,-1.9885989967492164,-1.9078342303095146,-1.9633077690860496,-1.9980089859288033,-2.0305856151750543,-2.7897924268047616,-3.0860075718166584,-3.0294587154320842,-2.963909021941089,-2.9056292528553493,-2.8506046872979587,-2.7866489122711,-2.7122476271569615,-2.6549449657929705,-2.606504637481348,-2.5825317812223316,-2.5567185625131037,-2.5474845233651306,-2.5414474889277505,-2.5371163869762716,-2.520465668494184,-2.5188700870666336,-2.370277557264112,-1.541908055432925,-1.5286339037028023,-1.6372034850381512,-1.5668114353927367,-1.3403625759621927,-1.1945912872613051,-0.945822439174117,-0.9038815335112667
1.3235529545421976,-4.888663084737056,-7.192490604048349,-6.786223583127879,-6.435017776701348,-6.149114594174056,-4.457496291332491,-4.435701747355087,-4.402248902880198,-4.479573997844036,-4.528372433493254,-4.568806139851704,-5.2459017898063,-5.508400087273523,-5.464259676775444,-5.409326533729049,-5.360257395294238,-5.313928826241509,-5.259515599001999,-5.195457524933077,-5.145830418458122,-5.1036418234579655,-5.082750437944504,-5.060122969710888,-5.051997909731896,-5.04666522326181,-5.042789656642148,-5.02796095526532,-5.0263794778813855,-4.895166115239392,-4.141421321351976,-4.122676977608069,-4.221856375712405,-4.156728371347467,-3.9433105630308205,-3.8016275383922897,-3.5599020967658435,-3.5147824881096
2.037739776664369,-3.9658277634935253,-6.438094360162439,-6.166005022563728,-5.818527728443672,-5.489671528063222,-3.550834842367201,-3.5186166431441643,-3.4853217251242494,-3.579972524101155,-3.64536005627006,-3.7013835950664813,-4.468934463235019,-4.7796518051255985,-4.741119497079205,-4.685000837636763,-4.6332779376920135,-4.583806886891005,-4.524786541729191,-4.454545025499336,-4.400535647007874,-4.354955102151446,-4.333522051975949,-4.310225319379854,-4.303290715791715,-4.299541336635014,-4.297358660975614,-4.282702232404998,-4.282860157643862,-4.136786110084521,-3.29490039290583,-3.2728797681069306,-3.383453709173793,-3.3129867034139453,-3.0789968036645714,-2.924509826192275,-2.6614971651261916,-2.6135784498115866
-5.076905745898578,-10.670969214650858,-9.878492085188604,-9.29848776787202,-9.108546683930633,-9.005795331154292,-8.443073753981686,-8.525223791567571,-8.537356181322448,-8.567230363363892,-8.576639671766548,-8.581060039406223,-8.79769255905048,-8.855253451482673,-8.822546531809962,-8.798406171347354,-8.779867599151437,-8.763339424555808,-8.74453051942411,-8.722824043504703,-8.70607396189529,-8.691491137463808,-8.683770763318146,-8.67502163876008,-8.671112994908443,-8.667930421991565,-8.66520584943857,-8.658807710224137,-8.657164658393603,-8.611669292184681,-8.349441153899983,-8.353006633150644,-8.389981130326607,-8.363227392215927,-8.282433672414808,-8.228463241164565,-8.13388560811705,-8.11446747246121
-3.7542176580734035,-10.379149069029026,-9.842964829048132,-9.298190602893595,-9.107357924629579,-9.000928699748235,-8.361680182383703,-8.454882251987978,-8.463670103933362,-8.494969374068619,-8.504646420025813,-8.509967598078054,-8.757857117143717,-8.824165331702295,-8.789498330260217,-8.763881497856625,-8.743802954255663,-8.72565403988946,-8.704745166157911,-8.680461363074928,-8.661814570195123,-8.645613102775757,-8.637258533555721,-8.627729343629445,-8.623751038460979,-8.620592542532815,-8.61796474483628,-8.61115721356884,-8.609753021066128,-8.559009955759661,-8.26284798572073,-8.268588629769079,-8.309783116760212,-8.279353176914087,-8.18881129483431,-8.128718985044742,-8.022278950777958,-8.001125654840527
