0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.015611599737606657,0.00874925764549565,0.010090195026143766,0.012361398424673075,0.012971033836956141,0.013378347265562827,0.013863286220731063,0.014415128417657384,0.014896188798926983,0.015651173026945436,0.016434881947468272,0.017228606812855797,0.01781297157083858,0.01874342725346609,0.01970254528281219,0.020423966211607258,0.021291201176329124,0.022142876673681113,0.022789561839013248,0.02346612876988597,0.02391282178308904,0.02451174795955345,0.02498801468544732,0.02547079877306619,0.025937810334670804,0.026366180716205622,0.026687766631569344,0.026882431727933566,0.027268158779659997,0.02753364125922731,0.02773292110115855,0.02787379215876077,0.02793848830213355,0.02815736489099039,0.02829168246681583,0.028372428397664403,0.028332483472478263
0.008189203139340262,0.004915993638410723,0.005760694849986627,0.0076293239777777445,0.008149363196709562,0.008466714297408426,0.008831860710791431,0.009241107382221406,0.009592241486204288,0.010153444605100257,0.01073042806162727,0.011313977474582834,0.011753958928059825,0.012435390835956257,0.01313542078965359,0.013660828939477052,0.01429287378356623,0.014905431705653146,0.015373405231077188,0.01586739638372398,0.016203342890812353,0.016649189285259547,0.017007432344532676,0.017372240601032853,0.017724717435896997,0.018050346975448064,0.01830846165697622,0.01848891749990182,0.018789889646316397,0.01900510804591576,0.019178713290380667,0.01931601904681538,0.019404171544950197,0.019587952263705403,0.01970978787991751,0.01979838871467673,0.019809895079466688
0.7295053363608258,0.8516713302789748,0.8353071731635595,0.8092975542875472,0.8034176375948441,0.8000136962079257,0.7956808618257798,0.7906011692029077,0.7865039597460158,0.7792165652801,0.7718618620751381,0.7646200623355315,0.7596796465147364,0.7513271029404823,0.7429412107059963,0.737319105670634,0.7302670984824634,0.7235739491630618,0.7190176551583224,0.7140504508108634,0.711344801100083,0.7069921769574599,0.703816035490651,0.700487140470538,0.6972602227694829,0.6943567383673729,0.6923644802144905,0.6914142160245448,0.6886481044152857,0.6869899754214308,0.6858820312741001,0.6852339013292954,0.6852264435252163,0.6837792277613608,0.6831239913809323,0.6828984317720238,0.6837020813558171
0.013657319901459441,0.006753533327923008,0.007940197048863841,0.010313090138152145,0.010952526667132036,0.011354128910899583,0.011802330538755384,0.012296057191092957,0.012706729669969507,0.013367218159077952,0.014040293026196572,0.014713639351678293,0.015209095149207957,0.015984352567866008,0.016778972116279954,0.017355686676945065,0.01805574907098794,0.018729791346268346,0.019224105509153995,0.019747849689351702,0.02007507602712345,0.020529789264531435,0.020878528814919084,0.0212317283455269,0.021568624614818815,0.021872038147073513,0.02209606334788621,0.022231155394371663,0.02250387082613617,0.0226833429714177,0.02281584961258845,0.022908405784922075,0.022947372462094193,0.023093496443121482,0.023175183184606242,0.0232215155589001,0.023185703312254453
0.003198024751612969,0.0016453512018071716,0.0021052505612862257,0.0030207597710271536,0.003294421562243848,0.0034480001248188845,0.00361682843924577,0.0038058876400885577,0.003963438551070896,0.004231592040735973,0.004511193849481311,0.00479652322293027,0.005008521313907391,0.00534928386245805,0.005704616056881876,0.005965947104693137,0.006287166363082836,0.006600320733126682,0.0068335198695031255,0.007082934335002064,0.007242791798784985,0.007466090961393612,0.007641495031063141,0.007821835917150138,0.007996863748944384,0.00815781608077167,0.008280369555487178,0.008357603296007899,0.008506010372263551,0.008607063107623708,0.00868390842841368,0.008739151495555016,0.00876514124820372,0.008848144763131772,0.008897047212342558,0.008926391029107488,0.008909804801725036
0.001628829459858499,0.0010317326250751616,0.0014060146117741313,0.002068534272762298,0.0022237985289543937,0.0022746029342381696,0.0023418780146704466,0.002426904285865737,0.002496824279852462,0.002638706562855425,0.0027841398082866014,0.0029289800838017206,0.0030289497458053176,0.0031986765313855078,0.0033657384712694714,0.0034748913144111706,0.003613320983041369,0.0037421928166601532,0.00383078800802737,0.003930630952581776,0.003992183289277984,0.004091645265389114,0.004172015800762887,0.004260484641289244,0.004350809425833686,0.004438541400670525,0.004510416239995537,0.004561545190324009,0.004650414114022927,0.004715494425674688,0.004769696562064447,0.004813148802179846,0.004841509085829414,0.004899395474496121,0.004939591908945339,0.0049696510216420695,0.004975248680020656
0.0006003556915757352,0.0002750399720928918,0.00041098812718475734,0.0007336000881355396,0.0008376786967426262,0.0008910664190593966,0.000946217785977028,0.0010059570594097573,0.0010504378259028574,0.001134923596833614,0.00122017416593394,0.0013049767752615817,0.0013679347579506065,0.0014663883239636561,0.0015695236768937621,0.0016372687868609272,0.0017261525017863094,0.001810176166548978,0.0018671535259529453,0.0019336105600819247,0.0019694810650603667,0.002030187653586055,0.002074548976841743,0.002122162326339694,0.002168500452890903,0.0022105641063141133,0.0022417684030080287,0.00226089377901963,0.0023028941372328126,0.00232876918540372,0.002347282644706753,0.0023599815138027817,0.0023633075640194547,0.0023853047826992396,0.002394616418269292,0.0023985327730846415,0.00238821421413496
0.0009135051867432775,0.0005794574386782774,0.0007799014594374224,0.0010938261542186817,0.0011720939847477516,0.0012084994622784035,0.0012600879086702111,0.0013254530262412124,0.0013826840443104018,0.0014897864746638875,0.0016046360241931583,0.0017243761308871613,0.0018127329700993642,0.001962713200768603,0.002121405545073,0.0022396847290743465,0.002388722285997544,0.0025380372813190357,0.002652825245480595,0.002777952528585562,0.0028631911342981748,0.002983209930921586,0.0030829979291867996,0.0031882365396733708,0.0032939301195875083,0.0033950121872388505,0.0034757549159975037,0.003529593731243722,0.0036261361167420907,0.0036968663332080953,0.0037529840224708225,0.003795108022797884,0.0038182181948126994,0.0038770288901022365,0.0039160349176350405,0.003941559371610739,0.003936205859842241
0.0005358888126823764,0.0003442191292763747,0.00046869378461734707,0.0007157691255207395,0.0007866392976756809,0.0008198556235539527,0.0008609017621662681,0.0009102629832380129,0.0009515464329113,0.0010302140951913637,0.0011141353782507584,0.0012016106856547848,0.0012664494717811155,0.0013771656543131615,0.0014956626099468207,0.0015834206728137454,0.0016959534438669944,0.0018090892032782723,0.0018955226598330133,0.0019909734207756674,0.0020543278681738894,0.0021452578723446776,0.0022194021579138904,0.002297539645160702,0.0023754880574688897,0.0024492272037938494,0.002507007098695072,0.002544283675955151,0.00261479966648794,0.0026644902776615004,0.002702788989611747,0.002730569961209652,0.0027436478919679037,0.0027847053671964913,0.00280955563233361,0.002824338408695668,0.0028155096501385267
0.0011917295735021768,0.0008319631958045961,0.0013394419838827839,0.002382291267473821,0.002739251599450788,0.002924720638179437,0.003105591468214692,0.003294188988660015,0.0034387387705539364,0.0036892968247885507,0.003935015257625173,0.004172209788175244,0.004344030868759932,0.0046006835221787,0.004853579741212312,0.005006655726650144,0.005201186648463938,0.0053718245035958125,0.005471903578296644,0.005590295891167491,0.005639068093138872,0.005747200597465149,0.005819989259729799,0.005903693023984243,0.005987631130139402,0.006065363912411527,0.006122061411351325,0.006155478202940342,0.0062424807541515085,0.006295224567488221,0.00633428427154928,0.006362856394837898,0.006373399210388559,0.006426554759950717,0.006452811992309855,0.00646872260434823,0.006455733756984641
0.0019767368266272846,0.0011345986890334368,0.0016462125058064221,0.0026661392216015475,0.0029510780308261617,0.0030901574096737034,0.0032418447231479927,0.0034098761822091185,0.00354008553303626,0.0037802685990599434,0.004019359886640499,0.004253152517839965,0.0044191888960258266,0.004681545582272047,0.004942207433708105,0.0051047932615000706,0.005312284385491521,0.005499462678474077,0.005616643148408568,0.005751342194483619,0.005817471903828465,0.005941022676751223,0.006029601780409121,0.006127393670972427,0.006224351076877753,0.006314111358908734,0.006381256337016431,0.0064227677970586025,0.006515323045412742,0.006574327751545611,0.006618924832458668,0.006651556709489702,0.006665568753993422,0.0067193764396193565,0.006748140468882904,0.006765600234755476,0.006753748094278702
0.0022882212125961364,0.0009232528686079096,0.0013846657830951258,0.0023981536879482566,0.002699910416338577,0.0028655485070185394,0.003035698912788853,0.0032156741436104525,0.0033478194491863874,0.003589561329098693,0.0038259263905311936,0.004055380982545022,0.004223926988482396,0.004479498620172306,0.004740350995239762,0.004902666107391678,0.005116327472049584,0.005311348393455735,0.005434383933259102,0.00558074028200663,0.0056494131276690895,0.00577934001332998,0.0058677080114657165,0.005963719793263482,0.00605582792869111,0.006137274697806066,0.006194777033100975,0.006227805805122432,0.006312263697008562,0.006360051194977565,0.006392852699543866,0.006414665912591542,0.006417702143761691,0.006461454772300219,0.006476916391236002,0.006482129981864116,0.006458828957198022
0.001260614727116234,0.0006421399808502497,0.0008888359878123559,0.0014334674904880938,0.0015802350941609446,0.0016494430089181724,0.001728507995191785,0.001818602570389976,0.0018886906045431926,0.0020221115248266796,0.0021567197161658147,0.0022900890112587907,0.0023862170441648223,0.0025398230292621024,0.002695446694688683,0.002796525703995114,0.0029264622892842163,0.0030472301765778775,0.003128265333444642,0.003221004856214553,0.0032726884147540186,0.0033590121927745387,0.003423894520284587,0.003493889444060167,0.0035628979944653054,0.00362689825671677,0.003676071878079128,0.0037080946718634766,0.0037712655721311716,0.003812948097150473,0.0038448126673318833,0.0038682927168950526,0.003879147089763381,0.003914484421414777,0.003933733469624109,0.0039452794171025195,0.003937529517439081
0.0021826717958680964,0.0010921884172508075,0.0016788738708745053,0.0029788377626973205,0.0033745209829880948,0.0035783445924178763,0.0037815150709737343,0.003994712231899346,0.004145648428642112,0.004429953748295139,0.004704856287292046,0.004966782488473561,0.005156015754897211,0.005434389313735494,0.005713576297810265,0.005871890763559082,0.006080947100203906,0.006262419486882359,0.006360823540775132,0.0064841184342722446,0.00652279076648877,0.006629485411768839,0.006693793506196784,0.006768778031661904,0.006842000876282106,0.006906283262694602,0.00694814168091096,0.006967274330842615,0.007040165257098742,0.007077563254471161,0.007100818207745274,0.007114419684450194,0.007109780501230328,0.007147209533261804,0.007157045539228574,0.00715803019075898,0.007131808640675862
0.028777859737200727,0.014171167154491977,0.015698487008392274,0.019663770044449247,0.02061089726733265,0.021227861731569393,0.021938173273464544,0.02271875060557228,0.02335924931381602,0.024372802569660817,0.025379848830544633,0.026364666694656307,0.027080793145577556,0.02816961124610018,0.02926145998475515,0.03001986218848235,0.030942302685678505,0.031809775497199426,0.03241971710680186,0.03307503368591378,0.03345940976681978,0.03402172828000034,0.0344386907142556,0.0348630817202293,0.03526453115829117,0.03562086880771936,0.035878864917685535,0.036032258575851905,0.03635591665276254,0.036560776684591866,0.03670942139225039,0.03681259092635063,0.03685264429241056,0.03702031913432579,0.03710708943892425,0.037154121206152024,0.037107095480301056
0.17962317759520705,0.10080903113176266,0.1056637530974112,0.10827555936500431,0.10757040250471914,0.10715195442738096,0.1073877728526163,0.10805035011054122,0.10868058350700302,0.11009559922078122,0.11162253638277286,0.11316468233738945,0.11398463614926507,0.11596731987381112,0.11791916280800215,0.11924451285062322,0.12092973848543377,0.1226130809230774,0.12376482097833484,0.1249644103736187,0.12559026163045947,0.12661841665254214,0.12735381019439834,0.12811385921964,0.1288541851904483,0.12950494317826408,0.12985033115488046,0.129827623759621,0.13040982455960845,0.1306820697482121,0.1307766745253147,0.13071563022393246,0.13046301426703497,0.1306973250317449,0.13072341085967604,0.13060099268855077,0.13014880045315338
0.00024446866257382243,0.0001316496263443637,0.00016387228743549556,0.0002754085634188812,0.0003095810734578529,0.00032439705994103215,0.00033956100504316266,0.0003565188521086789,0.00036758006708177856,0.0003934672169779425,0.00041956496871849755,0.0004455562922095133,0.0004651711730562223,0.0004957475298972196,0.0005293736150489466,0.0005504496439695894,0.0005803460477485807,0.0006094833050151288,0.0006290899639639178,0.0006539201772842585,0.0006662749007679788,0.0006897065905497986,0.0007065847583641198,0.0007252345856815603,0.0007436551166997733,0.0007603691901348344,0.0007723760747990045,0.0007790212746809262,0.0007962232922016895,0.0008063295502126566,0.0008129270129515402,0.0008169216948544797,0.0008163982618035686,0.0008248151304294508,0.0008273059154885792,0.0008274331591136108,0.0008209952892042206
0.008614456827603041,0.004298093678120002,0.007266748842435846,0.012692516357103533,0.014358929664719883,0.015332661379155508,0.016237081491771107,0.017113399126286264,0.017687553490972743,0.01871331512500695,0.019634427943133012,0.020454727014268217,0.020999759557384475,0.021786880111911294,0.02252974717472764,0.022841843647312336,0.02329216679452431,0.023623509946124843,0.02368981537035128,0.023831206654186258,0.02372460443937044,0.02381479243437915,0.02378545602357754,0.02378818325072983,0.023787952568510004,0.02376742215045508,0.02370403144807084,0.023609035262716443,0.023646259095477355,0.02360595812378682,0.023543108465359303,0.023472987621258934,0.023374045660385794,0.02337584014014906,0.023316054922831987,0.023246453469948466,0.023130313384886945
