0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.12102230339677494,0.051474788824247955,0.051604053503675903,0.05562392961560036,0.05932348408398277,0.06472700558645897,0.07137821905252362,0.07779400611558736,0.08291690828826652,0.08651238379013784,0.08526327263464176,0.07715020283146784,0.06284995482951186,0.05030770203908228,0.044287714116614196,0.040044501191153284,0.03686191853566566,0.035402286798885164,0.03657783391713256,0.0380073386160906,0.03831988628354111,0.038992023985062546,0.04044005944434815,0.04111033015293954,0.040485721148735436,0.0392929836173168
0.19952912898943365,0.15120514791232337,0.14991533130538084,0.15916761544998365,0.16888733006891482,0.18179059513360352,0.19757033863227041,0.21402700247054157,0.23050250363779487,0.2496867970362361,0.26692701081665016,0.2737911106145326,0.2804779015681907,0.2745343500196393,0.26038747348843394,0.24347285619096817,0.23003965812389687,0.20849840987903737,0.1957264138365318,0.1876094070717574,0.1734715642811373,0.1696023665166667,0.16849654125768865,0.16766757567881677,0.16319835618111128,0.1563309813485842
0.20527007567340738,0.18910228971995421,0.18743512702728674,0.1951359492071707,0.20235597948291661,0.21314282474903104,0.2276958283559832,0.24395000448524576,0.2618975484957905,0.28736073752947017,0.32086412548520915,0.3387823187672913,0.37189306107757464,0.400902453955294,0.3969551982594755,0.38114590134332976,0.3672677306267413,0.3282446414447038,0.30457998456487245,0.2912235956575576,0.2653133274118469,0.25594788623490616,0.2514887561447196,0.25493622570996166,0.257556089076033,0.2516328608487356
0.06960981110449412,0.02122535386220864,0.02191639224879449,0.02332309453279392,0.024337293197429843,0.02611239344756734,0.028399247218725797,0.030371795233849683,0.03139144313692899,0.03110348778445908,0.02891062827653708,0.025794391468182857,0.02032650487947232,0.0160368324220084,0.014711658754888507,0.014079908123117046,0.0139586831752611,0.014811562582326198,0.016392068801257504,0.017776398342993164,0.01837363537847181,0.018733611552460075,0.019584640539519495,0.019790586532029808,0.019143676803727194,0.01854352561174299
0.03858406916500264,0.0062094435476849645,0.005865150593150947,0.006278168733374752,0.006648783376312004,0.007267600397309854,0.008084055541651416,0.008849841758867457,0.00906079873337358,0.00823484130868244,0.006587279423570992,0.005241763838397482,0.0033869354858781387,0.002368156362068458,0.001997285295562736,0.0017558273377346412,0.0016301129079553554,0.0018661633409583372,0.002203440332490821,0.002605984458018235,0.0032350991278741674,0.0034227797636523245,0.0035614032013904016,0.003508696959155384,0.003371135364871648,0.0033229823092772886
0.17745492456734918,0.5004969089459282,0.5078087563996572,0.4808328659528925,0.4550436775191411,0.4181085692678046,0.3727317455100553,0.3285675370265276,0.2901027672996584,0.2508956647044554,0.21705207646307925,0.21455016336654387,0.207842122094034,0.20573820870624088,0.21996835783377827,0.24919585019121426,0.2809585303205994,0.33751764423614056,0.36462672356010045,0.37368291211640453,0.3983280274034621,0.41212710036404254,0.41583501414580826,0.4142572144424804,0.4210239235990885,0.43835184616643846
0.0010474922526306162,8.409838007686804e-05,8.267733578080871e-05,9.478998865379534e-05,0.0001034942955534915,0.00011453799709263103,0.0001258075435931001,0.00012972461771867117,0.00011993137835923793,9.625676656437206e-05,8.4140225363248e-05,0.00010710325684699682,0.00014844009359725187,0.00023598269289199555,0.00047991834794451025,0.0007316310507774023,0.0007859115828026938,0.0008965555406541862,0.0010171792800304658,0.0011527821016734676,0.0013936583570434695,0.0013624914872070394,0.0012949773193945324,0.0011399111521585487,0.0009648103736782854,0.000848227062222537
0.0392391586967768,0.015580981749753973,0.01420901251779945,0.014672278879270702,0.015293260930812569,0.01670035897435951,0.01876839073874439,0.020937556741190144,0.0224635184975278,0.023178699162235257,0.021944176836768373,0.01982278001404452,0.01596463362329106,0.012884543309208659,0.011853476314178896,0.009752304884788699,0.008107401793555059,0.00766243546580438,0.0077330720076995854,0.008227556734346298,0.009351591144200323,0.009646195881366037,0.009877849564223516,0.01003318934638204,0.010088107871695036,0.009794802295913658
0.004068544387412949,0.0006643427225787886,0.0005723811464506687,0.0006050062802111076,0.0006338601150905418,0.0006889972609733362,0.0007740971484303314,0.0008618602414735863,0.0008930381696891689,0.0008239556912257067,0.0006574836688548376,0.000542912637060192,0.0004566253689698194,0.0004921297221512905,0.0007347186282713861,0.0009404739423405099,0.0010162189476247013,0.0011890182368729854,0.0013320266307119853,0.0015060781375837084,0.001827969352144457,0.0018259789194526753,0.0017789396611390367,0.001612183330930832,0.0013964514927509303,0.0012312319272687192
0.019971291455611825,0.027296337499148046,0.02483281826901692,0.025798198353720745,0.026643291455361616,0.02711445334477045,0.026314533985159753,0.02391453784613933,0.020455045483929173,0.01572010376182867,0.01136190289413663,0.00958750950029396,0.00918357983773763,0.011619223003778524,0.018951677497570214,0.02515427170620022,0.026013420808840147,0.02857754381207482,0.030944480836003943,0.03417454443081016,0.03875878632769319,0.037026063266914565,0.0361691150286983,0.035556659517875434,0.03484151025147326,0.035074118974914074
0.00051149605868919,2.8516010224454502e-05,2.9624777063351043e-05,3.4020146428660304e-05,3.638033461589626e-05,3.8966556357763305e-05,4.1182168097718294e-05,4.124611721528235e-05,3.791875419285628e-05,3.148774161217434e-05,3.073238305647728e-05,4.61343543059712e-05,7.374160451894908e-05,0.0001316988147052494,0.0002948433104727627,0.0004872530864738633,0.0005509918433005064,0.0006494104422860535,0.0007446747679797252,0.0008330901318003639,0.0009878791604315664,0.0009661751653848447,0.0009079404553471529,0.0007776043734623076,0.0006417697318933507,0.000560173947307202
0.0028529653400972753,0.00036138450227591717,0.0003262645892798244,0.0003648993460405078,0.0004029005897262201,0.000454753983120349,0.0005108000907798102,0.0005381360652480634,0.0005028095904759342,0.0004010734131518918,0.00032564986700896897,0.00034246657448911935,0.0003773458255425597,0.0004939615494815987,0.0008413549996905888,0.0011528996233182531,0.0011707027723678824,0.0012894833372403402,0.0014742026088508597,0.0017197418230149788,0.00214513129591452,0.0021311075523836624,0.002076302730092267,0.0018894475453869342,0.0016439734224402364,0.0014593253312325458
0.0036651349525113025,0.0007154208204233811,0.0006189175710925002,0.0007037096027130978,0.0007967292649117799,0.0009172436157789832,0.0010321319279802095,0.0010638094664705419,0.0009687077808638319,0.0007496072012085684,0.0005874016193002303,0.0006149087849766552,0.0007210957945602425,0.0009909553812417198,0.0016983873351344803,0.0022515046018008193,0.0021928674842237412,0.0023462986481521046,0.0026326761953863725,0.003066768132047535,0.0037882220732815114,0.003641675409002408,0.003507640911137807,0.0032788504486345456,0.002974488097012499,0.0027209633847530552
0.011088579360249779,0.005792686058018741,0.004771018037630565,0.005263024415744446,0.00588846932982934,0.006650048752607346,0.007186133133822837,0.007054961981944527,0.006223539841491926,0.004743684653811283,0.003371780917813282,0.002947029818890239,0.002944310933878885,0.003643587690939643,0.005713832152770332,0.007390476747599962,0.0075010444958210866,0.008142593193490253,0.008874038813737453,0.01021222164937709,0.012396211920038418,0.011920675231894398,0.011684098604978361,0.01147678262998192,0.011089275433259873,0.010637949218050943
0.05292916745152295,0.013262704366712761,0.012921563150422375,0.013705902932686363,0.014394770073579878,0.01559933824598414,0.017205214112131592,0.01865638263981914,0.019158293657020084,0.01813680960855187,0.015514250377788691,0.01321248412843348,0.00905298049758291,0.006539996490932537,0.005687124230097665,0.004711209515426472,0.004011039915106603,0.0042058976748714574,0.004698076049142099,0.005276556250323646,0.006127586931684941,0.006402810570949679,0.006698422300293201,0.0067780715126565675,0.006675216987278358,0.006611380680266884
0.04139612569576878,0.01240756137570912,0.01349956984684094,0.014432158267759973,0.014849713306619468,0.0157006317170691,0.01686266178689466,0.01782881703636606,0.018280653476080704,0.018192806253916984,0.017332226211408952,0.014636234360191803,0.011392018418281526,0.00922917252768411,0.008910403787977245,0.00910264761249923,0.009480964974325271,0.009817207615695458,0.010560281610884428,0.01133631440115764,0.011971723728945113,0.01243823067169892,0.013051332352787904,0.013187505094479069,0.012791499812666666,0.01220670596716753
0.00431437482695582,0.0017265074397680709,0.001648287553404041,0.0018477266088902057,0.002050187761072708,0.0022652956307215454,0.002359850302012163,0.0021937711477284256,0.0018078191731401788,0.0012790493125224066,0.001019300337616292,0.0011354816810519163,0.0014712535779610083,0.0022688242563453777,0.004204674926514948,0.005793787264754076,0.005548468971168076,0.005645338045340437,0.006318922119928662,0.007522486468719507,0.009302669929046369,0.009037187703115747,0.008853712597488803,0.008497286872572016,0.007904027305376558,0.00746512229029775
0.0074453566253105995,0.002365526262962377,0.0019430541272728076,0.002116661686064496,0.002310394814129198,0.0026063853393894698,0.0029597627511436134,0.0032190090080666508,0.0032167546054160073,0.002852554279929478,0.0021665615611957067,0.0016950040029992048,0.0014374944894163962,0.0015822210563060071,0.0023219007206239416,0.0028366955865032737,0.0029043327207443604,0.0032375097054656555,0.0035639040672585938,0.004066223476324315,0.004907029893242946,0.004775639723839442,0.0046932537409446915,0.004501878700096198,0.004209967046907762,0.003914819018509661
