0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.02585308472099795,0.02200063522251805,0.02780646363631309,0.01613651110630439,0.010261550017298383,0.010062362936026926,0.009058661188376737,0.011235719712483704,0.013186396527964652,0.010779822615419647,0.014513038526075684,0.021110602005091524,0.020842809637948143,0.02145509663855122,0.022270530949169667,0.016779988589114204,0.011092303942260366,0.009119732761618073,0.008823130883323106,0.010930143075375341,0.016159326500674396,0.01582081097787388,0.01109026074099895,0.009187172174000422,0.011026329644770485,0.012520585403517446,0.013636876166306334,0.013842782913486222,0.012845968537957539,0.010844744190445194,0.009314773153681268,0.009278206996445245,0.010126646549415481,0.01195811143940498,0.013113843795375155,0.011286344797216814,0.008539447853382351
0.019828963772214155,0.028540942278846165,0.031160020814320354,0.020984757916224422,0.012851251296633085,0.009787698991699572,0.008370821783950669,0.011863564811348887,0.021999555733244778,0.01794859318846075,0.02107969150238576,0.028744934625478273,0.02857434092216757,0.030142667616375615,0.030776371128080234,0.022323167839975705,0.014363601758721556,0.011175157403614041,0.01006938126633049,0.013466153287404721,0.02172130650476874,0.02625465369128248,0.020785346200553317,0.01661434573506233,0.01956152948853157,0.022328644714125184,0.02432712938373849,0.024513421216024994,0.022330039936363257,0.017912834767198373,0.014075894922155106,0.013189885231478094,0.014206603366669361,0.017459969365891843,0.021017685395770168,0.021172358785914433,0.01705039253853247
0.16835893730915313,0.08347643195316438,0.05908750709716781,0.0898843105612699,0.11139925466727063,0.08422898317532113,0.061871983542832736,0.06610247867487154,0.0516882733196702,0.03122452527810801,0.03405955774997358,0.040315782530028474,0.03300290506899522,0.028447864457280946,0.03187831700318425,0.04062154502558604,0.052918070926474506,0.05335919096069777,0.044837557322329726,0.04585295497293273,0.05656827807806082,0.043331366743744194,0.024969137668300095,0.021969427826292357,0.02746080890114559,0.030399171303287963,0.031945636370397316,0.03357547396775447,0.036161120074993475,0.039311887229408024,0.04028612155719467,0.03872659767353407,0.03782085258988214,0.0402470268287706,0.03903612991085735,0.029709277148913894,0.02231144768213275
0.05297595341605341,0.05728046716988013,0.06662145388264445,0.03386437602527496,0.016340990499251633,0.012919816101152337,0.013433719800852,0.020520621391706375,0.027471747603724676,0.029178547483358713,0.03159995532187199,0.049751353815099916,0.06269715856934575,0.06593724287260064,0.05990417862779127,0.04158457403286625,0.02230013780251103,0.013968735984995167,0.013668812440930801,0.018955485185303756,0.026774945979027492,0.03193798570002762,0.02794776941189819,0.023354554876814256,0.02628452632748773,0.030397062794793654,0.03410312302222584,0.034770527720252235,0.030672208174070813,0.022945479525423664,0.017257875591227906,0.016305347594064698,0.01874942880561592,0.02308457108860937,0.026621713869125964,0.026350066697850304,0.02127882207541759
0.02434149601330034,0.02708189827735554,0.0376198402743131,0.015733198665011307,0.008423114831926709,0.007220369303555545,0.007327702052609344,0.011018850638643291,0.01841154477022561,0.018100042124771686,0.02169178321012205,0.03473541250021556,0.0430618792622724,0.04420172472063652,0.04144727287459456,0.028729841496116407,0.015049337941283153,0.00964755883314843,0.009598061832748856,0.013365137317919187,0.01977101467692153,0.0228686077746622,0.018884889352546924,0.015209808097331405,0.01736089063053918,0.0203014241689225,0.023074648298100475,0.023741438703837655,0.02096240697854847,0.015544688926745263,0.011730014528844267,0.011342181526769005,0.013134953476136912,0.016422308969575052,0.01912915735739692,0.018289455092209868,0.01415836127411867
0.004225411404071625,0.015324597449887324,0.011305669847036019,0.015225592469133239,0.03618346092615552,0.048945936717642365,0.04038802965680211,0.04321703501405982,0.051862212824295,0.02922686284676484,0.03380962772632637,0.027388816904558428,0.01937170168892742,0.01640714554882097,0.021583015678493026,0.03432256286503999,0.05714780205688554,0.07996683859567819,0.07859956590686261,0.07380551592633704,0.07584506688634672,0.05497116496909889,0.03562269871792408,0.030818205318978054,0.035070356847685835,0.03751134684450173,0.03929844253800886,0.043029569260028516,0.05022506439420893,0.061657203444315925,0.07156355901985176,0.07458879144253627,0.06978980802574693,0.06815901833782255,0.06253043643159706,0.04761944750283212,0.04014307673810061
0.02816813722220191,0.02208174544512233,0.03700596071548622,0.028612121819030507,0.018357320708950686,0.017091028935373394,0.01792948586918564,0.023841333824094754,0.031887190814791064,0.028490492170000655,0.028943027219423937,0.03574033328265271,0.038379779005068476,0.041187162114489154,0.04729801664025032,0.043535409931183995,0.02945954747062386,0.020342886043109576,0.018762889368878672,0.024169825707506476,0.031650856534097445,0.03649573707724411,0.030997899719323804,0.02556157340107518,0.02790431801400345,0.03060656719266104,0.033112385102292835,0.03443917138090138,0.032888963755780876,0.027267398740540984,0.021970045733698727,0.020790218810197367,0.023253757248121634,0.027578198735675657,0.03128782321072564,0.031906670606803834,0.026519056951907753
0.0027631029222822375,0.0016447787598596391,0.0022384299357549146,0.0015476365489841659,0.0020787766012849624,0.003414298550767437,0.0024733065503515445,0.0017322330080750676,0.002671514638656909,0.0009284584566220655,0.0022501622844746712,0.0028076120836635615,0.0021850931570470277,0.0021938185233576555,0.002743563920881981,0.003097069997434922,0.003743574191945975,0.004214713990659425,0.0034970052311218344,0.0026847545663354075,0.0031788236219160164,0.0023641326647549366,0.0015000993384459145,0.0016848659492398755,0.0024107212899460904,0.002800272532400235,0.0030049774571646883,0.0031135108542102935,0.003091044887163583,0.00290736997983027,0.0027610212058813734,0.0027575542009353636,0.0024947958527416617,0.0022460633776362343,0.0020684497906501118,0.00163668536046264,0.0015850085044135857
0.004581012062684887,0.0023623379450464217,0.004346636766677461,0.0028717338540140513,0.002967127500503828,0.00452161686641747,0.0036994778292542235,0.0036463961333847513,0.004838297588236892,0.0023240070599020906,0.0042735486570538665,0.005221221782353433,0.004193774048283966,0.004274763465957573,0.0056903854031724165,0.005928051217429164,0.005764365186822009,0.005626225729197203,0.004805397910605215,0.004560191771755692,0.006323247948441887,0.005213075897471875,0.0032078465285740806,0.0029522787216894647,0.0038485310720978534,0.0043425125706328315,0.004644513020363407,0.004852924831047347,0.004857830505446142,0.004535001168240631,0.004233373243016201,0.004254896779154967,0.004195074687248501,0.0043815564685765595,0.0044412008562865115,0.0035257736488579485,0.002925844935672773
0.06361304360520571,0.12099993600887284,0.11537498806062527,0.1493305210001806,0.18905995525572006,0.22528324490224852,0.24745098310815278,0.2250028359070393,0.19393737925186505,0.24005905418859178,0.18847906243199058,0.14649782798475525,0.12493195236091614,0.11488298294950078,0.11641392013997644,0.13341576327019772,0.16250458443995253,0.1899581102337757,0.2157070516623412,0.2211535027510786,0.19448878185559554,0.19997442971833598,0.23613732456428083,0.21212895615506955,0.19059416132140325,0.17887675836936393,0.16916867137387795,0.16261739207012416,0.16281742541659208,0.17599188005436497,0.19663946353870992,0.21184349049225645,0.22161557801948661,0.220604439996012,0.21986853491332262,0.23484991774387437,0.24049886461171618
