0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
2.1065447922239707e-10,4.9583523409367016e-11,2.527736555084447e-10,2.2109537993763633e-10,1.8883929276995982e-10,9.200565871579288e-10,3.577815531742608e-09,3.5706524614874586e-09,6.753427391570382e-09,3.785706310396422e-09,4.677876442365741e-10,1.3866290546758323e-10,5.011479727029503e-10,9.59492185985479e-10,4.0401828414827273e-10,1.4054074203119225e-10,2.0505385743082617e-10,6.691636169746e-10,3.265494607436191e-09,7.709087742251939e-09,1.2276668860970214e-08,1.105234814378348e-09,1.590837687947771e-09,3.268760724201635e-09,1.8603982865637144e-09,9.525903969948432e-10,2.8936309774439543e-09,6.57821541580554e-09,1.0033881178514838e-08,9.029057829136062e-09,5.522791046733397e-09,3.28496942489322e-09,2.425661917886957e-09,2.320327302234502e-09,2.70392668989514e-09,3.869320791333116e-09,5.623374566799096e-09,8.554065629563396e-09,1.6716474705234356e-08,3.0942428732867065e-08,1.757084412203071e-08,1.1797647307758415e-09,3.943942388197078e-09,4.3312062789929974e-08
3.7291934220689174e-07,4.399714297208578e-07,3.09918129213201e-07,8.428320226078995e-08,2.7037144001481734e-08,8.522318848337756e-08,4.937720306250144e-07,4.5610278215276593e-07,4.3929831284829014e-07,6.241513237592529e-07,2.6940361420344397e-07,1.0348076742554528e-07,2.2335623753197424e-07,3.0882744345270336e-07,8.115601876581424e-08,2.3688090622343564e-08,1.8472969931764978e-08,5.619951288114511e-08,4.091445967600708e-07,1.0795902314233708e-06,9.257757769288175e-07,3.155234338154714e-07,6.032999483240236e-07,1.5358769980629104e-06,7.339605518460604e-07,5.487197396557165e-07,2.590065846218071e-06,6.3065990716342655e-06,2.813416111687113e-06,1.952164933467946e-06,9.286582587463511e-07,3.8602257823715747e-07,2.4268004739795827e-07,3.563210770492479e-07,5.359657127629597e-07,9.874327284137049e-07,1.8016589300467561e-06,3.6393181448509376e-06,8.34209467869219e-06,1.2657335710870731e-05,9.23292321089117e-06,2.3256539806287152e-06,3.257202538618636e-06,1.4062565853885492e-05
1.5288959736936538e-12,3.4141627112783724e-13,9.626199749215432e-12,1.492480819555818e-11,1.841202985872781e-11,7.678508908592257e-11,2.2556134233792717e-10,2.0030239820866388e-10,2.430535374993493e-10,5.1336381996091177e-11,8.161515321248044e-12,1.9280962778504738e-12,7.23348958603594e-12,3.759597118932141e-11,2.7830392288950288e-11,1.473828426511934e-11,2.3318520622738086e-11,6.320261880708326e-11,2.2874436696999322e-10,3.579016946685946e-10,3.1210531973523847e-10,3.948382121272299e-11,8.670181743110989e-11,9.932680586581307e-11,5.7613074454906174e-11,2.6331586296825028e-11,4.4218913405179614e-11,7.009892737241565e-11,7.274294649126383e-11,9.805157487764913e-11,1.1178298229815473e-10,1.1473443351665642e-10,1.1502705930798423e-10,1.241983238895437e-10,1.5070580604289982e-10,2.2483474337234247e-10,3.414218299896535e-10,5.123175921040693e-10,8.257729244201765e-10,9.42704996547748e-10,2.2894191196097218e-10,1.8654773854686272e-11,9.513462595269736e-11,1.1734218272935653e-09
2.007279086667688e-09,6.081944947507365e-10,9.054727761379597e-10,6.542052649852343e-10,5.187439542271657e-10,2.6039886188458856e-09,1.1096962646009898e-08,1.0950759106155685e-08,2.088912387368377e-08,1.8431648607042437e-08,2.8705733167331476e-09,8.964332289292437e-10,2.73159221621719e-09,3.821721305832745e-09,1.3834552369599967e-09,4.02187256559706e-10,5.608508919621412e-10,1.8503565387510161e-09,1.0058495071833673e-08,2.7547242074950454e-08,4.9667523018677e-08,6.374114646788347e-09,8.154262929001866e-09,1.8411823244589855e-08,8.492024047574018e-09,4.534468763359089e-09,1.76808729966699e-08,3.768928877690163e-08,4.365632390686788e-08,3.600307920800109e-08,1.823095553768096e-08,8.81130607492338e-09,6.099047225964715e-09,6.186535930172208e-09,7.48827418033353e-09,1.095704882465565e-08,1.645668362406713e-08,2.72871386022999e-08,6.164170058803632e-08,1.2996485074724214e-07,1.02911815764743e-07,1.0771136735421379e-08,2.4974130356806836e-08,2.105435933313457e-07
2.7390444593866825e-08,1.9380838430393893e-08,2.2369027984650663e-08,8.967758091540368e-09,4.01975835366015e-09,1.4183272102381411e-08,6.548611159737316e-08,6.924101005664336e-08,1.0886297476648444e-07,1.265473066670187e-07,3.324488994950957e-08,1.223838139246539e-08,2.125032370220075e-08,2.996800598435663e-08,1.1858185366350182e-08,3.4577019190476298e-09,3.3838153537778622e-09,9.858654015397555e-09,5.530542106127493e-08,1.6862226654827815e-07,2.507026124335959e-07,4.0219489402404685e-08,5.847490320782819e-08,1.6870010601329332e-07,7.238330469744132e-08,4.5106061616079346e-08,2.0654152609507317e-07,4.014274195320978e-07,3.642852486558725e-07,3.215682746526626e-07,1.6781922327296443e-07,6.857679138154188e-08,4.294316055743811e-08,5.65316781462758e-08,7.462830079940896e-08,1.1353471946646074e-07,1.753814248798026e-07,3.1142486197750204e-07,7.444761837163903e-07,1.5958286414278237e-06,1.4453071326068673e-06,1.985403107052383e-07,3.1488615339780564e-07,1.9364559576765644e-06
2.6078024384122306e-07,2.368247736036818e-07,6.10393965746109e-07,3.223203729023638e-07,2.4389960142886754e-07,5.688461994441542e-07,2.26322499063473e-06,2.8061875459750153e-06,4.9042302665387925e-06,3.5326946046062007e-06,5.385678812044988e-07,1.8583263265588007e-07,5.289813114114616e-07,1.463609470218622e-06,6.658266216183864e-07,1.86147512047656e-07,1.452754991427176e-07,3.61762889049243e-07,1.8136593900854279e-06,5.5354966114024595e-06,9.430809573889083e-06,9.442897515795816e-07,2.804413158125025e-06,4.064824234020214e-06,6.876764325329299e-07,2.5329689387190314e-07,5.185599154373693e-07,1.9714529276987794e-06,2.5570262529121535e-06,3.592113222981135e-06,3.2409542904307734e-06,1.2994547705060692e-06,9.259094823242983e-07,1.1723016777191806e-06,1.962925981209632e-06,3.714003743521295e-06,6.489679683515578e-06,1.3020143712247268e-05,3.3593601482326783e-05,6.870802828930931e-05,4.530450042753856e-05,2.7723338659856567e-06,7.560053877087673e-06,1.4803293931759697e-05
0.11678544761956351,0.13601199904141026,0.12307626246147077,0.11260548089883447,0.10875096409487685,0.12906381424459554,0.18309491047319693,0.17656887862496926,0.12380248783211095,0.1059176584981225,0.11701069743681361,0.113301342846884,0.14240374944022988,0.1509675843372601,0.08932137524247535,0.08883953151536543,0.08985046143471592,0.1224752803386138,0.17901273355097777,0.19291332605998598,0.14340358922486707,0.15792008845022573,0.11926009814982987,0.11377790926719249,0.10721276195528748,0.156328458630668,0.21874023797801304,0.2222192364436592,0.14649015669363868,0.11155761392572026,0.09957426354034983,0.10068236948979697,0.10416155735873417,0.09764737528491402,0.1167422106362202,0.1570836086390713,0.19860188269009177,0.2357634382333333,0.2534070347907864,0.24023807118873225,0.21118432642798068,0.18586649844896158,0.1364131589604047,0.11131085510199057
0.0029210562513765463,0.010220262815291953,0.005526431296655078,0.002525460327942698,0.0024979918123264034,0.004326281724342449,0.009226952054378722,0.01165282288150481,0.013413682615966925,0.0134944173998111,0.010722022531887618,0.007494481034599996,0.004979787306228074,0.004640631313048071,0.0015189685589039699,0.0014500549619931007,0.0015099639920123724,0.0032459444810481637,0.007971344642286646,0.01320341936936873,0.020071967513029296,0.015239437723570531,0.00922497392505447,0.007471970401063091,0.004122230155163602,0.006755440130701714,0.021786116755625327,0.016024771645890522,0.0031076943120436433,0.0019410829571522685,0.001640950572473818,0.0012788446122959033,0.0013844178981603325,0.002094697662763625,0.004183502433189264,0.008844582127437496,0.015623585224987689,0.02712804827892626,0.04450581480613451,0.05910686041119678,0.05166509275102686,0.026619650498767664,0.011622175015801251,0.0097808804596286
0.005284805634664925,0.017770147949530964,0.010540192345671866,0.00517123837974873,0.005201541944349003,0.009033620518979216,0.017995629502723463,0.02289516905183101,0.025136939141345294,0.023414267176005178,0.019146379326055812,0.014094349359138454,0.009359245640477474,0.008539418912573721,0.0029305897004879497,0.0030072332848603634,0.003243971448107466,0.0068959067744113695,0.015579837119025457,0.024973380074491142,0.03564693555856101,0.026671441456273776,0.015576256480782133,0.012571784282260742,0.007503629248599589,0.012592668610159978,0.037135687404991014,0.02646960274502359,0.0054507837210372905,0.0033875825524302353,0.002909858435225792,0.002503019369012261,0.002863620602909093,0.004060490108200312,0.007767990904787825,0.01562315393039212,0.026363413189854093,0.0432787307822073,0.06680479175070955,0.08611172477690306,0.07737976227473527,0.04133148389715143,0.018767933396168057,0.015090211335871195
2.6347513153067612e-05,0.0001576488020053569,0.00015571973917496637,7.88902848458045e-05,5.802838456521448e-05,0.0001113634611662852,0.0003294061545360328,0.0002871423025463808,0.00023414741433734767,0.00020808834829427994,6.398697669585513e-05,3.2188487020473596e-05,8.920595885607094e-05,0.00019573433845091192,7.284482602861853e-05,3.933833925317063e-05,3.221602035054199e-05,7.75187528303914e-05,0.00029773257827060787,0.00046223056352375744,0.00043882572514117606,0.00012951322851674377,0.00017419779614411812,0.00021431783956672102,7.147390858833236e-05,6.242549437055236e-05,0.0002583661626273239,0.0006869496351151965,0.00024565932719096634,0.00017156213980782568,0.0001258683855803986,7.117294084965566e-05,5.655099790776377e-05,9.204071620967785e-05,0.00020784717096442037,0.0005454008295519629,0.001160439699631842,0.0024420888337934876,0.004584492213589056,0.004748366057633934,0.0025069353737728426,0.0005280577706140454,0.00035125459222794356,0.0006318383637532529
