0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
1.7069792253107448e-10,3.9484093077807116e-11,3.6292396034395323e-12,8.468033447263079e-12,2.653707416724906e-11,2.3683233696444657e-11,2.7822420016584175e-11,2.5407073700385793e-11,2.3304668105593718e-11,4.2463136620873996e-11,7.589569158258873e-11,9.525273948411228e-11,9.939739233674788e-11,9.644690602777485e-11,9.997685595043094e-11,1.0346197952426572e-10,9.170641733003689e-11,6.758984822607085e-11,7.867757567425033e-11,2.825921745202855e-10,5.035664208834649e-10,3.7755977529565464e-10,1.9358599806222461e-10,1.5805220125969342e-10,1.3427442326023657e-10,4.839639685374625e-11,3.716495673786982e-11,2.08525537797908e-10,6.093049371677701e-10,7.177876062795956e-10,6.138597456819001e-10,5.109822217157401e-10,4.5249155061355577e-10,3.7445550345478433e-10,2.9875547094510704e-10,2.6274846812095983e-10,2.4973872736078956e-10,2.4700712890541355e-10,2.7493311609397673e-10,3.9053296308220224e-10,4.716822167943045e-10,3.1719953711980143e-10,3.635128302303572e-10,1.0960422300087533e-09,1.393926640395822e-09
0.000185289218627493,0.00014752469486448995,1.4427622336186674e-06,1.9064744654478274e-07,7.78971754839375e-08,7.111190382880418e-08,1.4972305948719673e-07,1.71130547319293e-07,1.3560649727281553e-07,1.3982364977612826e-07,1.7586868586172857e-07,2.0677284900863384e-07,2.1342049859316512e-07,2.1806212254398074e-07,2.387015329446537e-07,2.502414712595318e-07,2.1804130898743927e-07,1.723560419686611e-07,2.908890810945847e-07,7.024097140604267e-07,1.1186183878988952e-06,1.753238519357749e-06,5.9864985894009e-06,2.3512768568167064e-05,2.710529784140151e-05,1.0830587111862504e-05,3.6313586334526996e-06,2.9690782734614787e-06,3.2232006200329644e-06,2.9017174518382814e-06,2.3211758461223515e-06,1.935666574575845e-06,1.7216810666577436e-06,1.3646428388699318e-06,1.2065674152406703e-06,1.1882278511318784e-06,1.3119041845552926e-06,1.3925165667744833e-06,1.6508981332691532e-06,2.2383259488704626e-06,2.743247241965501e-06,4.155090346461073e-06,2.110146834632667e-05,7.814891146469923e-05,0.00010117564199036332
6.3343783470251586e-12,2.6434518798963376e-12,7.511831040109112e-13,2.252853924187841e-12,8.694502427090859e-12,6.814180318420508e-12,5.175046808310558e-12,4.289650290526093e-12,5.037030386219783e-12,1.1168374113864504e-11,2.236534511664312e-11,3.071945159841268e-11,3.417945830780934e-11,3.3989816420594317e-11,3.520820343724114e-11,3.608237914485824e-11,3.1235945239562626e-11,2.1002685087481834e-11,1.6033475344144272e-11,3.2457160930608936e-11,6.594301874789839e-11,4.0086427587931105e-11,1.436491846066862e-11,1.4255990293128914e-11,1.7038447039034426e-11,8.908158634863265e-12,7.72194885535274e-12,4.786888767174521e-11,1.595441732415475e-10,1.8870373349001534e-10,1.5913727673982241e-10,1.3072867823601748e-10,1.1409834630985113e-10,9.125754569930066e-11,6.806965086793246e-11,5.458526361597279e-11,4.685944656669667e-11,4.026963906768807e-11,3.491354845961044e-11,3.849742548019866e-11,4.290687835105971e-11,2.7438835152388884e-11,3.752461871802411e-11,1.2725014074961814e-10,1.7607083384917214e-10
6.667835408076377e-11,2.975807804497908e-11,4.8684848987322e-12,1.029313069965883e-11,3.002461033574681e-11,2.6509752064787748e-11,3.2254719025078444e-11,2.988724170300225e-11,2.6741249249445813e-11,4.7110858734942313e-11,8.172449477994056e-11,1.0010375591544647e-10,1.0290377406745729e-10,9.930248320574378e-11,1.028552406852997e-10,1.0656257857254279e-10,9.501796375161158e-11,7.136725382342248e-11,8.717603927322285e-11,3.30427700482271e-10,6.047043334847325e-10,4.856091958049905e-10,2.77991751372231e-10,2.0065750610406253e-10,1.4826559941835463e-10,5.302552242628451e-11,4.387263030291584e-11,2.3595007574818654e-10,6.764265294955025e-10,7.948743396134659e-10,6.796287508204806e-10,5.663824700441669e-10,5.023655621785568e-10,4.1827820858141246e-10,3.3616825401663153e-10,2.9836930216334676e-10,2.8598636247684974e-10,2.8660910045281193e-10,3.2457221497452593e-10,4.702938215814565e-10,5.946754196219336e-10,4.464129681016795e-10,4.877958939159313e-10,1.3837408785317437e-09,1.8557431807266014e-09
3.1047241896038043e-09,4.963076165269734e-09,6.344772563997713e-10,2.9172807321134336e-10,3.5666437633705183e-10,3.5034189511353567e-10,6.442107975318313e-10,6.98225778305132e-10,5.283890118834456e-10,6.504088890994456e-10,9.054363791267274e-10,1.0161706961574173e-09,1.0043780105191801e-09,9.766863452671971e-10,1.0311725759538952e-09,1.0825023607644757e-09,9.86976291331305e-10,8.340914910860321e-10,1.5109774596027438e-09,5.351462962484438e-09,9.188929102017293e-09,1.054342497483119e-08,1.4964527699783052e-08,2.7487137520604244e-08,2.3132020097843944e-08,6.606786665634079e-09,3.295498375138135e-09,6.999349278540222e-09,1.372253438611292e-08,1.4353503492626996e-08,1.1686833734227962e-08,9.588706491943284e-09,8.439916895407286e-09,6.94041017681006e-09,5.977037833616721e-09,5.803493888070985e-09,6.192842098095646e-09,6.7651591469003664e-09,8.456485427025252e-09,1.236506173518507e-08,1.5328171013004895e-08,1.6517758375542653e-08,3.8778355658046684e-08,1.540125634554337e-07,2.1812692708517475e-07
1.298739201789888e-09,5.908170115377734e-09,9.88580846742068e-10,2.3747623185906366e-10,3.654656810827492e-10,2.913975804185306e-10,4.370514895435691e-10,4.6517848442986314e-10,4.646382151872673e-10,8.694497954285116e-10,1.6242767172493866e-09,2.2528198514515386e-09,2.5098773083750788e-09,2.584492156200364e-09,2.842355265305841e-09,2.9962612431440203e-09,2.4919527646779675e-09,1.5279087041531503e-09,1.4788334661396053e-09,4.842129371593864e-09,7.708057878521483e-09,5.168429507243644e-09,8.50075540094678e-09,2.280599777818041e-08,3.3504806794181644e-08,1.6739660906837057e-08,4.762960331722359e-09,6.584760051244486e-09,1.2591872792086357e-08,1.4412986025536935e-08,1.2382696613212991e-08,1.0428430891252884e-08,9.226287009248825e-09,6.989960383587362e-09,5.273821728669878e-09,4.306364389926384e-09,3.906483103954705e-09,3.4812708919894955e-09,3.5125449468871087e-09,4.734189985587948e-09,5.81860651788227e-09,7.807449844272822e-09,2.666756784401074e-08,9.337471306150043e-08,1.238510306031697e-07
0.0062209061593242465,0.021360308976955046,0.004070195214803112,0.0008617537172725582,0.0006396517803877437,0.0010924223309774356,0.0016723131032232998,0.0016108712295315906,0.0012360294198939517,0.0010284351208088792,0.001011946326280851,0.001031349337761468,0.001046953055584074,0.0010699719519972866,0.0011006065625386772,0.0011204364302440793,0.0011298476715502926,0.001286234963176658,0.0019981297966501685,0.002628437627565581,0.002285096350924033,0.002097089892499237,0.003795325158356785,0.005479076469848509,0.005428010277953274,0.00463660965137715,0.0037506083466188347,0.002684446369233424,0.0026048715482733125,0.002653686426698097,0.0025197698880326516,0.0023971619976097774,0.0023267922302759206,0.002158726213058052,0.0021055324695935804,0.0021284313479726195,0.002215225834381203,0.002258777165559424,0.002341632394104124,0.0023704001284368644,0.002282354703119054,0.003185767062676416,0.006033585165945524,0.010801249590716568,0.01333054039527454
3.465176061989348e-08,4.150027071077856e-07,3.6562321169639226e-08,6.478452213819081e-09,7.551770280828926e-09,1.2166718968505299e-08,2.362830893899882e-08,2.2889234736231637e-08,1.511006825087948e-08,1.5741734144872284e-08,2.08993954402079e-08,2.438723141536944e-08,2.557384740691898e-08,2.5560455155323755e-08,2.7042455903173614e-08,2.8768462521070405e-08,2.807167666878267e-08,2.8560936811920728e-08,5.1951782641090946e-08,1.2343265098906816e-07,1.6139440282118102e-07,1.298555299616196e-07,1.964358721510309e-07,4.4875359728937416e-07,5.913446432793825e-07,2.0284073117599694e-07,6.587037301864281e-08,9.404307912101071e-08,1.5797366179359416e-07,1.7612586136225825e-07,1.5656139182029454e-07,1.3743063381790407e-07,1.2625244860695599e-07,1.096534361472566e-07,9.872022435833917e-08,9.568429447119958e-08,9.913797578583748e-08,1.0426271237178548e-07,1.224604746809995e-07,1.5542196676758574e-07,1.7388923096703315e-07,1.9842950311257394e-07,5.135435775091804e-07,1.6019456113883983e-06,2.2709179458261717e-06
9.692360250719809e-08,1.287891741399954e-06,9.077497759189843e-08,1.3643292332715621e-08,1.558839763777189e-08,2.5954830205426373e-08,4.9274708945193705e-08,4.679966707796894e-08,3.0649832035169476e-08,3.161156783215719e-08,4.2136164067998866e-08,4.988191018965633e-08,5.297688246183977e-08,5.328883529959167e-08,5.632824624090542e-08,5.985350035281683e-08,5.8799149014781526e-08,6.058298251430116e-08,1.0660562378371193e-07,2.3538419367698867e-07,2.955665859289574e-07,2.3603133942724566e-07,3.7775098453722755e-07,8.615420482712221e-07,1.1355007090296151e-06,4.1648628010667374e-07,1.4031142908600244e-07,1.8060452294363923e-07,2.9144156357071944e-07,3.2529322767544147e-07,2.9140245596397753e-07,2.572885038969095e-07,2.3684737653495717e-07,2.0538447530139146e-07,1.8435478702510763e-07,1.7758444453438542e-07,1.8312897482922989e-07,1.9172572696886195e-07,2.2423074999714509e-07,2.8258515615567973e-07,3.16641417431304e-07,3.7477664475796767e-07,9.671281942683614e-07,2.977924401106764e-06,4.29951441221332e-06
8.70458988992293e-07,1.2912678033855284e-05,3.110366865929868e-06,9.820987971431279e-07,4.1969870384261465e-07,4.2971223208395256e-07,1.1853951233995684e-06,1.273938279924712e-06,8.240378353054695e-07,8.084721170527507e-07,9.961058541252405e-07,1.172178252747267e-06,1.225845725910759e-06,1.2621054175875349e-06,1.3823195220422345e-06,1.43886633676781e-06,1.24316008613473e-06,9.66130484339005e-07,1.739052805450602e-06,5.7832602955292345e-06,8.936470302419652e-06,9.37680093449348e-06,1.316171187937952e-05,1.9701015771192952e-05,2.082527896297451e-05,1.1911012096055521e-05,7.87770046832345e-06,1.0002927066896217e-05,1.1711462611093235e-05,1.134562314865859e-05,9.544136498661966e-06,8.178781668840041e-06,7.387605602559803e-06,5.895073415995368e-06,5.1231873925795886e-06,4.914221382785006e-06,5.245091714829293e-06,5.441985020764725e-06,6.507764627936328e-06,9.197111085087184e-06,1.119363650953136e-05,1.362605033469689e-05,2.3102229730145758e-05,5.81084257473582e-05,6.923410209491711e-05
