0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3.3266508570296347,-3.000832680836679,-8.069257511924956,-7.731980463617641,-7.387727231319874,-7.72968592727046,-7.5657998144392,-7.608143082710124,-7.692953650402656,-7.588049955156031,-7.662006402965987,-7.63625763735542,-6.29064940543947,-5.568711250667902,-6.694130534094026,-6.293735206666539,-6.270259378722416,-7.807212738309361,-6.12222999306297,-6.76930426986594
3.79790510657766,-2.115892245565759,-7.254068842153182,-6.625279580283976,-6.208555040398974,-6.545762303344483,-6.407467219471147,-6.444130587690007,-6.538538629231966,-6.445043452449829,-6.51275486850475,-6.500899944913223,-5.3182879727481565,-4.841829574069267,-6.099486296512182,-6.2373121039908535,-5.297686041642321,-7.508349969236758,-5.53135170563775,-5.737109571352093
5.436272601137689,1.3740330450957252,-4.514972424336421,-3.456222072134635,-2.920016404212445,-3.461199131524015,-3.2281720991539706,-3.3189565643131664,-3.4423194703827105,-3.311240372334096,-3.421307938222427,-3.395485482154179,-1.9494195673628396,-1.6197603394026108,-2.205967993640258,-4.63135597580051,-0.9536134878316579,-5.316413542593268,-2.989682964830547,-1.3000351208689547
3.415316258450117,-2.7402421146511453,-7.9269660982693475,-7.506736679637808,-7.104496362507295,-7.46498580810916,-7.297703994632212,-7.334615443923135,-7.43141838322324,-7.318833638187873,-7.39594250624057,-7.373244324757757,-6.095543758432991,-5.438697049543085,-6.65449006088928,-6.298117580294766,-6.0841303327406235,-7.82126500174006,-6.02661959688472,-6.596032179926488
0.9273923439192749,-5.789253240414962,-10.056458973043588,-9.923313859519318,-9.561046181941835,-9.899574314135648,-9.659767394912436,-9.68265417290365,-9.74775582621674,-9.597476090744813,-9.673660183756688,-9.618979371320584,-8.916957658990516,-7.635607338152194,-9.019157102327448,-7.595205955151983,-8.407542505469838,-9.697737700636225,-8.017499412569673,-9.102897771095098
3.216851124013216,-1.4847325568190581,-7.4763450587968014,-6.993771397983768,-6.423301825898382,-7.001296242584444,-6.759478165740499,-6.779416268498176,-6.93738255861919,-6.751777153780975,-6.85473423469839,-6.820510757699025,-5.553440773815701,-4.7521107752011025,-5.446921748056239,-6.383646811888604,-4.686939632896588,-7.6916259856553575,-5.6557334345520385,-5.223492962705138
4.585772609037501,0.8339404580642978,-6.114796021599898,-5.576084125214205,-4.630188952326594,-5.465780370086028,-5.110335903676776,-5.1238037229422035,-5.371294163653455,-5.104904764240531,-5.260376929686433,-5.227850218626409,-4.198055987331421,-2.648674082367078,-3.3161481572893092,-5.0710081747562334,-1.7217106921100034,-6.620889162583149,-4.1688047919069735,-2.6629910881475407
4.669377718570716,0.809094773834689,-6.060682255222841,-5.58764843491349,-4.554036436986286,-5.43692096522856,-5.069784072274897,-5.064533300711298,-5.337413736967329,-5.052550305859377,-5.213510094432292,-5.185172265149348,-4.205049485182774,-2.337718926525072,-3.0611310882324054,-4.930550206957569,-1.3533443200118898,-6.496020060510459,-3.9899022921572738,-2.3539320739454372
5.703149822355738,2.515991661594452,-4.373358573676698,-3.7281578171419985,-2.8321679506389144,-3.6677755494002064,-3.331595632544222,-3.36822869928178,-3.6143715076134098,-3.3625605752428496,-3.5238181524500116,-3.4962248000064355,-2.099566992242364,-1.098334320152769,-1.3989549029227484,-3.9234872353173347,0.14807848858640071,-5.042981980273338,-2.6730532079703253,-0.6523956527893188
8.801329734784485,7.245393863841888,2.8315141161700903,3.256452487961454,4.046067534453123,3.2969091966567414,3.5549941569882058,3.5606193260732173,3.3134730843466484,3.5473622189854894,3.400173999868086,3.415577609424769,5.1879169830685266,6.3050009488107355,6.623066813329495,1.254891232041342,8.053765336952276,1.853128002084302,4.370641640418084,7.56090242411521
0.6267907983404163,-4.9566526807396185,-9.788877839872534,-9.581554000064486,-9.151812273400488,-9.68176069597487,-9.362992919325382,-9.403035493289964,-9.503691972037927,-9.299734112420158,-9.404720723991758,-9.33408021740322,-8.754794769949388,-6.708048081049942,-7.7706707825527195,-8.094024882345966,-6.7747441668253865,-9.916309585903717,-7.676865311183193,-7.616844165861317
4.669377718570716,0.809094773834689,-6.060682255222841,-5.58764843491349,-4.554036436986286,-5.43692096522856,-5.069784072274897,-5.064533300711298,-5.337413736967329,-5.052550305859377,-5.213510094432292,-5.185172265149348,-4.205049485182774,-2.337718926525072,-3.0611310882324054,-4.930550206957569,-1.3533443200118898,-6.496020060510459,-3.9899022921572738,-2.3539320739454372
8.509330011828315,6.361036736018515,2.1076738762651974,2.721401596484332,3.7432767950402432,2.94852159333209,3.30068669911748,3.29879182847418,3.060175718431879,3.3227393511544197,3.159674305094075,3.1945433385528355,4.411299736171439,4.662024319555599,4.737497272646133,1.010712918216637,6.649444214921918,0.9935002247316793,3.5139371496394145,5.95737081274271
1.707003369708211,-3.51696269828603,-9.236164893711445,-8.944503000026524,-8.35124098133343,-8.927475836397651,-8.647723646798894,-8.657366024073369,-8.808461933811323,-8.599677088810441,-8.70693311787765,-8.657987508120925,-8.034389596539459,-6.266713463279397,-7.316251057880444,-7.557081425077571,-6.292759538577447,-9.456596034258961,-7.213733153943305,-7.115082148867541
2.1113657801709182,-4.5768608784941724,-9.549667222291124,-9.355918033178874,-8.876879745299387,-9.326087944050961,-9.037397604387564,-9.062823344533175,-9.158147464042123,-8.981533519251215,-9.074730246997916,-9.020171859761486,-8.083456566002159,-6.472989531994824,-7.853597618808551,-7.042554080861243,-7.024425091810339,-9.118309979168115,-7.331287734883818,-7.761019839594007
5.301282420969455,0.5171913181366984,-5.922271014059004,-5.2190803201029174,-4.704029568286997,-5.189676013884653,-5.021421556696936,-5.083571203440896,-5.223071804114688,-5.104138415885952,-5.20542550165731,-5.193350122050538,-3.586151237357108,-3.0648961537503356,-3.7851049803227563,-5.160380003824845,-2.9039446567383,-6.250346069454451,-4.307412110855925,-3.350298054252533
-2.622691480055379,-9.18769053007233,-11.894358897561716,-11.721696225958944,-11.534770484946208,-11.726597182311016,-11.634887606344986,-11.646924140028318,-11.69370151964479,-11.620355210629496,-11.660730499035216,-11.633874309614285,-11.397187602119764,-10.651432544754325,-11.268299363376961,-10.43814738044742,-11.021954971787167,-11.940492407664564,-10.611536340841436,-11.354794386301869
5.5634455092183535,1.8083299119766885,-5.011567348116493,-4.546690950503222,-3.7112790896499157,-4.524063013622041,-4.252313475968724,-4.278839908564335,-4.532807584707158,-4.305963643907464,-4.4563346657397505,-4.437193613099751,-2.8064536953316344,-1.9289318324354539,-1.7518751723904988,-4.160204071437247,-0.8198179305101633,-5.228300055153108,-3.3261977632714905,-1.481333323368451
