0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3.410174734640814,-0.029278955123993478,-0.14202305626592315,0.26121236289314465,1.1331877757082776,2.223695924739088,3.2061508070778735,3.9390148512944045,4.413624667934659,4.62242546305184,4.540051786319354,4.110708718672735,3.630500785965974,2.5610541499212607,0.7100958709600479,-1.4470217937646654,-3.5135684210078098,-5.078230200900382,-5.989820275457732,-6.476902454401658,-6.749464249955831
0.836834536937003,-3.3195505746951164,-3.4219068403519546,-3.0631286350422533,-2.2203385972662404,-1.0902818992127403,0.023235457087478206,0.939444824149621,1.5981466418552701,1.9233811394657425,1.8276144577977402,1.2487881421111382,0.653685351978116,-0.5811615974014135,-2.341013127506907,-4.167442969116134,-5.666395992880714,-6.622836356856574,-7.097511795938888,-7.319861364154286,-7.435606936262205
5.272770204882909,3.262260225974261,3.2182817892854936,3.510806281671656,4.1625045858142995,4.922032194202225,5.536294050917386,5.949310508888667,6.190046250553806,6.2709950764371145,6.1921284862661,5.952319412618867,5.7221419220303025,5.135571876597695,3.783390399338933,1.84802037992007,-0.35370297543492385,-2.373782665914306,-3.787456681415988,-4.668207869394206,-5.221831199783344
3.212620415917104,-0.6352994922696305,-0.7770345687164747,-0.38686034168807193,0.48227963343790925,1.6266229565270063,2.7010609474624974,3.5276784917126167,4.072601530991595,4.310114057921369,4.201696306193437,3.685330563081274,3.106190734661749,1.9339708673745144,0.07490855376032401,-1.9825110934062042,-3.93970221066813,-5.429131162820176,-6.2843244183483975,-6.718852733297902,-6.947342034533057
0.044440645948151114,-4.507571496513881,-4.558776298450598,-4.226200694789264,-3.4483589216005304,-2.363561328275855,-1.2254624064686812,-0.2306507849325971,0.5158908073869329,0.896220134221552,0.7929611785245906,0.11880117484980379,-0.56829258704808,-1.8901505644440446,-3.6281097140416496,-5.226750211696033,-6.396173771721193,-7.077159785108532,-7.3924463920215056,-7.5313436068201245,-7.600290634992113
-0.9937434604895311,-4.26653203292767,-4.278906478777499,-4.009689988319345,-3.3992973287296167,-2.5859879340645504,-1.7803068800460515,-1.1084634816615613,-0.5968541046830756,-0.2985027238798753,-0.28571290962644397,-0.6093683771006987,-0.9438908068398273,-1.8556681085399456,-3.1751271909364562,-4.5075050004032935,-5.642362900051418,-6.426261243354273,-6.819802031811005,-7.005453422961953,-7.113258964282244
0.8546234666570381,-3.7036878759546723,-3.737454131405683,-3.5042127742207723,-2.8751501136230155,-1.9414524535539037,-0.9318748027071719,-0.02823032283432325,0.6688613844054531,1.0335342859355432,0.9341345704682397,0.3408523085707419,-0.20610642963773695,-1.213481055941244,-2.646578429471305,-4.18345426157404,-5.513251098942071,-6.420198094605497,-6.887190429412462,-7.103147266595381,-7.209209204845995
-3.651321525175525,-6.767051898446856,-6.59418235118664,-6.391615904500297,-5.944874912674865,-5.3770201487554505,-4.768596534399124,-4.2000730647522415,-3.7285061210079573,-3.4718616618278033,-3.534726819979751,-3.91029506268232,-4.166735988707482,-4.880381143030717,-5.796855104141494,-6.65400498883792,-7.233428243468715,-7.541189977477269,-7.665703448935798,-7.710351115296409,-7.7282716667325335
2.6451627240503983,-1.6513390430517716,-1.8087168640155942,-1.5322331085797045,-0.8127865744251789,0.23569604667034516,1.3051644258377086,2.1989056737271118,2.8375886943686592,3.1495382960048977,3.0545917656014656,2.4979237384577644,1.9064437194888932,0.8159219214393768,-0.8060692740091199,-2.6026061424870996,-4.304544205610726,-5.570269228857639,-6.2779978965396515,-6.633905422132786,-6.822808662601085
-3.651321525175525,-6.767051898446856,-6.59418235118664,-6.391615904500297,-5.944874912674865,-5.3770201487554505,-4.768596534399124,-4.2000730647522415,-3.7285061210079573,-3.4718616618278033,-3.534726819979751,-3.91029506268232,-4.166735988707482,-4.880381143030717,-5.796855104141494,-6.65400498883792,-7.233428243468715,-7.541189977477269,-7.665703448935798,-7.710351115296409,-7.7282716667325335
-3.3712505443748317,-6.6532233559001055,-6.506866942139672,-6.3142057492646435,-5.870424170179628,-5.296163767847543,-4.66875620224792,-4.0724538606556715,-3.5713319483420434,-3.289461589780196,-3.3383078721900628,-3.7171437597948715,-3.9875942617697357,-4.715038206666219,-5.6559605677371225,-6.541790998800786,-7.154493380815748,-7.491536844734288,-7.634152486663415,-7.688227664843577,-7.710618280651162
-0.9103660459299152,-5.1758609071057,-5.117823378780849,-4.906214744051916,-4.366240060908323,-3.582531253661701,-2.7080821326136584,-1.8920898077988748,-1.2319953237654602,-0.8712625003862896,-0.9507827345629583,-1.4813698568690565,-1.9295619220413562,-2.8492756803377963,-4.1037553600719034,-5.374056001396667,-6.369672889904195,-6.992323572526941,-7.287774345654509,-7.413646146595513,-7.471165939522076
4.0365261262990755,0.44949575793083885,0.2574821694659565,0.5239843246417825,1.194749706321808,2.139349233293211,3.054906043146166,3.7815171680809745,4.272966079047824,4.494408671804261,4.4001293043864775,3.9500266311984054,3.450719408271572,2.500840948986492,0.9822271811717914,-0.7790110641417515,-2.6489981983534188,-4.247424505218673,-5.258071157797429,-5.814649188114705,-6.12919678739999
0.07855359488027946,-4.3558161844780265,-4.366371266829081,-4.1500175620826765,-3.5634799520755274,-2.6900451183955463,-1.7303827986960325,-0.8585088494661515,-0.17338262515713554,0.19456333000175852,0.11034354802931468,-0.4464929968596351,-0.9413000981368655,-1.9217766406876207,-3.301496466271358,-4.739815793852689,-5.9167765123297675,-6.685252277109805,-7.065864926692841,-7.2355584036502085,-7.316982801460594
1.496264236472399,-3.236716005195715,-3.33033626026875,-2.979650512635654,-2.160049306557634,-1.020157028932088,0.16396526124152577,1.1834948835461305,1.9344238594548568,2.314483484593565,2.2275709893724502,1.5751825712478595,0.851883531594981,-0.5195371548982682,-2.4230408746351,-4.261009838926695,-5.708811310217649,-6.623986224166329,-7.0822508902690755,-7.294832281984532,-7.400862983226618
