0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
-1.9913369056571901,-6.256781304456995,-8.505475156875308,-8.23790526848817,-6.589866325128195,-6.044667078805389,-5.972344985774385,-6.009349350537023,-6.013933901238722,-6.337701009481847,-6.8309269703757325,-7.406011634876318,-8.020625260298582,-8.59055715401204,-9.02891240814956,-9.377065554150912,-9.586777104562302,-9.747292417410629,-9.672105931084968,-9.242784918573683,-8.096723791961578,-7.0703603003043725,-6.6753135532082,-6.796743910493046,-7.044706773869611,-7.242937787819983,-7.398089844198028,-7.512052361484553,-7.621456419299571,-7.749047673087201,-7.880461767584051,-7.953263579510265,-7.930764275343861,-7.732301352374559,-7.396181627355389
-0.6092115146290205,-5.322386359508926,-7.578483533494303,-7.2656362082024195,-5.352190355265801,-4.683565192187215,-4.614353366353652,-4.624685543853285,-4.664431003038715,-5.124251083365003,-5.7176357939398255,-6.357174444595006,-7.0146152460432525,-7.6290000572054835,-8.069586429617848,-8.437450332313748,-8.623915765068377,-8.68855515068967,-8.552447540058843,-8.123048814726218,-6.688184325092925,-5.4408480147082985,-5.052734999971843,-5.266514170290545,-5.6332182703838205,-5.935825884518797,-6.16903695577558,-6.334504763154628,-6.481103095707616,-6.6376948809417975,-6.789065995089173,-6.8622995172886085,-6.822869097355104,-6.5821585974918975,-6.200501812820366
-1.4800839680885203,-6.093702366468382,-8.007729136356414,-7.571157276876803,-5.496440413101844,-4.919857574582231,-4.973350525376423,-5.077839170289946,-5.1527532226739385,-5.671276980161792,-6.41722593994742,-7.1963079139221175,-7.862471093224448,-8.319506002438356,-8.629589523317163,-8.89985962965106,-9.065213423534647,-9.116584412602162,-8.915904767366298,-8.295977142675879,-6.691862765515832,-5.400874595886874,-5.0432010971975245,-5.314110303114817,-5.7742702431333885,-6.165583614650387,-6.471467329560291,-6.692899847706498,-6.8724159435582415,-7.059889976595504,-7.239556908727077,-7.326803617193084,-7.2763373157944145,-7.008452732025605,-6.561558271660912
-0.7348283347512031,-5.103701727823118,-7.520637729646407,-7.1252994830538885,-5.20155602536866,-4.550279687591,-4.518931277290927,-4.592041492566444,-4.576295830105368,-4.867850713327928,-5.41819194009247,-6.14209671946197,-6.917568053274822,-7.575607027362658,-8.066943901062917,-8.474429434741557,-8.6597933653733,-8.718940043782705,-8.494546619743764,-7.907626746849682,-6.498503907998022,-5.3689907346769985,-4.977811390711727,-5.133438114863174,-5.47012728268961,-5.761313220833098,-5.996467875542608,-6.17229927942376,-6.330058614007063,-6.503585450556539,-6.677361277754612,-6.771441017341955,-6.738595183370938,-6.487779165320868,-6.055930784149166
-3.0564354438771875,-8.35641088928655,-9.868318719209624,-9.91513117983311,-8.405617419011369,-7.56485302763342,-7.439405158787473,-7.548589355953913,-7.836547317858134,-8.433695006411245,-8.923677865017902,-9.326700588334187,-9.689103401703985,-10.046856294289563,-10.310786519704832,-10.701698756311709,-11.06386217372323,-11.267297426924332,-11.285614206056625,-11.029081202555478,-10.208188487182941,-9.311530786664981,-8.932169569772517,-9.043752349843805,-9.252717466909541,-9.398559336342485,-9.496073015233197,-9.546035459589124,-9.607639092238037,-9.6706002129315,-9.730082277566332,-9.750502202070972,-9.731067912288191,-9.590917141227285,-9.398138480900958
-2.017728001224045,-4.933300076303779,-5.889098401872065,-5.834453396138384,-5.873731487657557,-5.712692003588244,-5.762235972129302,-5.873845031878272,-6.1008974574406345,-6.142253237628681,-6.028340551197851,-5.955672519096977,-6.043827003947094,-6.240489891452694,-6.386709667654134,-6.762568421309764,-6.974535410870844,-6.9634154103819945,-6.953502832387057,-7.145852548914148,-6.918716808753589,-6.528082155136548,-6.33430954551754,-6.216107270565157,-6.152168992190616,-6.113825019428413,-6.093800524338731,-6.060548113062949,-6.072677291334705,-6.079511978165883,-6.079973824149287,-6.053049967881652,-6.027867339419981,-5.945144604298346,-5.942515352673892
-1.3660645473726158,-7.459279413915509,-9.530309014928719,-9.79033180360912,-8.040276051231762,-7.058386714013373,-7.152404489041994,-7.465483432182202,-7.973002516927348,-8.625384020812053,-9.227520327689932,-9.83687956861112,-10.249308922446257,-10.395309603828474,-10.388164491594345,-10.638555566317395,-10.931681298975072,-11.105758321963197,-11.13554690866488,-10.916456698526842,-9.767259337216096,-8.715581513308308,-8.452290285825768,-8.643127123245565,-8.977622989425903,-9.276394531606364,-9.514712275013895,-9.681129124379687,-9.811379915445286,-9.94500523792025,-10.056720919643842,-10.080931870918956,-10.017275634580063,-9.8027098564254,-9.466451816334425
-2.1605344400032114,-8.789186127243955,-10.743813010192333,-10.832485075776688,-9.358206725597718,-8.23688785018147,-8.213259764993241,-8.477537221037803,-8.884789262896811,-9.331878225124573,-9.827952026273167,-10.400770888929012,-10.800841664489926,-10.863550325107282,-10.747449894019773,-10.920801253993988,-11.215081215554713,-11.489552412147143,-11.69047182055234,-11.542981291224041,-10.341452783981692,-9.338602896391675,-9.088748588679088,-9.233753033271148,-9.517957045613894,-9.787105712431215,-10.013397549680157,-10.18569002282303,-10.314293064436272,-10.456554007422206,-10.58120274712836,-10.616034608205837,-10.541122487398589,-10.320709610388851,-9.958814836415108
-3.88660938708056,-8.944591253795366,-10.272709124638906,-10.3042281859279,-8.914974620667685,-8.224089567069736,-8.208843451656726,-8.443848793762475,-8.8731896235269,-9.613590015550763,-10.219808296208225,-10.660589274511622,-10.866106495975743,-10.965613233679841,-11.00351948070223,-11.27496553475467,-11.61595513893381,-11.764665988135556,-11.702142755211375,-11.419677569031482,-10.802070450435297,-10.096366840040929,-9.854491403536162,-10.067399881262308,-10.33062521003063,-10.506021657564624,-10.616048949008308,-10.655093156233391,-10.708660797736318,-10.75304227839256,-10.775302923094861,-10.740075026474736,-10.686130717814153,-10.524190407615764,-10.365795222398983
-1.82413766104853,-7.380662028462216,-9.972447496336372,-10.016402880452109,-7.424466467806364,-6.516308706818065,-6.701033767753236,-7.0488345632696685,-7.521102006735944,-8.310704104590092,-9.091313929923894,-9.893411320879155,-10.516771145284006,-10.759227666654045,-10.822218393594747,-11.060117895342039,-11.299345063480178,-11.442234150437837,-11.368409434078506,-10.846297175279583,-9.306183976143972,-8.179917220960624,-7.987147299633985,-8.242061138433472,-8.62485570208224,-8.973757499987919,-9.269901942705047,-9.501233680964127,-9.683671140529373,-9.878782771680164,-10.061614007887517,-10.139884507769462,-10.07581514747421,-9.814349499010213,-9.35196014094596
-3.9365663743150385,-8.20050838979559,-9.348850841751707,-9.983567944796722,-9.629875728294955,-9.58641165916367,-9.710583851359115,-9.934820652039939,-10.134131760040374,-10.187489123888383,-10.200577358259,-10.278201079106864,-10.318088755934365,-10.418195759129267,-10.400374981807174,-10.68878595403341,-11.052905083954558,-11.336189296339024,-11.53359333899826,-11.72005111852545,-11.532781620412003,-11.19722759715324,-11.021542507595134,-10.942074355700502,-10.87888792135357,-10.821787283730412,-10.778633437543473,-10.71809431783974,-10.709206938646464,-10.701979932451072,-10.683322769655673,-10.63677113745566,-10.60087078267443,-10.47969228181893,-10.414611701663684
