0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
8.967807978464783e-06,1.1463471671587049e-05,2.3105767204888283e-05,3.9515955874375804e-05,5.87785203112608e-05,8.266710875415954e-05,8.591228890304117e-05,8.343938727060618e-05,6.455910586698192e-05,3.700999192496208e-05,1.665323496229441e-05,6.8400539907710246e-06,3.38489458626406e-06,1.997144584815236e-06,1.4839736826641483e-06,1.3970700011436293e-06,1.4893408438560476e-06,1.7075819111138784e-06,2.223449021255061e-06,3.3889047763094993e-06,5.511891725134396e-06,8.214393938716366e-06
8.405399550508806e-06,1.1203634681714957e-05,2.2016755326843678e-05,3.7170126395678807e-05,5.4957343385794736e-05,7.703527157151413e-05,7.960540988972747e-05,7.687430429069557e-05,5.892995571351452e-05,3.322829388565179e-05,1.4606429375733992e-05,5.864965334950014e-06,2.8675314005805048e-06,1.6823100679536182e-06,1.2516504526580015e-06,1.1721709506776935e-06,1.2279549188390713e-06,1.3814489968341721e-06,1.780966177159935e-06,2.7218008331499755e-06,4.4684152678274765e-06,6.713059498785797e-06
6.53610406799213e-06,1.0753556602416664e-05,2.0548412597812108e-05,3.342188728463809e-05,4.856393001972628e-05,6.774119349818124e-05,6.949968664349839e-05,6.64281140320243e-05,5.0041660582022145e-05,2.7469721783596552e-05,1.1668833912026005e-05,4.536045408707183e-06,2.1907402325364275e-06,1.2950568964127856e-06,9.704216260198972e-07,8.77142709443212e-07,8.583051615753786e-07,8.971223926224384e-07,1.08244953246432e-06,1.5777249973115155e-06,2.545732424150452e-06,3.7840291844997644e-06
8.23561917021448e-06,1.1638573717599264e-05,2.285725061577536e-05,3.8355774603677175e-05,5.660627559448158e-05,7.935726263495704e-05,8.222572157994591e-05,7.966972979551581e-05,6.141149602051611e-05,3.495950309649383e-05,1.5551027513534857e-05,6.315514035741869e-06,3.1125676797212543e-06,1.8389643692433698e-06,1.3659546154490826e-06,1.2652960964192942e-06,1.3048138707356326e-06,1.4416908618996147e-06,1.8230858328407082e-06,2.724512982806964e-06,4.3689164943356534e-06,6.447627030720334e-06
0.00010051710447665415,5.824311911455272e-05,9.961873328597803e-05,0.00014105232614615687,0.00018746461712782717,0.00024380918568710718,0.0002656213515592113,0.0002635243898320737,0.00021759289166808663,0.0001432958866500866,8.197791446188919e-05,4.7063364966868955e-05,3.1885185222234154e-05,2.6373009845673166e-05,2.685254770959141e-05,3.103299428895646e-05,3.76142082635702e-05,4.929419659457857e-05,7.451744161223303e-05,0.00012758365643411566,0.00021909193932679433,0.0003315215206136171
0.08142425620012197,0.05114129818793013,0.05834806855873432,0.0603546212392701,0.05753888662576146,0.05288781964062599,0.0498227431059422,0.04697889599489904,0.04531758546211827,0.045688814817892165,0.0517723850574513,0.06528997407542636,0.0776869728583614,0.08591285909883924,0.09289219443093881,0.10099847311477719,0.11057512752167006,0.122388351946154,0.1348181007403717,0.14373493225472164,0.14761713847089736,0.1487551807939548
0.0008405219553973369,0.00041086612656022586,0.0006854171965519968,0.0008510218182868052,0.0009993801517802663,0.001155972716802287,0.001185048369327441,0.0011256043008551408,0.0009563595183284296,0.0007167536755185528,0.0005173972940865903,0.0003995647619233229,0.0003469977154756853,0.00033337587101848337,0.000363204928383286,0.0004350648471567686,0.0005361920053920739,0.0006877416989322856,0.0009991141244989556,0.0016033607347746524,0.002471863645731386,0.0033558609398621165
0.006689941805450088,0.0035804872469154454,0.0050589387598931205,0.005943841833285803,0.00657088584011475,0.007028107573871223,0.006765311838405768,0.006289609038458769,0.005633725664826994,0.004929759517592041,0.0044578886458532035,0.004254289938531008,0.004194189760411751,0.00425644591333065,0.004660314899598381,0.0053161026246984515,0.005896600290751366,0.006641981769828877,0.00840871709875054,0.011486646480993769,0.015028502471115009,0.018056359088955618
0.00011268210099608335,7.676870853666801e-05,0.00013712802119592528,0.00018365875981263155,0.0002357094739037253,0.0003021071090671923,0.00033068527242785436,0.0003294585418684017,0.00027523838610559067,0.00018523435680790868,0.00010909625913181785,6.509272050755671e-05,4.596978021153535e-05,3.843703254289187e-05,3.87578676277381e-05,4.482570250916177e-05,5.601412616110829e-05,7.672441582697377e-05,0.00012002379155939316,0.0002094140593474576,0.0003600709805113148,0.0005394148136030258
4.569750562141013e-05,4.0931055966537236e-05,7.945756803609128e-05,0.00010973419596865935,0.00014139011392049503,0.0001830614702429113,0.00019576167387710012,0.00019734366794570173,0.00016595256982400005,0.00011120270836488149,6.372751086357313e-05,3.566964140734425e-05,2.3443066225642126e-05,1.821912375936915e-05,1.6949442544581462e-05,1.80838718771371e-05,2.1128573781122768e-05,2.7739996734176914e-05,4.266795558434162e-05,7.524444600298549e-05,0.00013504549388069313,0.00021019179575465548
