0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
5.880056606749561,5.794237287097756,5.208714954932078,4.628677465520656,4.179602796903837,3.8301556557448464,3.5618870333666157,3.372239946926964,3.2568435059825873,3.2669858623122288,3.422098458041443,3.538934329664034,3.6389166380188076,4.01323523229916,3.8645743282896508,3.0769875547717165,2.3297003532909106,1.8200192146484946,1.497405695977962,1.2823782937014496,1.1650531222425993,1.0790894116206011
6.330922474741113,6.366068459304108,5.964878024855072,5.444066313966381,4.96254201395363,4.547828730715656,4.212132559177994,3.9694236526272944,3.8240739451615546,3.8417027935159673,4.0717219971815215,4.2910078103187015,4.462508430175692,4.848279860323127,4.730042023030024,4.070091641004913,3.394950744783193,2.9112977293013644,2.598699418126018,2.391553282528365,2.2753827851201422,2.191632989166295
6.399536162712196,6.6437496365488204,6.574146223546966,6.3581424727599565,6.072442936132533,5.738604972065177,5.394659680649674,5.096223912005635,4.894906496001635,4.907838452639252,5.186663661539453,5.388250666128378,5.493508356129679,5.687062547758747,5.450426492432484,4.82113869560616,4.190482237428649,3.7232206030045845,3.414924047608622,3.209075324725782,3.092320908287711,3.0101036513386155
5.705654924786581,5.572574670907335,5.065317695062147,4.533475989180571,4.082580462482382,3.710193529578013,3.415386266967004,3.2032908800065107,3.074454582406781,3.096406779009852,3.300525528244068,3.4620014901129474,3.6087382477597476,4.03677691602741,3.9771269531041096,3.2449589146100104,2.511864252047028,2.010152613187244,1.6948475822517775,1.4873887229544527,1.3731379228452194,1.291189358358366
2.4796630960347668,1.9285833642205163,1.5371144866100497,1.356944317340699,1.429414030658238,1.5325591889695906,1.59812012091659,1.6265728931989913,1.6345315023924842,1.611479037477539,1.4468704952237272,0.9134657042987604,0.2965251885745446,-0.24408735180486593,-0.8687031155473937,-1.5693683617329965,-2.044853421169232,-2.3346713334868245,-2.5215190448262876,-2.6539419369563233,-2.7168297689315057,-2.764284472873804
2.877482209612178,2.1359773251510954,2.0791702445269937,1.848348952382796,1.7697767047315425,1.800505489192196,1.8290239592346975,1.8261868344479832,1.809005046742719,1.6680451733216457,1.261021868047745,0.5374667214169274,-0.02629770211682167,-0.25721167674264384,-0.7943014709220726,-1.3307333886074344,-1.6969422516283357,-1.9119954051452968,-2.0321102544633085,-2.0933371662513602,-2.118436007097574,-2.125841100204592
-1.6762991349947696,-2.379441707198006,-2.804014673992662,-2.4242138390700783,-2.0862965435726872,-1.7957463169295471,-1.6326436675879348,-1.5992244616890008,-1.6395503859239322,-1.8956323490111069,-2.3806162513313174,-3.039920601978028,-3.4879072436638126,-3.50176333095104,-3.4308788083010016,-3.5157861754067428,-3.6482333113839522,-3.7270658427998065,-3.7685347569947396,-3.7933027377570965,-3.7973625171761594,-3.802994056392557
4.282708652303918,4.58635007578131,4.380379866771278,3.8806764328500085,3.497400172989991,3.2300559915678466,3.031527349287768,2.8942785389096217,2.817029383561361,2.8065361173391343,2.8105746942611254,2.5777736972410805,2.3242997198569366,2.282907988469173,1.6654632088829229,0.7508862101628063,0.07391853813382857,-0.331974366607111,-0.5706458204454588,-0.7157759892004195,-0.7837845649087876,-0.8280382395629747
0.4298118106814586,-0.36332528723916513,-0.7259952041398126,-0.49202591944572316,-0.16814280432790077,0.1297571400009039,0.31520610801384175,0.3862384634326643,0.38330725298564794,0.1922331211163494,-0.32021187501982284,-1.1691244139893566,-1.8945760970327545,-2.3184130439792128,-2.5788963244519056,-2.8624781007940863,-3.0977558589588052,-3.2393549297781057,-3.324031786329561,-3.3782389665292043,-3.399156530211273,-3.414199554341919
-0.11255878315169851,-0.6016613141385555,-0.9569772961620575,-0.7520520134205784,-0.494598433370658,-0.2471090555945933,-0.10938160070142366,-0.08948568259738449,-0.133270878438628,-0.4138328834298023,-0.9569016615959244,-1.6456665371234267,-2.150146495220719,-2.349458424876137,-2.5409915208576965,-2.697885917916119,-2.855860023582416,-2.964265040626045,-3.0291078258813346,-3.065963120906959,-3.07656902760252,-3.083259398066761
