0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-8.571335581538632,-9.965622333836576,-9.653926829585405,-9.503460000984633,-9.505975289626326,-9.453384466995725,-9.515306461601496,-9.486432521830135,-9.103511636610195,-9.04094439287639,-8.896328966229438,-8.726849295402682,-8.56356229810259,-8.311874468574059,-7.991980921301066,-7.691299446680425,-7.372190583510923,-7.062193198184678,-6.783693299558172,-6.544262291912494,-6.376989367005175,-6.3828829562382525,-6.658420916590057,-6.83953980380098
-8.96242765217534,-10.266160162538553,-9.928122500780065,-9.62595002377333,-9.504066785581706,-9.400675407557769,-9.428574551652785,-9.4792127842621,-9.148694757714972,-9.113806317950404,-9.008666916206879,-8.847415054742685,-8.698176466072253,-8.50562621294264,-8.22178167133314,-7.933282345706062,-7.609101597434361,-7.281232448721255,-6.986851140111083,-6.746497346208888,-6.606809895757102,-6.694645269212259,-7.085470934840327,-7.3351422240524355
-10.637332828049482,-11.56979168879498,-11.333413308620417,-10.72132107914642,-10.260386459910425,-10.035631170065505,-10.045990447072253,-10.072211578474704,-9.72683535082207,-9.634014563032986,-9.565174539466842,-9.487670993112635,-9.42630757627793,-9.339479535774716,-9.172892142242286,-8.986578934103155,-8.753027752405586,-8.505481618229975,-8.304390848535617,-8.204991597095853,-8.278887657078142,-8.557429954212466,-8.869582983019287,-9.08334100065294
-9.080272441176142,-10.30371043498314,-9.891818562986964,-9.665516769355694,-9.627020145205746,-9.55742870013802,-9.618643702737403,-9.600330284926518,-9.212896597246335,-9.178181351482129,-9.0657535426139,-8.91784510671921,-8.78284796976719,-8.591949424044447,-8.322061906203166,-8.04654559466797,-7.730445767119465,-7.403079597513508,-7.0984382513057405,-6.8334784847525825,-6.646731910037046,-6.6509736220090145,-6.968879666589299,-7.251714515216554
-2.5686461718151774,-5.608328908699308,-6.795292631777036,-7.857141418768608,-8.421251525845099,-8.625764465392285,-8.621552165732853,-8.433870901532382,-8.17423651804107,-7.898414748769197,-7.7477795164778005,-7.462965296563918,-6.975750079769956,-6.3193117484848464,-5.822435482184472,-5.443005785918319,-5.102687313657267,-4.78901296975821,-4.487127653048016,-4.17514239392416,-3.8147711182949506,-3.338021141561953,-2.7262850770072435,-2.114399595849276
-0.11265838449562071,-2.9794171326018977,-4.048524254892163,-4.384545889823565,-4.691165290138096,-5.104760378142302,-5.192058505869244,-5.364297712013899,-5.4056424415519935,-5.267112729009795,-4.528135540231121,-3.4215060782857907,-2.0681353476870585,-0.7617041221810166,0.08905218763766948,0.5972674213037972,0.9839652861270525,1.281254911584126,1.4628579887814586,1.4935418511285032,1.3184752386390675,0.8920153835135411,0.22360521404745465,-0.42066409169531266
-2.3041050091959367,-5.667367948416233,-6.471627859437137,-7.244374438370964,-7.842625358338561,-8.195446939065308,-8.306060456585373,-8.136415280563003,-7.847048828986717,-7.607247222562236,-7.227594517953269,-6.615781697716461,-5.7343303342511245,-4.719696514693174,-4.005860183536325,-3.5051247837537307,-3.1142816661919563,-2.8120243096595403,-2.5784367413938125,-2.375963236400917,-2.160583292319485,-1.9306103183614574,-1.8314837563362614,-1.7755445104393712
1.8406331441776982,-1.3126387402744466,-2.7505728599479684,-4.067205246631934,-5.1766176220603235,-5.9438213324159275,-6.225939730230335,-6.319652547754981,-6.125781547155208,-5.745781288241302,-4.929323649343029,-3.8046461201307644,-2.5744828310646564,-1.4786947127215482,-0.7600065313346414,-0.321244201621472,0.01651531632244846,0.30194684782049414,0.5472945095796204,0.7786847219355468,1.0410938494972677,1.3543182659875335,1.586356697896744,1.5485426186681828
-5.989727224427046,-8.598951434350342,-8.943515291968398,-9.011886233952827,-9.116862969989647,-9.170669310382113,-9.209929065565118,-8.968931187081031,-8.59807393797438,-8.458137384169827,-8.211667324692009,-7.876116599362401,-7.383217352965884,-6.665875584902199,-6.1145371767764605,-5.708141152837694,-5.366769051901152,-5.097895328933928,-4.901013372322926,-4.75194067589729,-4.627909461823732,-4.572169604655451,-4.691805554579858,-4.617586125800884
-6.939524867877267,-9.026517638447553,-9.295286368208137,-9.3326615250513,-9.352638892572008,-9.353078892532153,-9.392183030705544,-9.158359422581286,-8.724179583582657,-8.60130882146303,-8.402068859714625,-8.09885873688824,-7.665853569587833,-7.044232366889583,-6.5815334333120745,-6.249284064017363,-5.968612651258133,-5.746445052762685,-5.584626904930724,-5.462195975087395,-5.351255157573664,-5.2669065163984605,-5.357813846916517,-5.436602913943705
2.757476112272393,1.0938761591734802,1.0548466873446642,0.6886931558618474,0.12400863911479182,-0.3556639199979554,-0.41640768598317274,-0.5378635229706148,-0.6152567412903476,0.16876956212572874,1.5288866654000877,2.6300873468662695,3.396779073245711,3.9659960700408736,4.377858489152672,4.62694267057748,4.816030052813831,4.941884445448633,4.989442446576934,4.96365843163705,4.870819923096524,4.654701086593931,4.123802791529246,3.4275668129184456
1.8406331441776982,-1.3126387402744466,-2.7505728599479684,-4.067205246631934,-5.1766176220603235,-5.9438213324159275,-6.225939730230335,-6.319652547754981,-6.125781547155208,-5.745781288241302,-4.929323649343029,-3.8046461201307644,-2.5744828310646564,-1.4786947127215482,-0.7600065313346414,-0.321244201621472,0.01651531632244846,0.30194684782049414,0.5472945095796204,0.7786847219355468,1.0410938494972677,1.3543182659875335,1.586356697896744,1.5485426186681828
0.7196774110462232,-2.9092975281623574,-4.205631484225829,-5.3346689580006466,-6.263790485594048,-6.812670779510411,-6.902548666900707,-6.992855010421808,-6.797439821294034,-6.429205479807847,-5.851055740315034,-4.974357567329309,-3.896942293363089,-2.8420670567050226,-2.0893391255411,-1.5969126764260673,-1.2230785993274842,-0.9327995200499954,-0.7124814826629737,-0.5260686156764742,-0.3145787024452144,-0.041229924796005124,0.17275749807811291,0.19136229827416834
0.2603492328548274,-2.7990679633706463,-3.5594382291555102,-4.3029289668907875,-5.061582070969976,-5.646448419163557,-5.85045077853476,-6.063872607418318,-5.980875335601856,-5.743861237418221,-4.934870931584351,-3.7792425324857843,-2.4681444953792426,-1.2390606882357482,-0.45632979499751,0.005615617103035209,0.3594056291903361,0.6501554171536299,0.8737469337640866,1.0276894566411716,1.0976072735812301,0.9723884523742818,0.4730180738879049,-0.046478660550269335
-0.3555054545857533,-4.091448947807351,-5.612076952573978,-6.984119333920765,-7.774458731899166,-8.13706179012879,-8.176688304896356,-8.065459268003949,-7.827079113863663,-7.543507737233713,-7.283895442883672,-6.813232509682859,-6.0941264413969884,-5.286362172823251,-4.698081090652084,-4.26180275472248,-3.8976342462007323,-3.582217642918454,-3.2825997223545555,-2.9512314008753897,-2.5346503803066356,-1.9744050302372291,-1.2645775194159097,-0.5529233465009232
-10.595849398091012,-11.597083516719664,-11.182119774239037,-10.598479962279972,-10.291654515321119,-10.141778541360239,-10.124442351480427,-10.089494802367485,-9.766418123058314,-9.688847631548994,-9.61300297600622,-9.539417223238848,-9.48009431887475,-9.383347827148095,-9.215543571815266,-9.022994478231789,-8.770311692589546,-8.48256434704206,-8.211642416415536,-8.001377917284515,-7.920752009739645,-8.100999283869319,-8.505283638172985,-8.825859705599559
2.06341197265744,-0.8349614295444083,-1.5486418742241879,-2.5701362160233256,-3.5376378626158487,-4.262865193875866,-4.51999902613334,-4.7434722272313,-4.695226711019746,-4.385526263243441,-3.5360823094179747,-2.454654257614742,-1.2968097347609255,-0.2132590663433222,0.5121932948792149,0.9368527923082914,1.2688761907415436,1.5426459547123705,1.7464118477475505,1.8803896507625435,1.9500926323579928,1.889024563471732,1.508423559089657,1.122201114820703
-3.3977350918245697,-6.415907393385483,-7.00365060444247,-7.3047219456649515,-7.736475388150681,-8.086897343957718,-8.251818313015717,-8.155356430914345,-7.920784086335154,-7.713673025395477,-7.291995611962557,-6.755010063772655,-5.971687453831675,-5.011638363521691,-4.329190576394765,-3.862825104683638,-3.485666272361659,-3.1804653661373403,-2.945563541889455,-2.769469547685175,-2.6565880071961905,-2.6830559886646093,-2.883184061148924,-2.966867083674278
