0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-10.571761848553505,-11.949335614439516,-10.473185441975598,-10.196993717982231,-10.152929574995536,-10.158816245596654,-9.999949172778994,-9.544333122249906,-8.775648548961449,-10.285310255407754,-11.553378490398533,-11.389467201766447,-11.078781371300108,-10.737431619288778,-10.382285153257225,-9.916361881760476,-9.34338737534718,-8.778689960158255,-8.197567350204991,-7.723141154432847,-7.195145826882646,-6.627587721852009,-5.9998951744050775,-5.448445626681254,-5.128603311298189
-10.234911689089447,-11.234311988542228,-9.6735390416348,-9.39726177797764,-9.29433681349674,-9.304541731721681,-9.21503038439474,-8.933683767642037,-8.134684862939519,-9.323848355992023,-10.485946806590519,-10.271230756223952,-9.930150385595578,-9.56969048066986,-9.204153041604462,-8.749030862555674,-8.242909058764477,-7.795939944648973,-7.324744324873011,-6.930320233213159,-6.457844723748956,-5.934005138729068,-5.359176083912544,-4.880412277984881,-4.613094672457634
-15.969739157838623,-17.079774222714708,-16.255780807102635,-15.349193822964196,-14.98074646136363,-14.605389674571569,-13.671807996216138,-13.222272068567893,-14.266024020254267,-14.792368613400672,-14.537472427525827,-14.39728866208699,-14.311917657562208,-14.224892113021454,-14.100251342394355,-13.8901411240757,-13.525766818629776,-13.04926252680324,-12.554341463107917,-12.082742830519628,-11.578444472257083,-11.042136994121062,-10.487652207466738,-9.958327190627609,-9.543394241439302
-9.222970170433797,-10.404605181383632,-9.425238773890614,-9.376520874874998,-9.355540572221257,-9.399502152187567,-9.309523013692589,-8.853222637529973,-7.854368145396769,-8.688612908829246,-9.913347711584578,-9.73600006793353,-9.391533681092426,-9.042521491640148,-8.71948760222663,-8.327445416968578,-7.878005095997008,-7.414000294596239,-6.882826035771027,-6.436472065308591,-5.9320448754260795,-5.394492882627745,-4.819247322740059,-4.333140103750454,-4.049678333330149
-6.927575943587321,-8.16409759618685,-7.618226044837275,-7.763218457557702,-7.759669431057777,-7.843506666729368,-7.821235514268174,-7.431318509983678,-6.349892076785894,-6.539689567600275,-7.564332819202454,-7.4188343149027,-7.058467264830938,-6.697342319281114,-6.392995383380091,-6.064498760968794,-5.736000014745587,-5.409771101084056,-5.006962408224232,-4.659752765496169,-4.24988614102239,-3.805378800400613,-3.341966447183855,-2.9618225655462056,-2.7274615368395887
-12.782603636343287,-12.205239604470389,-10.97744142242685,-9.943409693976097,-9.486844075672252,-9.310362426042019,-8.881897331108734,-9.156523450084158,-10.907151556516347,-11.946938806427504,-10.654503305118757,-10.177768223295882,-9.918376507183403,-9.690025520306081,-9.455144631566059,-9.18454771071522,-8.95927300846434,-8.801153813497606,-8.61486369391478,-8.418643816503481,-8.196297108372585,-7.963092540949113,-7.706082323516947,-7.416720673819368,-7.1058014210462
-10.928119458277424,-10.38678764051686,-9.650636233509168,-9.384395188973034,-9.243797841634361,-9.313508999536563,-9.38288872779519,-9.395634387573896,-8.976890423202711,-8.46689651411136,-9.219131659274339,-8.965129329086453,-8.559976939434028,-8.120473672521818,-7.703732439782302,-7.202497579323252,-6.633714806172383,-6.08419351542258,-5.543488379924144,-5.169758690758355,-4.802366981531204,-4.459468180693458,-4.1077763748306335,-3.799782708078253,-3.5977227771380824
-15.239821059585081,-15.65269624757779,-14.315426530993232,-13.43770203609543,-13.108035894263306,-12.897381903320003,-12.477267938832048,-12.255282982995947,-12.405372947491736,-13.203950768601356,-13.05588661656493,-12.732014282370676,-12.533620273930353,-12.361587927458672,-12.146648874777433,-11.795713342664136,-11.243933725951036,-10.596833943252797,-9.947529284435262,-9.409147118269274,-8.855470949532249,-8.308292893044568,-7.7547138660755905,-7.283718245609139,-6.984520145721486
-13.345584311200973,-13.119926265090614,-11.967109303049385,-11.46906722283007,-11.240378062238307,-11.177228118522805,-11.042250317080217,-10.895569468315479,-10.48801219893067,-10.666293151083732,-11.195602965832911,-10.88896655239003,-10.565119342099576,-10.231857423833734,-9.883701371906735,-9.41567072609474,-8.805631133327426,-8.15961475738329,-7.500377089547969,-7.005074543745078,-6.507225380467387,-6.045257963518118,-5.597467155489566,-5.243009462789894,-5.04048542480022
-10.271565365851998,-8.195813547996993,-6.824501009806516,-6.177618493691018,-5.9588431843492256,-6.045633077878376,-6.198758387345471,-6.622803686897521,-7.53979995758713,-8.513581308330847,-8.773981571231165,-8.599780805745771,-8.330342279521233,-8.031196160148705,-7.711884447706122,-7.299703133201595,-6.797605435060062,-6.309151838705915,-5.832097299714874,-5.489161025168869,-5.139012069628065,-4.820968376973243,-4.501212897157853,-4.174527669319033,-3.863168275108945
-13.250666911248835,-11.729006013504813,-10.20187168787276,-9.473735951609134,-9.229254585100543,-9.231830007199829,-9.168653653267118,-9.31257515047017,-9.953830012019427,-10.635632423241319,-10.615896483117556,-10.332292015726932,-10.055392898808034,-9.768112796621857,-9.45913831221758,-9.03839598676451,-8.503062214877504,-7.963517459842404,-7.44292417585992,-7.05868886031231,-6.679522844185893,-6.3462613736011875,-6.037353589410012,-5.7619417360429015,-5.512439250593861
