0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2.996162960821721,-2.415248927992145,-5.140337950150423,-4.950945431936384,-5.021329018560474,-5.641553022835383,-5.889221362460917,-5.986379173954912,-6.065521898528612,-6.121752195220202,-6.1430967297268175,-6.15465570209596,-6.1739865448767866,-6.184077657722275,-6.183503812658424,-6.175485071758734,-6.1829342733046815,-6.162633039673565,-6.150573264860794,-6.166519231922145,-6.169037094550276,-6.169663921349239,-6.172950354354025,-6.177127407467761,-6.186894176171174,-6.188282825201441,-6.2216233663623015,-6.233580160393718
4.630734809909587,-0.0048385605687844,-3.383284434734739,-3.7395498373910385,-4.008236897587738,-4.7104146818694,-4.890916900230733,-4.911004357686728,-4.937065009871489,-4.951791898898055,-4.91223541711291,-4.879712132135303,-4.876234818267731,-4.860485562874478,-4.827479151711749,-4.784724732653359,-4.781133892980318,-4.7157412784119614,-4.672852339206543,-4.695496718406442,-4.687333677004441,-4.6752358691152995,-4.67131451719721,-4.669838144863936,-4.682287717185181,-4.67504888364982,-4.741805468142209,-4.756129458081038
5.413202094867382,1.3958700966495767,-1.5307428971345458,-1.908081768712168,-2.382680628047873,-3.206699716552804,-3.459389090836184,-3.495060990492725,-3.540294158395709,-3.577210660831565,-3.546626233023442,-3.5220172751469856,-3.530623216517325,-3.522797730340919,-3.489587394889099,-3.4377644402367156,-3.429449737347966,-3.3447381493722568,-3.2737388582167006,-3.282658008197983,-3.26688023668385,-3.2426882001556794,-3.2266208431536048,-3.214825253908715,-3.222420869030994,-3.2080633869558253,-3.284713487640246,-3.312640133880267
2.6721206453150725,-3.1280383688698037,-5.65093744941,-5.387112748470402,-5.43516380036065,-6.064603125821291,-6.358895996882552,-6.484360129271348,-6.576223490753838,-6.641801242592479,-6.676540026429633,-6.697305263499082,-6.72137218492505,-6.737070490890362,-6.742693073625693,-6.7397206944454435,-6.747302690169942,-6.732255179956901,-6.719132022321061,-6.729598666270114,-6.732398663207254,-6.732782854003824,-6.73457078499338,-6.737514006233692,-6.745866748878679,-6.747630915396131,-6.777533770925226,-6.793583382893436
2.991840210838372,-4.6288179132836245,-6.837097461366037,-6.7819274568268035,-6.766159954190577,-7.068635393915763,-7.21234031154491,-7.252467963239605,-7.272406327601654,-7.283462188031651,-7.281672418941499,-7.275054773235144,-7.277431498120711,-7.275402102903058,-7.267893526594877,-7.257525575069067,-7.2601703391301875,-7.240553790126938,-7.230286063823401,-7.243166374819541,-7.2425819023216675,-7.241427858407581,-7.243133291500039,-7.24512835143814,-7.252546086412464,-7.252309573308972,-7.2822476375081475,-7.290052129783152
8.099640620739807,4.629440671750952,1.9630876521088299,1.4126568426039041,1.0804018007527658,0.4364355741256478,0.03127524901938461,-0.2075800158766834,-0.38417382217096496,-0.519518563880301,-0.62933021626544,-0.700381945525979,-0.7608996412210163,-0.8115101205688904,-0.8502811823238838,-0.8741368324041572,-0.8861968553070536,-0.896803419717183,-0.8777274187602562,-0.8636024304577621,-0.871339303356716,-0.8716902387606744,-0.8671193922784317,-0.8643508909031867,-0.867797248718575,-0.8737469119937304,-0.8945875385923097,-0.9350721347873308
3.060811436396778,-3.893122373169669,-6.717583391311731,-7.077442671887249,-7.242135635587676,-7.6197867596085676,-7.807160824591682,-7.828151200744724,-7.823241669377845,-7.820744964888698,-7.795073856623739,-7.778236213991759,-7.78415855829167,-7.780933666666938,-7.766137652293137,-7.745930468149291,-7.753256957751864,-7.713431789251203,-7.693168415596327,-7.719352050381206,-7.718077037061736,-7.7148325741194945,-7.717852200467004,-7.721373407999346,-7.73533826118436,-7.733677471254195,-7.790553131208654,-7.800800295637826
1.4619256647106753,-5.396687862472161,-7.526221520171877,-7.610916546679093,-7.78597671777924,-8.247694492841006,-8.511621821650067,-8.550770411246479,-8.548300601352546,-8.545395142941961,-8.508554667918663,-8.482668144316918,-8.482421790209282,-8.471838206129872,-8.446167669380785,-8.411502538517055,-8.412940469548442,-8.355058233994825,-8.320393841445826,-8.346266813041025,-8.34089092301321,-8.332605507283148,-8.332468660969102,-8.334231888904633,-8.348742327896995,-8.344001040367646,-8.408522878471745,-8.420696346483759
4.0348072813957305,-2.3328901775539626,-5.258694801326218,-5.763942132359508,-5.917161992243619,-6.226412472880929,-6.309847043315676,-6.313901343429544,-6.310188973772352,-6.307259452357256,-6.287238065430982,-6.273146789622615,-6.279357061665069,-6.27863741879492,-6.270242275852061,-6.260029144776855,-6.271246082540747,-6.247054076528235,-6.240219762481816,-6.267467864226246,-6.271182787924861,-6.274221384757942,-6.281811576226023,-6.288998513996308,-6.303765713760642,-6.306651098454518,-6.354735884506848,-6.364436425481047
5.114651148903395,-1.3094038526068739,-4.457403913113586,-4.962046922948991,-5.169489108756972,-5.4631356256716135,-5.448225985301445,-5.383059561685133,-5.342152497731167,-5.312913668634518,-5.2528334371840995,-5.21178806408644,-5.203927784531034,-5.187851353757303,-5.159885114525201,-5.127549701625263,-5.130059306735276,-5.078736920279168,-5.050593712352006,-5.076596280949195,-5.072821724809325,-5.067045460812212,-5.068329207189212,-5.070598890405542,-5.084870034161588,-5.082026263450901,-5.14447932664781,-5.1577003384185645
