0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.05873653133983356,0.06914334795099676,0.07756998383477774,0.07982169979444255,0.08047421713168672,0.08109660444526356,0.08178979646354377,0.08242604901297422,0.08304330411423709,0.08362542871090116,0.08413014961600114,0.08460195393895732,0.08497538166200676,0.08535162439895667,0.08567507256678204,0.08598436235366014,0.08625986087737139,0.08650761320465034,0.08671404539678046,0.08690908659696615,0.08709239721278206,0.08728314460636274
0.0686356789114841,0.08343081483807621,0.09403551123944506,0.09434519456168504,0.09430158686160198,0.09449958670819789,0.09481058595714115,0.09513664638660403,0.09546755057107874,0.09577247795128324,0.09604201507749967,0.09629749509230394,0.09651469994888147,0.09673038603569796,0.09691690754953637,0.09710586129069201,0.09727262912003834,0.09742559440688074,0.09756596693140344,0.09769105821852557,0.09782235103104149,0.09794462246787031
0.018133906836588647,0.02004206831046706,0.03041185718437161,0.033464137618600856,0.034467929018940954,0.035300183357169404,0.03614395025872358,0.036900464849267296,0.03764700929692108,0.03836131736358812,0.039005526447820044,0.039627727547150125,0.0401557606575231,0.04068840399685278,0.041174317122713674,0.041654788164871386,0.04210459140797661,0.0425310784530428,0.04291607023929362,0.043291310481605304,0.043655596857340946,0.0440324164765764
0.0736549197513796,0.08173696443173492,0.07909556377371163,0.07902322179240938,0.07896565874951063,0.07889833646786235,0.0788463502123253,0.07878508462081818,0.07870312817772729,0.07861968521847222,0.07853114457266468,0.07843467564189562,0.07833450568624914,0.07823421364586754,0.07813086975196694,0.07802262049089018,0.07791431258583821,0.07780588741086288,0.0776978021764746,0.07759418583635201,0.07748508948317989,0.07737602049997584
0.12332701574649457,0.12039392466488527,0.09241015795269979,0.08820298172538373,0.08684585250517896,0.08578055506225866,0.08484368265445452,0.08403201601851591,0.08325922384188733,0.08256128600016736,0.08194291320477244,0.0813615600757754,0.08085441374033174,0.08036831144417104,0.07992144114031474,0.07949138270900326,0.07908961721192394,0.07871152719509504,0.07836237048333884,0.07803258317178562,0.07770833464739216,0.0773871394233685
0.06976294630626519,0.07422844305746988,0.07718478333802832,0.07572764944972186,0.07497057659769034,0.07442373578474039,0.07384442428018044,0.07333570617189249,0.07285191303152094,0.07237128221309386,0.07195474086045929,0.07155786114377528,0.07125784328809631,0.07094028028927092,0.07067647103288416,0.07042049223018168,0.07019270386101015,0.06998507851397344,0.06981678624793443,0.0696457313395736,0.06949434175960663,0.06932431984417083
0.04181524299981795,0.03736947868849833,0.032312767702488795,0.03176534055291429,0.03166351800828924,0.03155143710867423,0.03144263262316671,0.031347702595690315,0.03126264874583678,0.03119317267653544,0.03113444709012249,0.031084479423394387,0.031041052513641663,0.031004555832173084,0.03097204971214351,0.0309420164886605,0.030916349791438757,0.03089404552441456,0.030873861961345655,0.030857636197030303,0.030840278157084546,0.030826118847898855
0.023945634893739468,0.033259935499496414,0.04649581024365987,0.04916619654184496,0.04997632093384217,0.05053230191546706,0.05104435641326825,0.0514646845326984,0.05186638633769252,0.05224227269051197,0.05256868456602692,0.052877496481232224,0.05312616835327721,0.053373711216054255,0.05359197080817449,0.0538049381994751,0.05399935743307471,0.054180329495599144,0.054338096681751706,0.05449143597241637,0.05463433656772242,0.0547823781495095
0.035296483388016116,0.0439329877872121,0.04627272901049131,0.04623750001440868,0.04624300390897685,0.046122080201495864,0.04595378503569266,0.04577354384659291,0.04559122744805982,0.04542349952792622,0.04527437041184163,0.04513320742600604,0.045012335803704694,0.04489162898224944,0.044781814861621076,0.044674873856907465,0.044576476147233035,0.04448558386156765,0.044403342850647946,0.04432736344026901,0.044249363315846266,0.04417184031474299
0.097798208043796,0.07380763672215782,0.06791232504588177,0.06518176347695576,0.0643746389390219,0.06380601428983587,0.06323496731636202,0.06276246255370523,0.06232502342161262,0.06191780357338918,0.061573466716405255,0.06124891929100506,0.06099978789845543,0.06073874512534391,0.060515668423476186,0.060294167117925464,0.06009329201891528,0.05990469005703669,0.059740018381857024,0.059573719252063465,0.059418434969359966,0.05925353183055321
