0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-1.842672236937645,-1.9644478203172935,-2.0048290228392394,-1.9425536053093269,-1.9229494922098334,-1.9085433479886786,-1.8992600614220034,-1.8908601591601646,-1.885743656799749,-1.8821313511738529,-1.8784280984181705,-1.8759289345701062,-1.8721276846504522,-1.8698454835615936,-1.8678254846043596,-1.866923098017422,-1.8660362824468062,-1.865231791484144,-1.8638406026941512,-1.8626908345617101,-1.861729243478242,-1.861532415698644
-1.6869216096123594,-1.7766119528244473,-1.81233707887425,-1.7753886615743655,-1.7643883239555422,-1.7555889784625722,-1.7515314903994952,-1.7474474337801578,-1.7463194597046017,-1.746503639015776,-1.7460073455887022,-1.7464439901575202,-1.7447939438645879,-1.7446973817844489,-1.744533411173932,-1.7452868077179535,-1.745883015225476,-1.746375263095373,-1.7459277401870126,-1.7457433931780408,-1.7455457464195017,-1.7462875434239198
-3.017950618177759,-3.2027961964221334,-2.9411769976203663,-2.8118746534795176,-2.770857043210732,-2.7402962813146305,-2.715902976113466,-2.694537526407389,-2.6768523481092843,-2.661429404654822,-2.6470897584890407,-2.6343572332947667,-2.62172336318999,-2.6106818270583987,-2.6005727081941443,-2.591672220693389,-2.5832438665225497,-2.575229149065201,-2.5672101198806168,-2.55960149204719,-2.5523673401882228,-2.5457636847559506
-1.6163431701432076,-1.7971233358479615,-1.9853527795168868,-1.952607244035728,-1.9418732826694494,-1.936024295922437,-1.9359115350351779,-1.936037977429503,-1.9394229620932828,-1.9438568800464178,-1.947297806115896,-1.9516201761956569,-1.9535010801133272,-1.9569178983063042,-1.9600021613059262,-1.964089753700954,-1.967790994594019,-1.9712471134928573,-1.9736295023664492,-1.9760609256053487,-1.978613311415291,-1.9820128655879135
-1.100894617908067,-1.4098606044106305,-1.8297726617884065,-1.8427082311966623,-1.8467516043971401,-1.8523920896612522,-1.8626020238324905,-1.8715638056113293,-1.883146945232809,-1.8949381180325071,-1.9047702739813883,-1.9149833705916155,-1.9218390954346254,-1.9300050026027002,-1.9373432329014002,-1.9454399224524805,-1.9528190562214687,-1.9596746007004633,-1.965112629513,-1.9704269527631664,-1.9757363168590065,-1.9818691760507225
-1.6706310962854665,-1.8934822700814418,-2.0098072383644827,-1.995205655965913,-1.993790616723008,-1.9944095191696927,-2.001452054120658,-2.0077140608654194,-2.0166770726890744,-2.02666943000868,-2.034755776165429,-2.0433799279183082,-2.048184377358115,-2.0547865644161614,-2.0602746819537034,-2.0666042410176186,-2.0721562888097633,-2.0771821602350005,-2.080582001809766,-2.084132014150303,-2.087453499773472,-2.0918940051852792
-2.182473171765199,-2.5797753830182013,-2.8805471319158253,-2.8639732243762075,-2.8557211745823974,-2.852565301348942,-2.8552478607518457,-2.857620692956121,-2.8626818106993768,-2.86827974979701,-2.872478268670419,-2.8771776564145486,-2.879178668644364,-2.8824908088135732,-2.8853022237748793,-2.888973527454285,-2.8921154974028207,-2.894900751616445,-2.8965465386056826,-2.8981691788304715,-2.8998772674839444,-2.9023274403594113
-2.7399480617775205,-2.6962761419368726,-2.5166473626997417,-2.427142674842961,-2.399337029324088,-2.3815716658064123,-2.370717571322117,-2.3618658397004233,-2.3564349465940837,-2.3525870073795865,-2.348672506373462,-2.345908446093803,-2.3418196521497943,-2.3393066394067543,-2.3369881408644306,-2.335723293590511,-2.3344285137302427,-2.333146297338424,-2.3312308960376895,-2.3295098739973317,-2.3280362755404815,-2.3273212098943774
-2.3519507716484904,-2.417964208286845,-2.5214567876397393,-2.4885578425780346,-2.4769761555705054,-2.472892641002027,-2.4757763413111933,-2.479055395967705,-2.485390547367557,-2.49244941431652,-2.498052000564783,-2.5042680149894694,-2.507552690509766,-2.512373624383241,-2.5165852606189074,-2.521677307171108,-2.526194381600941,-2.53029903695618,-2.533141717289856,-2.5359512539540194,-2.538857852491149,-2.542602296420292
-1.332827855676842,-1.8991674715453386,-2.1377920332419937,-2.1451692715130046,-2.146166591000077,-2.148336985720908,-2.1565551311689615,-2.1634045101898454,-2.172742859647799,-2.1826712395505248,-2.1905620557467484,-2.1989400920800537,-2.203618884592055,-2.2100431651985173,-2.215485085652428,-2.2218531766319347,-2.227502439186295,-2.2327094153051714,-2.2364543528373795,-2.24033890052151,-2.244094304260526,-2.2488643983267447
