0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.008785130032860688,0.007883152518653107,0.014810351483828055,0.02268623496031728,0.024169383610646182,0.027230846804180423,0.02722228401237891,0.026336086550896726,0.025366885071714293,0.024454581209563155,0.02359850080795358,0.022684006503055652,0.022274111028212203,0.021178775936472057,0.020427694186460527,0.01980306433899735,0.0193117497240381,0.01918015112629226,0.01922453035014332,0.018759525464204542,0.018669614650375355,0.018666776839184857,0.01859180569326027,0.018608449122718376,0.01824301116190597,0.01812944537025392,0.01785417391145541,0.01749436228510594,0.017276329226619553
0.011641026461573433,0.0060301260817192505,0.006733372620402992,0.010490279158260571,0.014748854254322482,0.020183825831984584,0.021815896856257466,0.02169052376925347,0.02118366614254625,0.020571026723599412,0.01985772443409502,0.018704652472594705,0.019233738166147877,0.017127917001571926,0.016122572232542865,0.015328033401043295,0.01460259935843528,0.013883151493797858,0.013394720970384405,0.013007865638381725,0.012707079860913434,0.012465568024024824,0.01224851030119869,0.012082790928691802,0.011838605036613317,0.011680447070117223,0.011496689927480642,0.01130158629243156,0.011155918696249854
0.05144476616013835,0.010066226304324468,0.01700718164796298,0.028177152514176382,0.041286085678047105,0.05841537375455344,0.06611127733752599,0.06752000962156657,0.06713228242840266,0.06597595007100318,0.0640613566818275,0.059706816032764155,0.06397419086885858,0.05426521254513871,0.0502830490098398,0.04718867628366703,0.044174569108131376,0.040456126243445155,0.03774543346120086,0.0366970122334705,0.03531045985185763,0.03409368623199838,0.03315969867760303,0.032318461499549915,0.03180354480748545,0.03123079981185155,0.03079476773388909,0.030480272707332008,0.030152095366468675
0.008621503738520123,0.008061991151947681,0.013845758460553217,0.023629679943416852,0.0260266768773354,0.029152901975923937,0.029323436858878185,0.02853174780543932,0.027606754992028963,0.026712782270831088,0.02585645983261656,0.024904645394449768,0.02456904563930809,0.023385492925164342,0.022582801976607125,0.021937091434570268,0.021440670829396116,0.02135291574525071,0.021457734718273648,0.020963987816272785,0.020916991811935515,0.020962714216194556,0.020918402143982703,0.020980120408745476,0.020586063222408305,0.02049073865883283,0.02019400979541012,0.01979844030397001,0.01957016957413706
2.348055291920535e-05,1.585131736655686e-05,0.00025258548834148844,0.0006012903024364972,0.0007563361883516543,0.0010098476023848476,0.0011315561749045988,0.0011680725526482527,0.0011802531027520417,0.0011828521719053754,0.001170688817313727,0.0011146682914926999,0.0011923191240576154,0.0010596451586356009,0.0010015061433592907,0.0009643218905394003,0.0009295051640418643,0.0008820530576413393,0.0008521298999195213,0.0008432303260778156,0.0008331802332335115,0.0008247606031503468,0.0008193672250339681,0.0008157427621357618,0.0008127911467583466,0.0008117841217804713,0.0008137319706922007,0.0008140922000089933,0.000814552728876186
3.757730808472348e-05,5.528681840128011e-05,0.0001745522707261839,0.0004730729187841227,0.0013409931452629134,0.0022585193734419246,0.002576352600681458,0.002616869516726527,0.002615687319894386,0.0025943073767541024,0.002533423264521543,0.0023361115332543726,0.0026078199122666866,0.002114964296311379,0.0019478925104780753,0.0018206761877541363,0.0016936556755333687,0.0015132385466729377,0.001386313960518807,0.0013600903974873508,0.0013009785743795003,0.0012477534832245364,0.0012107262667496797,0.0011745330135474682,0.0011657837693300754,0.001146057366661685,0.0011436965445610948,0.0011450266067902235,0.001139486297379174
6.156816139546019e-07,1.054817469084516e-06,3.1471036996557196e-05,0.00011620851099985862,0.00024409062025133188,0.0004371114636894418,0.0005572545154646179,0.0006056768120792249,0.0006280510605930133,0.0006388104896357267,0.0006362251708822788,0.000596460383613622,0.0006708025914880125,0.0005624968554282559,0.0005181710100624438,0.0004907666008974865,0.00046390282389164873,0.00042192257840788125,0.00039192725507205644,0.00038877700159348406,0.0003793346361845129,0.0003698878612741368,0.0003642136368274138,0.0003586497420464829,0.0003601582234047039,0.00035912408758788936,0.0003622249046235294,0.00036658501630971617,0.00036898081618639666
9.48498918677831e-09,5.1745163227218176e-08,4.604737381286591e-06,2.2949712651218304e-05,5.941652505274493e-05,0.00012794554700671292,0.00018311311947827354,0.0002113454341485197,0.00022749977297399643,0.00023761457135610732,0.00024101668016350767,0.0002267830180973686,0.0002654937340064572,0.00021847210957476158,0.00020049990186830183,0.00019055799369108663,0.00018057073919585417,0.00016298614326448372,0.0001506162745246291,0.00015113911354276653,0.00014843219613926243,0.00014540905238558498,0.0001441061732485952,0.00014268448029592447,0.00014489911107946207,0.00014562750645392365,0.00014835228953110203,0.00015177262213680176,0.00015406038220562782
0.0004900563255222066,0.00025052380309372786,0.0010385772878476506,0.0021722778425588363,0.0037064853677336424,0.005479832092162113,0.006031243615205476,0.006021494700139043,0.00590298974634825,0.005755708442782192,0.005563335581969604,0.0051817760328497844,0.005467748840109782,0.004714868053149018,0.004370688713640277,0.004118576616433227,0.00388459122160655,0.0036063306559594383,0.003408650963071451,0.0033186421022754426,0.003222580515847119,0.0031387408502024506,0.0030725763666223224,0.003016294323428519,0.002970914385660705,0.0029322483338276397,0.002903393637223273,0.002877596377148397,0.0028541589563325564
0.0004992158031450517,0.00014211328896255706,0.0006403609454967716,0.001373200431149233,0.0026366135404139778,0.004078574905795346,0.004543500133467753,0.004547628242998914,0.004458101809229811,0.004342281553560985,0.004188633083933904,0.0038776766841268004,0.004128517675574498,0.003502026296737646,0.0032239824442320867,0.0030196271366088514,0.0028274653183146575,0.0025905742583434786,0.002417024718733262,0.0023465784024457917,0.00226133790555252,0.0021844827024106368,0.0021245379884980695,0.0020705696489666595,0.002036603392465942,0.002001403270642827,0.001978824286949957,0.0019619766383745314,0.0019436831604562766
1.019770817412599e-09,1.5972274255259113e-08,1.8545817929828407e-06,1.176343082335028e-05,4.103071897365047e-05,0.00010015467629935878,0.00015055630156616382,0.00017739227911210998,0.00019342573865950243,0.0002038462879648602,0.00020792597686598006,0.00019596638564255928,0.00023123147123348676,0.00018972521118770908,0.00017451165678009087,0.00016619625274044204,0.00015769236435059434,0.0001420393117548876,0.00013110909721058482,0.00013197765349857768,0.0001296282797674257,0.00012696508900074323,0.00012589021886884604,0.00012463933283381393,0.0001268437378730728,0.00012756491720929665,0.00013030944847378066,0.0001336183139359917,0.00013579609979091664
9.48498918677831e-09,5.1745163227218176e-08,4.604737381286591e-06,2.2949712651218304e-05,5.941652505274493e-05,0.00012794554700671292,0.00018311311947827354,0.0002113454341485197,0.00022749977297399643,0.00023761457135610732,0.00024101668016350767,0.0002267830180973686,0.0002654937340064572,0.00021847210957476158,0.00020049990186830183,0.00019055799369108663,0.00018057073919585417,0.00016298614326448372,0.0001506162745246291,0.00015113911354276653,0.00014843219613926243,0.00014540905238558498,0.0001441061732485952,0.00014268448029592447,0.00014489911107946207,0.00014562750645392365,0.00014835228953110203,0.00015177262213680176,0.00015406038220562782
