0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
-4.531021279479132,-5.874863210885696,-5.213034005947268,-4.689254974574785,-4.426496558010826,-4.407827433813383,-4.47965429520711,-4.508837780586308,-4.558605547416491,-4.645714365367832,-4.789032821616855,-4.990288193629942,-5.229663539590808,-5.440386676099374,-5.632226109983025,-5.801604964122104,-5.92161995085516,-6.005465017647042,-6.063629832033865,-6.102376091648109,-6.124612215832931,-6.13233196929245,-6.1299023859219375,-6.124797567196632,-6.127655764083084,-6.143476251989664,-6.167892354793921,-6.1905683947835985,-6.2034132878467165,-6.2025119311427375,-6.1885700151110825,-6.166433976577849,-6.135156186910136,-6.093216535519161,-6.045232240071558,-5.999332668608753,-5.829933609589274,-5.149541811353261,-3.9227651818089586,-2.828324962696172,-2.1520141887733986,-1.7746444448748786
-3.3371232216477225,-4.89931745841961,-4.211313210144796,-3.6569868929586824,-3.3800540963994763,-3.3608896258240626,-3.4324845917695046,-3.457511691578433,-3.5024716305660055,-3.588112823583173,-3.7321521061932024,-3.934698910843366,-4.173780764405146,-4.381742029120661,-4.5741846468762795,-4.753456897035889,-4.890811021159778,-4.98949365255017,-5.050651094021822,-5.07807661942082,-5.078116063170237,-5.058076637521559,-5.027869207956872,-5.000091614485594,-4.988880175858711,-4.9997110248896455,-5.026393680448747,-5.054660595823808,-5.07212775398639,-5.071905530954577,-5.053520129574352,-5.023572542068689,-4.981311103717887,-4.9253480680566,-4.8622018005990375,-4.80218989246579,-4.600074341895887,-3.8544115086224724,-2.6317799984652375,-1.5848114439576642,-0.967562060345602,-0.6274324079989186
-5.072607458170879,-6.268357320785002,-5.535769915240605,-5.009173077239797,-4.759272362163584,-4.759908038298036,-4.843078855084633,-4.873618254574067,-4.928140018849017,-5.026812762976446,-5.1899462977617326,-5.417612202735166,-5.6786552022589625,-5.900068021605829,-6.097895173206105,-6.262790664289804,-6.371024378176985,-6.436053120283345,-6.469094194700185,-6.479238238303166,-6.473953129386892,-6.458377366815986,-6.438361511224938,-6.421587567804872,-6.417635983343894,-6.4300191904171715,-6.452768030847098,-6.473984632792499,-6.484755867258485,-6.481049318749783,-6.4641817391598995,-6.440063753260073,-6.407385676775455,-6.36506266171533,-6.318238660638428,-6.274447560582059,-6.096901552180109,-5.39777112328105,-4.223757682132919,-3.10530849565093,-2.4074639691569937,-2.0441909268460208
-4.437409457661811,-5.8485798024695015,-5.141508105757126,-4.598657934926585,-4.333472263426911,-4.322156095654869,-4.402252745536803,-4.437102654197728,-4.4928816998908925,-4.588041715236363,-4.74141012445433,-4.954017351635314,-5.20153485109396,-5.417439148266995,-5.610536217473459,-5.780004801777823,-5.898555935727693,-5.979799372473906,-6.033894100586824,-6.067598313812322,-6.084772098066617,-6.08830872911482,-6.082909135573052,-6.075898960210852,-6.077859767279495,-6.0937155467930335,-6.118444380018147,-6.141167081816047,-6.153285574267722,-6.1509711885417815,-6.135211532847395,-6.111257572947135,-6.078133216755191,-6.034373762624352,-5.9844128377436085,-5.93682393789528,-5.759387549655161,-5.05411924939216,-3.82978343382166,-2.7320076826974673,-2.04746445971506,-1.6715252255375377
-4.1467769498691744,-5.622637048366048,-4.894783129316684,-4.323189467523692,-4.024188504960236,-3.9956265240436375,-4.077508048523066,-4.126568378007029,-4.200632764060697,-4.321774204689611,-4.5054118927056575,-4.749279628700208,-5.017440998072217,-5.2565972799404985,-5.463583971817721,-5.643446284662733,-5.7655840644872995,-5.844803429328275,-5.894140551364197,-5.923694482470379,-5.939148168850018,-5.943659769373211,-5.941813669942807,-5.940473358908513,-5.948796415853307,-5.9703889089238835,-5.998664315145378,-6.022134439916249,-6.032398917187166,-6.026529040145483,-6.006827178826207,-5.979179068967232,-5.942512839972226,-5.89654868253403,-5.846499789064655,-5.8008557035334505,-5.595251340230341,-4.845074329601428,-3.632560907481451,-2.4746215463625996,-1.7039821911322917,-1.2713607109006266
-3.977222111616261,-5.51382151243523,-4.858206893519427,-4.375701910313818,-4.170714731057517,-4.200771468765089,-4.261428908312559,-4.304135076937998,-4.366164030979428,-4.4706869141333385,-4.618496971963852,-4.810050671928051,-5.003192789960252,-5.185520775358405,-5.336491266759131,-5.469979228107194,-5.573692100092611,-5.652803141037484,-5.706791788957247,-5.736668959594056,-5.747551950719803,-5.746675494291448,-5.741876483905358,-5.739307103448484,-5.744433227844848,-5.761201524371041,-5.784286064724839,-5.806078224020286,-5.818529934342459,-5.8172160559325405,-5.804331479917055,-5.782652732646245,-5.751594112791734,-5.714572133913778,-5.673998191000882,-5.635416886011949,-5.41204801204114,-4.710329369130723,-3.6495233777362333,-2.8090781544124814,-2.282553717588434,-1.9823380709008527
0.17755506092473938,-1.5563888822903789,-0.9574152139153795,-0.49035979533218566,-0.2138794812522683,-0.14433772349881369,-0.08452269008583402,-0.037238807666914564,-0.012444910772189566,-0.05244949966268453,-0.15880818667354957,-0.3517902678954321,-0.5634677622916103,-0.8308733408637632,-1.0930019976860998,-1.3598048694146991,-1.5763259921226407,-1.7265787657072997,-1.8005028035573831,-1.805784862142394,-1.7599542412916214,-1.6861079418399116,-1.6101698777461408,-1.555071986872364,-1.5335396675643487,-1.5531092248505696,-1.5956424306988126,-1.6419876571836822,-1.6705460426573067,-1.6700064136471777,-1.6450100863273005,-1.5972078001808923,-1.5230188454196283,-1.4348509845706747,-1.336772409638809,-1.240255085311105,-0.788064649252847,0.14380890532369084,1.1983363202135826,1.9767579118618257,2.3773452179570103,2.5656137770481036
-5.0526934415865785,-6.297892440315842,-5.814427094072805,-5.401553952727143,-5.183697412443626,-5.17889909874013,-5.224960808509133,-5.2621328193749,-5.318947280588308,-5.414531331453427,-5.550399342200869,-5.727404274410045,-5.900309841271369,-6.074470642297353,-6.217364153433749,-6.342381337530936,-6.432565501585692,-6.4998104301061375,-6.548837104588486,-6.582116827061409,-6.600851712224724,-6.607595861366789,-6.606815313494572,-6.603068111690032,-6.601937421001562,-6.6098363734052015,-6.621375941047376,-6.633052900686389,-6.638684978838921,-6.635744174790052,-6.626990463702244,-6.610311187848906,-6.584675581864829,-6.555634661700223,-6.520845886930781,-6.48548363833984,-6.272732328608129,-5.722765295108829,-4.818392492299742,-3.9127396911245693,-3.236755522994158,-2.8214180343447346
-3.225137029993492,-4.743168042545956,-4.169448074635797,-3.6915907512808332,-3.406733235159615,-3.365243418237155,-3.380540302080035,-3.3937931273599267,-3.4257238935577106,-3.5093841760500024,-3.644553816479715,-3.834525135501121,-4.01554478219229,-4.218489102618644,-4.396713933107464,-4.568229754112062,-4.699778015665974,-4.796079080370377,-4.858147334492225,-4.8905804150608,-4.8989084361610775,-4.8910679100889,-4.877979567692137,-4.869173548105639,-4.870341447578625,-4.886856443556841,-4.908185382916116,-4.927931459917202,-4.937181995980616,-4.932291678846092,-4.9174209716230575,-4.890412917572236,-4.848629336664839,-4.800940651019321,-4.746683652902265,-4.693081909070391,-4.369760118703334,-3.6076140195573476,-2.526082451527592,-1.487354015624745,-0.8247746201888687,-0.47085298592630576
-0.6647719229833021,-2.560628340772581,-2.0419444193418035,-1.652492874927213,-1.4719542757425659,-1.4859112638042744,-1.4947301466361536,-1.499082265403758,-1.5159238722194086,-1.5749810679855567,-1.6702532422824687,-1.811730931561617,-1.954673023528806,-2.147522776842655,-2.343180686045981,-2.550520315088934,-2.7235483288645033,-2.851504206714324,-2.9310626162176714,-2.9654449879196845,-2.9610307832273173,-2.9292017440415252,-2.8878868810133054,-2.8568212714096246,-2.8498315665662433,-2.8727133595728533,-2.912638806890382,-2.953706659375353,-2.979928023175776,-2.9831401105017137,-2.966014432186335,-2.9308753842982282,-2.8755937334716486,-2.8054196463559298,-2.7254927231149297,-2.646875864472546,-2.2863307401326125,-1.414264521784049,-0.5068272116881378,0.12416367593531286,0.4688825791493949,0.6637164649953236
