MAE,MAPE,MSE,RMSE
208.73375781169625,54.34737243018054,48243.888774548555,219.64491520303528
222.04981855562107,52.78524554687215,61773.68569282729,248.54312642442414
142.5266031537788,31.642851952106604,22672.906882622454,150.5752532211799
100.80753929649022,21.853377311514517,12173.425219913403,110.33324621306762
64.34426330549684,18.524290320035412,7207.430975373787,84.8965898924909
61.835084404360344,16.205821597389527,4521.21667128017,67.23999309399258
106.80024076622887,33.658785918458925,13367.247408642386,115.61681282859507
46.689183575434555,17.92756637512023,3581.2674472003782,59.843691791202005
72.41227098880631,25.432975829283755,6335.953345246014,79.59870190679
55.910821016787224,24.6273310133079,4118.0012562267575,64.17165461655759
41.269704147823816,18.4851888424009,2372.9333862751637,48.71276410013256
26.185206415102193,12.896139545969582,764.3088910837457,27.646137001102808
147.13282897555402,30.43745743077305,64469.48007896454,253.90840883862933
181.871041255127,41.54149471804756,70619.74894844896,265.7437655871704
179.15016225573834,36.12027241042005,77554.9039569995,278.48681110063274
211.81042693793998,47.887062667377684,84585.04905295148,290.8350891019711
183.15550175764758,76.38556483579542,55971.51185276181,236.58299146972044
92.19123983802123,39.12337285210256,15542.074936895453,124.66785847561292
69.72253295939984,21.476418662765756,6958.222540568369,83.41596094614249
111.71543960873605,35.48730051687763,18305.57495142543,135.2980966289823
31.088018567668527,10.609547562506663,1064.0457704019832,32.619714443906204
106.02112443507882,25.825324958521072,23019.657468864054,151.72230379500587
196.94969954975284,32.668200817985834,70645.26869618784,265.79177695366695
372.1460635056594,49.95135565002398,198134.30677929817,445.1227996624057
527.8104014790324,62.34695959809508,316276.6050800697,562.3847482640952
468.17204782049566,51.4410991417001,221464.04245858244,470.5996626205574
