MAE,MAPE,MSE,RMSE
64.40748741649193,58.74272823743261,6663.0329791677805,81.62740335921376
29.667599255895198,27.575616932590513,1316.227945730662,36.27985592213208
37.14277608462533,32.092376905661915,1749.8705898872008,41.83145455141622
62.696659476632085,44.89573130631377,4480.152425047754,66.93394075540267
15.468194742591727,9.807757091811222,452.4873442857113,21.271749911225246
63.36229259471417,43.197938132060784,4029.0519386393366,63.474813419492115
31.01211011383044,20.838670478012975,1148.512789777997,33.889715103228546
88.04971056254814,55.474251079677416,7924.149870445543,89.017694142488
37.56565044163225,21.548669640907704,1551.148087293151,39.38461739427147
20.268999427213437,9.984546547863513,579.1677622160223,24.065904558441645
48.520368390599856,18.240593193465664,4637.9761776120085,68.10268847565423
20.130806652268,8.076008983042355,448.76782595516676,21.184140906705817
101.22132319025562,28.105563959180902,16392.08841205111,128.03159146105742
158.334412773151,31.76146538335812,44909.33293436682,211.9182222801211
247.81549052601227,36.84366444974112,101206.75917287725,318.1300978733029
393.30628615600386,52.37057262164464,191364.90480462922,437.45274579619365
485.13718146087604,50.50874188972028,306581.34571764764,553.6978830713078
466.46651158806105,42.7218139862906,267184.00728802325,516.8984496862254
303.4016717422335,26.31948365268221,117419.76417071014,342.6656740479124
440.26085951266134,40.14720819300792,197563.02511679576,444.4806240060367
94.93554605739786,8.937002606284441,13918.749772306846,117.97775117498573
54.14354319688721,5.614250398849164,5452.405638880563,73.84040654601357
172.34882279792652,18.642095452844224,39632.42219057698,199.07893457263876
298.1637535619799,33.92518015181643,98855.6188937093,314.41313409860805
64.94863575608309,8.075774018930144,7000.420888144375,83.66851790335703
254.548585961924,46.766922239306915,78333.5465206448,279.88130791577487
