MAE,MAPE,MSE,RMSE
110.46668506326938,47.724624218282955,12487.236663139971,111.74630491940202
71.37660606164869,28.991841745941414,6217.335827437526,78.8500845112897
51.14122890437945,21.54982884366114,3461.877853124587,58.837724744627806
19.17830077378421,10.891202169261765,433.8378144178571,20.828773713732094
32.81376003086716,15.899489261359886,1365.887212426768,36.95791136450717
83.0404791612969,56.550895409633284,8029.681054623286,89.60848762602394
32.61514892742367,26.322081203979693,1626.9888766251786,40.33595017630276
17.838874113141955,14.436004603688218,423.62049838966624,20.582043105330097
15.88429380454096,15.260135571505746,275.5140500569451,16.598615907868496
13.096404986799403,13.91075621543885,223.2371435742162,14.941122567404907
26.6883283151568,28.570190617150654,845.885773472449,29.084115483755888
45.51183310933407,47.66107333905916,2902.1871958290094,53.87195184721832
47.898286573366164,50.032492589545676,3464.187785362901,58.85735115822747
70.36871625856205,70.5815071973908,6539.516121062701,80.86727472261386
59.608930266650134,56.36915489632677,4568.634282010838,67.59167317067124
26.778712380385542,22.294614605663824,806.2593948798312,28.394707163128682
10.150562192980477,7.128723904472864,154.3012299044085,12.42180461544974
26.52336958386556,18.178892860055903,957.5802410752117,30.944793440499996
21.799826220765944,12.766560729116502,661.613716517913,25.72185289822475
19.80821461599728,7.571653892210777,1028.467641962343,32.069730930619656
40.806743932667494,16.76947918037616,2297.3095308643733,47.9302569455284
51.01721152121552,16.77161464620062,4763.020969290724,69.01464315122352
73.14111040012793,25.59208646139429,6821.159511871909,82.5903112469732
102.88325315107889,28.761379791966608,20222.096631208784,142.20441846584367
153.28818250464138,45.50249853113087,26134.439250507246,161.6614958810763
55.46211889650826,20.623453065606757,4494.535335529601,67.04129574769271
