MAE,MAPE,MSE,RMSE
113.44393903330324,48.931259953576316,13226.580489927766,115.00687149004519
90.41037365078924,36.46134631583846,9899.471777235583,99.49608925598827
29.492207024763303,12.066692775300705,1107.6216120426377,33.280949686609574
42.97523815845767,27.930767353081826,3433.6150803824103,58.597056925944756
33.24649270124679,19.094277202321965,1361.3455479950762,36.896416465492635
77.7364647531325,53.06716700131242,7085.999410298149,84.17837852024799
79.97006317971551,64.17446610284804,6899.781458497893,83.06492315350621
23.325352784278785,16.301717949187637,906.4364730618123,30.10708343665677
15.88080554034584,15.811521981193922,292.79154085197246,17.111152528452678
21.175713922861174,22.307582076458978,483.05896913360874,21.97860252913294
46.819930614011824,50.51855359115427,3136.3512341106425,56.00313593104089
24.611614985147156,26.279380582404947,704.4905567282012,26.542240989189313
46.306547016487585,48.36273515703659,3329.8552066208404,57.704897596485175
66.42077798380352,66.61890708929239,5862.342730058042,76.5659371395534
66.48119342405754,62.67554029097345,5771.437139737964,75.96997525166086
13.095088813440633,11.543666799586639,218.0194445366381,14.765481520649372
26.379018423373534,18.684328622227515,864.6515521327085,29.404957951554845
26.320062527265865,18.23725951506388,920.682118864025,30.342744089222137
20.781528663493503,11.936147561994796,503.8623755328878,22.446878970870046
32.55930203585698,16.195960415355955,1321.4689085925654,36.35201381756677
41.37560587808434,17.17299973125127,2172.16837896957,46.606527214217216
61.56645650806193,19.05037647173417,9640.794604439501,98.18754811298376
86.89125920112853,29.354802286281824,11666.097316963695,108.00970936431453
101.30249824331153,28.62565290826451,19490.05381270007,139.6067828319959
150.05333649819403,43.917757268217905,27723.179715215687,166.5027919141769
86.99667028222734,29.62088273405782,7997.820444579007,89.43053418480181
