MAE,MAPE,MSE,RMSE
34.965546827061694,14.093090721264204,1431.324981525133,37.832855846805074
20.20037796430951,7.969013029618487,683.7791881580212,26.14917184459235
51.26651573628497,33.811092485450445,5276.723537294566,72.64105958268068
54.01477068808103,33.991994557394165,4182.3710086035935,64.67125334028708
70.93381374173234,47.71061963032894,5674.369625853381,75.32841181024183
53.34844238127416,41.48797460132769,3085.618018510321,55.54833947572439
16.9772723124894,13.220886129051546,472.47649155678243,21.736524366990746
15.851419188090532,16.059684267008294,316.7731567906354,17.798122282719472
78.45448447907681,84.15219130440941,8076.716642585594,89.87055492532353
16.31969141351251,17.53860942489484,288.46366015542606,16.984217973030905
24.864521086022464,26.5661371442662,650.6966523970245,25.508756386719924
42.52453343357692,44.229380968904586,3006.1590347186857,54.82845096041549
50.9606187653732,50.66470584339474,3351.821583671931,57.894918461570796
41.6766915239905,39.487973824623865,2497.6996208559026,49.97699091437882
29.457623771121945,24.4128174278553,989.5498572394296,31.45711139376007
26.2261125818434,17.167031865600705,1211.0214920846304,34.79973408065973
19.8090877671906,12.264310864187022,470.6351649078997,21.694127429050926
61.96565959500539,30.795884183616767,4722.678092956184,68.72174396038116
32.26323990448722,14.499585038960413,1786.6915748309434,42.26927459551374
75.12100373245735,31.20830755776437,6338.578811227464,79.6151920881151
69.15325952542244,21.984153558317214,11021.35207758932,104.9826275037414
88.95346426058481,30.246908937739153,11726.401467936033,108.28851032282249
121.8928507408055,37.481633714307605,19922.498370661662,141.14708063102708
132.70506950596723,38.349270711833626,21468.941087501986,146.52283469651405
38.76927499811677,14.677938678024613,2988.1438888667485,54.66391761360275
