MAE,MAPE,MSE,RMSE
267.19152854689895,29.257133888449804,82587.05782674946,287.3796405919345
266.07756505385555,28.532364964590904,71753.58257472755,267.8685919900419
88.90720787629797,10.724291853042201,12419.161476677236,111.44129161436184
69.2693517041227,8.522890132629728,6143.6232591280595,78.38126854758131
80.14368695406989,11.178270171086469,9443.187181768744,97.17606280236272
106.99297007136212,16.10413084634578,17175.30291176609,131.0545798961871
108.0290760858704,15.165765031917505,15597.841233022522,124.89131768470746
154.9687956507323,27.020160526002517,27838.08140322321,166.84747946320078
73.30916239953227,12.299776341848588,7439.668407935313,86.2535124382498
67.35831369159989,14.841696435632844,5492.891543716609,74.11404417326455
91.93610396099622,23.17265392093579,15562.5470884183,124.74993823011818
82.56412532629247,22.64335632041452,7603.871996500888,87.20018346598181
99.78331124898153,29.99720477307342,10832.674905407752,104.08013693980111
97.83236711032838,31.734261169333116,11238.77181541473,106.01307379476708
195.93107365347652,60.20606746979391,44093.9042080201,209.9854857079891
66.93834904611892,20.57670613531918,6051.406000441784,77.79078351862631
115.64735810567262,20.951590346103576,25123.386402635177,158.50358482581765
298.44458429071494,36.64810471623386,147859.44228807368,384.5249566518065
360.61992561293033,35.6891709970116,194327.54652188637,440.8259821311425
670.9459580864443,49.766403088463726,543795.7741655906,737.4250973255457
822.1918695289617,46.796620834904246,826204.3722233104,908.9578495306097
1270.5847714831189,54.38488609694815,2063146.408698794,1436.3656946261262
1465.0535045344695,47.30242457675122,3084161.2154139658,1756.1780135891595
1934.090314339558,59.6208723850705,4089567.4686763,2022.2679023008548
1204.6684343480877,33.88032565166634,1485410.1862306413,1218.7740505239851
730.3133774147808,20.120908930311355,589588.3328500154,767.8465555369871
