MAE,MAPE,MSE,RMSE
386.8168016972823,23.422723484655943,246254.62627949953,496.2404923819695
603.3115244637488,50.636804502154845,428493.04388541076,654.593800677497
129.2302523741388,13.07287739342603,27763.64420170348,166.62426054360594
161.70783138018433,16.628011287569837,32273.280246368347,179.64765583321244
324.1160577764935,42.37651708712426,134192.98151068413,366.32360217529543
17.191979053114466,2.2144958419677225,379.4568290121837,19.47965166557615
55.748430678621816,8.961823853114828,5146.6703592732665,71.740298014946
110.34653637272687,17.19637215545891,13871.279353973216,117.77639557217404
75.99369678764539,12.805166228366497,7496.922069667947,86.5847681158063
76.5710091014478,14.828852414330424,8411.516077198834,91.71431773283184
144.22582390568527,26.002304147282267,23026.884079912183,151.7461171823259
77.99050321504055,14.420816820666552,6762.047627755706,82.23167046677153
126.00094691801777,17.89472423489123,24107.002404111132,155.26429854963803
312.2113725076347,38.77744794780944,120610.2044246139,347.2897989066392
307.99653982679695,35.91724451125163,105119.76918483742,324.2217901141708
353.3005261375923,34.735626046089365,154593.42619143263,393.1837053991844
161.93948132875718,14.568344775992099,33276.596170277946,182.41873853932316
160.565050812793,14.09720213092204,35018.21564402741,187.1315463625185
485.58122055474,38.996334007774365,247443.7963302292,497.4372285326353
193.43729254942758,14.591580711160516,52432.22490169508,228.98083959513966
433.342732071436,27.100591246907534,298944.80286865425,546.7584502032449
581.8988265009887,30.739032185424662,563707.9482810916,750.8048669801573
1106.391424827399,54.872925639284496,1440339.5610277345,1200.14147542185
978.1971800547911,45.71784951712362,992487.2636567603,996.2365500506194
576.8485802836135,25.969300587942556,341585.1073331904,584.452827295061
