MAE,MAPE,MSE,RMSE
42.28631348759555,42.92271653271885,2244.737277650334,47.37865846191019
41.311854251184236,42.63697920556531,2148.7327994747825,46.354425888741005
23.675186219663743,23.813570684897954,715.5301871546721,26.749396014764
26.89875971480088,26.732178692745638,883.0815476726484,29.716688033370215
90.71624124736189,98.21855742781624,8319.688278229989,91.21232525393698
37.12128216499339,40.69038204253928,1512.8385372969444,38.895225122075644
41.783014732763064,45.59170807402057,2240.9174326160496,47.338329423587076
26.31315780159258,26.961335584210637,887.2511114800739,29.78676067450225
23.788586336854117,16.71400072202007,1081.9004930664871,32.89225582210024
14.231005259501941,13.305149902856911,428.27786848278595,20.694875415976437
49.7954754268511,44.03705475272562,3372.6404108198117,58.0744385321099
28.26382882662486,16.20094978187673,1594.6269825367463,39.93278080145116
30.598702842122414,20.364559634466584,1186.1200880316546,34.44009419312982
44.75173398175277,20.421397193091256,3008.3792770912246,54.84869439732567
102.88153551426964,28.721013361168012,24950.13789001988,157.9561264719412
179.9246632088196,42.48475007372447,49258.38764734648,221.94230702447535
324.06730139624585,48.54733801686705,172753.33260140964,415.6360578696339
419.2304528538708,45.235267762420364,274762.1024744698,524.1775486173266
534.4616359541455,48.11406985325413,392767.517842273,626.7116704213134
744.2083998704773,63.67120823893402,580314.4604173541,761.7837359889971
399.71954910240333,31.50188094751345,174018.8183941069,417.1556285058454
215.15704974871727,15.509841594178491,62931.18868328969,250.8608950858816
94.31905850953513,7.071648677432502,11613.584754445828,107.76634332873056
560.7501323523417,39.88552141015962,326978.8803245432,571.8206714736214
320.31705572879764,22.65900263595797,128621.39279682002,358.63824781640346
260.6151154764701,26.51596526061313,99720.62555255857,315.7857272781
