MAE,MAPE,MSE,RMSE
40.817918942985976,42.20909842242524,2123.1825632082036,46.078005199967194
23.503110695612932,23.701073227045168,758.940071670132,27.54886697615951
24.4514289647785,24.245544491554597,721.2438425707074,26.855983366294883
103.84876614620175,112.78616673155528,11021.014395610364,104.9810192159057
64.94973205800493,70.02684668807551,4810.618119271199,69.3586196465241
42.295730350503206,47.99643389178158,2790.2376399578184,52.82270004418383
40.533774755628556,42.902313639124756,2218.332865552828,47.09918115586329
23.01480163530713,16.80597984340102,874.2475338657031,29.56767718076114
20.639618044091847,18.042464817576715,572.187617472708,23.92044350493335
51.079712660532316,41.66044208594043,2787.3465831330877,52.79532728502673
21.260872913510987,11.843623217483124,1129.6077027517267,33.609637051770235
40.72945152313919,25.129306578999156,2143.210782076886,46.29482457118599
50.76088641535907,22.981018762943727,3960.7485515816593,62.93447824191172
88.07966666461019,24.008870715124885,19463.584363831942,139.51195061295624
171.4040665238369,40.324281539164765,44950.73579829151,212.01588572154566
338.3480795811791,52.49017222624774,177395.32440605917,421.183243263617
476.3751490379647,55.28764577156958,309872.80298941786,556.6621982759543
484.93870329527715,41.206742108844374,330277.4094113369,574.6976678318234
739.6030162400522,63.27171208651793,572542.8220674149,756.6655946106014
216.61211168728465,16.82818321755282,59415.80378824739,243.75357184715753
200.96147002727218,14.505823816599724,55334.62673566853,235.23313273361074
47.250233563572124,3.919253040014935,3743.615438070165,61.1850916324407
507.3039670418866,35.98851727244823,266354.94198529003,516.0958651115992
288.46323734390734,20.441914528912587,106417.0070626097,326.21619681219033
257.1826011836705,26.4941025448244,102688.35345832996,320.4502355410742
