MAE,MAPE,MSE,RMSE
15.925855270151082,20.898883820419805,294.9636882859893,17.17450692992347
22.735883413303412,39.91791230682015,781.0166377247037,27.946674895677727
29.994261617056463,59.665643890461354,1083.6195711283272,32.91837740728311
27.94183816433045,63.78809456284525,817.7336647343445,28.59604281599719
7.929449589303765,19.540975842137787,91.3627967718172,9.558388816731469
20.912641580679242,49.65738182895683,464.9813915540212,21.563427175521547
5.965237718410403,14.674262922506411,56.58466139803035,7.522277673552762
3.508276082814742,7.4285695031379895,15.07985745852383,3.8832792145973523
10.289758990716514,23.005481099852027,160.5789507891955,12.671975015331883
5.131990014065639,11.414381309724062,38.10767776353067,6.173141644538108
11.387834790465519,21.331845748395313,132.83650918801004,11.525472189372982
14.370006615976854,22.974769811050958,226.78869265876676,15.05950506021917
21.19395319440113,29.5604773597284,487.7048954884171,22.084041647497795
17.833121353630034,18.86420450913599,735.5312739814456,27.120679821520802
32.81868558296944,32.16554477973093,1572.31357446838,39.65240944089501
41.51225278096302,32.99235168317669,2551.2380613100004,50.5097818378777
31.85580013367124,26.27432645519966,1380.2294541760803,37.15143946304208
48.639778253941856,33.15359634900427,3700.7493367189663,60.83378450103993
41.85383534918271,39.053817695891546,1774.1341524625502,42.120471892685984
72.86794522245306,54.96444684835235,8003.188904781285,89.46054384353633
125.7079920733753,55.9620596287864,22468.38232570723,149.89457070123396
121.10395484248107,63.593760428715996,17355.090354610078,131.73872002797842
133.06639997654122,56.27956409107006,19446.093194981284,139.44924953179662
63.75619798297029,33.624239717712356,5746.487711123488,75.80559155579151
18.610603505149555,10.44532631860796,417.64384870032325,20.43633647942613
