MAE,MAPE,MSE,RMSE
40.51815549155935,41.3795573493364,2122.0760069372527,46.06599621127555
40.24668473394148,41.69094065444739,2089.3815213524945,45.70975302222158
26.008260649726495,26.085092461459237,855.3691508022225,29.24669469875566
26.356740264227327,26.105150632335235,831.7308893802347,28.839744960388167
106.46749994194444,115.98282593774752,11682.615492956826,108.08614847868725
59.90447420809704,65.07685498249025,3842.6902071753075,61.989436254698326
51.18974581199184,53.25947860429662,2952.3175135359847,54.33523270895216
29.410598569902277,31.27616678316824,1045.8166749204395,32.33908896243739
24.304282408674986,17.180107634163704,1114.7884779369792,33.38844827087625
47.95116886936298,43.05883271658456,3136.2826621571476,56.002523712393064
35.989604682799666,27.797067850229283,1930.8614225541169,43.94156827599713
31.4570034487261,18.05289360322989,1787.8393086246879,42.28284887072639
37.063619517133326,25.271746140459904,2009.0698887337205,44.82264928285387
67.39740376400223,32.26747081117679,5192.826773833457,72.06127097015052
110.57122725774809,28.790604891102294,29182.012774926465,170.8274356622099
148.50505981672563,32.629884141516996,38621.07553618457,196.52245555199175
337.19390177910054,51.37757466099684,181078.02753919907,425.53263980475
523.3956677575019,61.588132289641294,364570.8928262673,603.7970626181178
551.4179136939051,48.806780273722985,420567.08635617344,648.5114388784314
713.596631939819,60.80782930401687,541497.5025972999,735.8651388653358
522.2726521783104,41.33197707750747,293623.0378995375,541.8699455584683
193.922159794535,14.139949686404696,47252.39769467835,217.3761663446072
148.68811907406683,10.78082889391764,28834.19106402476,169.806333992654
811.3448623758306,57.609751551377855,713731.3328394343,844.8262145787347
256.09416337573333,17.681186061384576,97122.58406442808,311.6449647666846
234.30125967512873,23.382842271003284,77620.77506080447,278.6050521092618
