MAE,MAPE,MSE,RMSE
1097.0518521381073,14.777282803611518,1489316.1872830032,1220.3754288263112
493.7033896327823,6.482160069028028,410267.20967671886,640.5210454596468
1228.6860621850174,18.35458558559131,1788397.183172729,1337.3096811033445
95.76138035216923,1.4959339392043298,11916.89934111115,109.1645516690796
645.1423885778531,10.952324683881502,476634.9808602944,690.3875584483649
364.2724271020179,6.544707560781335,253663.72556037045,503.65040013919423
544.0798799355448,9.87865148771075,475691.3006692155,689.7037774792998
535.3242520243014,10.009139981891758,349933.5341701579,591.551801763935
636.4858772220314,12.119608646237122,425978.4547754343,652.6702496478863
1779.713145859411,35.46319192119432,3666402.7183325817,1914.7852930113552
1601.5951865266486,31.127895920116366,2982772.8596125464,1727.0706006450769
201.9996779533858,3.883499755824667,59868.593350593226,244.6805945525579
641.0223571433814,11.030632159578357,465946.5770905855,682.6027959879636
173.97918124977218,2.6207943585989475,46382.82073226235,215.36671221955902
1319.7034725358192,15.488280714621947,3232551.695034907,1797.9298359599318
2742.2593936870107,29.154063868987567,9901102.67560229,3146.6017662872896
3932.852101978471,32.15646610815617,24041306.685114805,4903.193519035814
6194.564093104709,44.33024835400222,48598265.77274464,6971.245639965977
5394.091107653383,32.010613548153465,41600824.7966675,6449.870137969252
7498.235234038523,45.36914973684789,58086535.97121103,7621.452353141823
3343.6742875789346,19.093017876162442,12481827.22841183,3532.9629531615287
3079.400460375981,15.337468963920204,14532914.013018377,3812.2059247918883
2875.5622840961514,13.294285571330994,12381959.4421722,3518.800852871927
9651.347541144325,44.291374034114774,101560083.5275647,10077.702294053179
6256.567471260015,27.950891907879736,40204367.06302611,6340.691371059319
1377.3604160090226,6.020070233564999,3335611.072256076,1826.3655363196262
