MAE,MAPE,MSE,RMSE
1243.5740546136321,16.793382673538126,1830635.1394243261,1353.0096597675592
690.6760090371399,9.160299784798177,667130.4475322143,816.7805381693508
936.9253672870645,13.933212095530811,973153.8958332665,986.4856288021973
804.2669067354375,13.068817532745044,998149.0492047573,999.0740959532268
360.97823232903215,6.219406984744251,159100.4023402711,398.8739178490756
401.78398122825274,7.24226066852186,290774.00028452335,539.2346430678609
315.7350092283896,5.802065898051383,124839.5436478261,353.3263981757181
915.1578642072777,17.992062819799354,1214145.9106927786,1101.8828933660684
765.7845231564891,14.805802437564239,596367.5805546995,772.2483930411895
1802.273903526835,35.91904626901175,3757375.6284164046,1938.3951166922611
1351.4004380304439,26.005249953366356,1971295.75509489,1404.028402524283
890.2641878031634,16.201925251301873,1144490.4222699213,1069.8085914171381
512.8829716934406,8.787777795363565,347112.0908273334,589.1621939901893
355.9784030547198,5.383178299800087,178614.54230947726,422.6281371483414
1219.7593602970865,13.897852991596316,2932165.9614902013,1712.3568440865945
2867.0787577331353,30.504990018289078,10778650.56976373,3283.0855258070465
4052.480687507853,33.37433754476287,24895339.372488093,4989.522960412958
6055.225770095252,43.25037629400387,46760840.00543401,6838.189819347954
5230.976058610364,31.034217505797702,39034831.42040524,6247.786121531789
7504.432195722982,45.420162927826894,58118533.4631003,7623.551236995807
3217.032086549037,18.373412998804636,11483386.074747201,3388.7145165604024
2916.6313378696013,14.441177468845845,13607778.477465404,3688.8722500874715
3038.417193195579,14.068905972569496,13786593.628934482,3713.0302488579973
7879.436806335484,36.27631285727684,66430386.12109701,8150.48379675078
5669.110849365117,25.344875882022283,32705091.53679293,5718.8365544744265
1302.136025315288,5.75515441369695,2149852.371866008,1466.2374882214708
